罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,緑町,2020-03-26,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,泉町,2020-02-09,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,栄町２丁目,2020-04-09,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,栄町６丁目,2020-10-14,04,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,谷保,2020-11-28,16,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,谷保６丁目,2020-04-22,09,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,泉２丁目,2020-03-21,18,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,立川,天王橋交番,132021,東京都,立川市,上砂町１丁目,2020-01-20,13,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,立川,天王橋交番,132021,東京都,立川市,上砂町４丁目,2019-08-12,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,立川,天王橋交番,132021,東京都,立川市,西砂町４丁目,2018-12-29,19,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,立川,砂川四番交番,132021,東京都,立川市,砂川町３丁目,2018-12-24,23,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,立川,砂川四番交番,132021,東京都,立川市,砂川町３丁目,2019-02-12,23,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,立川,富士見台交番,132152,東京都,国立市,富士見台１丁目,2020-02-19,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,若葉町駐在所,132021,東京都,立川市,若葉町１丁目,2020-08-29,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,南町交番,132063,東京都,府中市,是政６丁目,2020-10-12,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,清水が丘２丁目,2020-06-29,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,浅間町１丁目,2020-04-21,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,浅間町１丁目,2020-10-27,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,緑町２丁目,2020-11-14,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町１丁目,2020-03-20,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2020-04-23,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2020-04-24,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2020-05-11,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2020-11-16,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,栄町交番,132063,東京都,府中市,新町１丁目,2020-03-03,08,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,栄町交番,132063,東京都,府中市,新町１丁目,2020-05-09,10,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,美好町交番,132063,東京都,府中市,美好町３丁目,2020-08-01,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,美好町交番,132063,東京都,府中市,美好町３丁目,2020-08-26,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,西原町交番,132063,東京都,府中市,西原町１丁目,2020-05-08,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,西原町交番,132063,東京都,府中市,西原町２丁目,2020-04-17,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,本宿交番,132063,東京都,府中市,西府町１丁目,2020-07-22,09,道路上,その他,施錠せず,なし
窃盗,車上ねらい,府中,本宿交番,132063,東京都,府中市,西府町１丁目,2020-07-22,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,本宿交番,132063,東京都,府中市,西府町１丁目,2020-09-11,09,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,本宿交番,132063,東京都,府中市,本宿町１丁目,2020-08-21,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,住吉町４丁目,2020-05-29,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,住吉町４丁目,2020-09-21,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,四谷３丁目,2020-03-19,13,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,是政２丁目,2020-11-15,09,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,是政３丁目,2020-06-16,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,是政４丁目,2020-09-28,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,是政６丁目,2020-08-26,19,その他,その他,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,若松町２丁目,2020-08-30,00,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,第五中学校前交番,132063,東京都,府中市,浅間町１丁目,2020-04-28,07,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,第五中学校前交番,132063,東京都,府中市,浅間町１丁目,2020-10-27,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,分梅駐在所,132063,東京都,府中市,分梅町２丁目,2020-07-15,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,分梅駐在所,132063,東京都,府中市,分梅町２丁目,2020-08-08,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,白糸台交番,132063,東京都,府中市,若松町１丁目,2020-10-31,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,寿町２丁目,2020-06-05,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,緑町２丁目,2020-07-01,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,緑町２丁目,2020-11-21,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,宮西町２丁目,2020-10-30,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,宮西町５丁目,2020-07-18,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,車返団地駐在所,132063,東京都,府中市,白糸台５丁目,2020-02-21,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,四谷駐在所,132063,東京都,府中市,四谷３丁目,2020-01-24,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,四谷駐在所,132063,東京都,府中市,四谷３丁目,2020-02-02,04,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,四谷駐在所,132063,東京都,府中市,四谷５丁目,2020-03-09,20,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,四谷駐在所,132063,東京都,府中市,四谷５丁目,2020-05-22,07,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,四谷駐在所,132063,東京都,府中市,四谷５丁目,2020-07-03,06,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,武蔵台交番,132063,東京都,府中市,武蔵台２丁目,2020-02-23,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,前原交番,132101,東京都,小金井市,前原町２丁目,2020-09-13,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,前原交番,132101,東京都,小金井市,前原町３丁目,2020-09-24,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,前原交番,132101,東京都,小金井市,前原町５丁目,2019-12-01,00,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,前原交番,132101,東京都,小金井市,前原町５丁目,2020-10-30,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,国分寺駅北口交番,132144,東京都,国分寺市,本町２丁目,2020-08-18,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小金井,国分寺駅北口交番,132144,東京都,国分寺市,本町２丁目,2020-08-23,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,国分寺駅北口交番,132144,東京都,国分寺市,本町３丁目,2020-01-06,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小金井,国分寺駅北口交番,132144,東京都,国分寺市,本町３丁目,2020-09-17,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,梶野町５丁目,2020-06-23,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小金井,貫井北町交番,132101,東京都,小金井市,本町３丁目,2020-11-04,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,貫井北町交番,132101,東京都,小金井市,本町５丁目,2020-01-12,14,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,貫井北町交番,132101,東京都,小金井市,本町５丁目,2020-02-15,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,小金井公園前交番,132101,東京都,小金井市,関野町１丁目,2020-03-15,14,その他,その他,施錠せず,なし
窃盗,車上ねらい,小金井,小金井公園前交番,132101,東京都,小金井市,関野町１丁目,2020-08-18,21,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,小金井公園前交番,132101,東京都,小金井市,関野町２丁目,2020-05-04,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,小金井,貫井南町交番,132101,東京都,小金井市,貫井南町２丁目,2020-03-25,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,元町駐在所,132144,東京都,国分寺市,西元町４丁目,2020-02-27,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,本多交番,132101,東京都,小金井市,貫井北町５丁目,2020-06-24,01,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,恋ケ窪駅前交番,132144,東京都,国分寺市,西恋ヶ窪４丁目,2020-10-02,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小金井,恋ケ窪駅前交番,132144,東京都,国分寺市,東恋ヶ窪５丁目,2020-05-23,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,恋ケ窪駅前交番,132144,東京都,国分寺市,東戸倉２丁目,2020-03-05,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,恋ケ窪駅前交番,132144,東京都,国分寺市,東戸倉２丁目,2020-12-09,14,その他,その他,施錠せず,なし
窃盗,車上ねらい,小金井,光町交番,132144,東京都,国分寺市,光町１丁目,2020-07-16,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,光町交番,132144,東京都,国分寺市,日吉町２丁目,2020-11-19,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小金井,光町交番,132144,東京都,国分寺市,富士本１丁目,2020-09-26,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小金井,光町交番,132144,東京都,国分寺市,富士本１丁目,2020-11-20,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,西元町１丁目,2020-04-02,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,東元町１丁目,2020-05-27,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,南町３丁目,2020-08-12,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,泉町２丁目,2020-04-06,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,東戸倉２丁目,2020-02-09,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,東戸倉２丁目,2020-11-19,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,日吉町１丁目,2020-10-13,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町５丁目,2020-10-29,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町６丁目,2020-02-20,14,その他,駐車（輪）場,施錠せず,あり
