罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,府中,武蔵台交番,132063,東京都,府中市,武蔵台２丁目,2022/9/15,16,道路上,その他,その他
窃盗,部品ねらい,府中,白糸台交番,132063,東京都,府中市,白糸台１丁目,2022/7/29,8,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,府中,第五中学校前交番,132063,東京都,府中市,新町２丁目,2021/9/4,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,府中,第五中学校前交番,132063,東京都,府中市,新町２丁目,2022/5/1,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,西原町交番,132063,東京都,府中市,西府町１丁目,2022/4/23,13,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,車返団地駐在所,132063,東京都,府中市,押立町１丁目,2022/11/4,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,府中,和田駐在所,132241,東京都,多摩市,和田,2019/12/1,不明,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,小金井,元町駐在所,132144,東京都,国分寺市,西元町３丁目,2022/4/28,17,一戸建住宅,その他,その他
窃盗,部品ねらい,小金井,国分寺駅北口交番,132144,東京都,国分寺市,本町４丁目,2022/1/14,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,南町２丁目,2021/12/28,17,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,小金井,小金井公園前交番,132101,東京都,小金井市,緑町３丁目,2022/12/18,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,小金井,新小金井交番,132101,東京都,小金井市,東町１丁目,2022/3/31,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,小金井,本多交番,132101,東京都,小金井市,貫井北町５丁目,2022/1/28,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,東町４丁目,2022/11/1,11,道路上,その他,その他
窃盗,部品ねらい,小金井,貫井南町交番,132101,東京都,小金井市,貫井南町５丁目,2022/1/31,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,住吉町３丁目,2022/11/7,9,その他,駐車（輪）場,その他
窃盗,部品ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,ひばりが丘北３丁目,2022/1/4,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,上の原交番,132225,東京都,東久留米市,上の原１丁目,2022/8/6,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,田無,下里駐在所,132225,東京都,東久留米市,下里４丁目,2022/10/23,15,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,田無,保谷駅前交番,132292,東京都,西東京市,下保谷４丁目,2022/10/8,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,田無,保谷駅前交番,132292,東京都,西東京市,下保谷４丁目,2022/11/14,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,田無,保谷駅前交番,132292,東京都,西東京市,東町２丁目,2022/9/22,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,田無,前沢交番,132225,東京都,東久留米市,前沢２丁目,2022/2/2,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,南沢交番,132225,東京都,東久留米市,南沢３丁目,2022/6/22,23,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,大門町２丁目,2022/5/8,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,大門町２丁目,2022/5/8,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,東本町,2022/5/6,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,田無,東伏見交番,132292,東京都,西東京市,富士町１丁目,2022/2/13,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,田無,泉町交番,132292,東京都,西東京市,保谷町１丁目,2022/5/23,22,一戸建住宅,その他,その他
窃盗,部品ねらい,田無,泉町交番,132292,東京都,西東京市,保谷町６丁目,2022/1/8,13,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,田無,滝山交番,132225,東京都,東久留米市,滝山６丁目,2022/8/15,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,滝山交番,132225,東京都,東久留米市,弥生１丁目,2022/5/5,18,その他,その他,その他
窃盗,部品ねらい,田無,滝山交番,132225,東京都,東久留米市,弥生１丁目,2022/10/7,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,田無町４丁目,2022/1/18,7,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,南町３丁目,2022/5/20,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,東村山,下清戸駐在所,132217,東京都,清瀬市,下清戸１丁目,2022/10/20,16,一戸建住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,東村山,下清戸駐在所,132217,東京都,清瀬市,下清戸２丁目,2022/7/28,0,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,東村山,中清戸駐在所,132217,東京都,清瀬市,中清戸１丁目,2022/12/11,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,東村山,中里駐在所,132217,東京都,清瀬市,中里４丁目,2022/3/1,不明,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町１丁目,2022/3/22,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町１丁目,2022/9/30,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町１丁目,2022/10/18,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,富士見町１丁目,2022/3/28,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,美住町１丁目,2022/11/14,19,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,東村山,旭が丘交番,132217,東京都,清瀬市,旭が丘２丁目,2019/3/28,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,東村山,旭が丘交番,132217,東京都,清瀬市,中里６丁目,2022/8/3,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,東村山,清瀬駅前交番,132217,東京都,清瀬市,元町２丁目,2022/9/3,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,東村山,秋津駅前交番,132136,東京都,東村山市,秋津町５丁目,2022/3/23,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,東村山,竹丘駐在所,132217,東京都,清瀬市,竹丘２丁目,2022/10/8,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,東村山,青葉駐在所,132136,東京都,東村山市,青葉町１丁目,2022/4/2,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,武蔵野,三鷹駅北口交番,132039,東京都,武蔵野市,中町１丁目,2022/5/17,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,武蔵野,八幡宮西交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2022/12/10,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,武蔵野,八幡宮西交番,132039,東京都,武蔵野市,吉祥寺本町２丁目,2022/4/11,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,武蔵野,吉祥寺駅東口交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2022/5/5,17,道路上,その他,その他
窃盗,部品ねらい,武蔵野,吉祥寺駅東口交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2022/7/27,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,武蔵野,東町駐在所,132039,東京都,武蔵野市,吉祥寺東町１丁目,2022/7/6,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,武蔵野,桜堤交番,132039,東京都,武蔵野市,境５丁目,2022/10/1,20,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,武蔵野,武蔵境駅前交番,132039,東京都,武蔵野市,境２丁目,2022/7/7,2,道路上,その他,その他
窃盗,部品ねらい,武蔵野,緑町交番,132039,東京都,武蔵野市,西久保３丁目,2022/6/26,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,三鷹,万助橋駐在所,132047,東京都,三鷹市,下連雀２丁目,2022/4/30,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三鷹,万助橋駐在所,132047,東京都,三鷹市,下連雀２丁目,2022/5/1,15,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三鷹,三鷹駅前交番,132047,東京都,三鷹市,下連雀３丁目,2022/6/15,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,三鷹,上連雀交番,132047,東京都,三鷹市,上連雀９丁目,2022/3/29,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三鷹,上連雀交番,132047,東京都,三鷹市,下連雀４丁目,2022/4/13,6,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,三鷹,大沢交番,132047,東京都,三鷹市,大沢２丁目,2022/9/7,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,三鷹,新川交番,132047,東京都,三鷹市,新川３丁目,2022/1/19,15,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,調布,つつじケ丘駅前交番,132080,東京都,調布市,西つつじケ丘４丁目,2022/7/4,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,調布,京王多摩川駅前交番,132080,東京都,調布市,多摩川１丁目,2022/6/13,16,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,調布,京王多摩川駅前交番,132080,東京都,調布市,多摩川５丁目,2022/2/19,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,調布,京王多摩川駅前交番,132080,東京都,調布市,多摩川５丁目,2022/2/19,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,調布,仙川交番,132080,東京都,調布市,緑ケ丘２丁目,2022/11/25,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,調布,和泉多摩川交番,132195,東京都,狛江市,中和泉３丁目,2022/10/23,1,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,調布,和泉多摩川交番,132195,東京都,狛江市,元和泉３丁目,2022/2/18,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,調布,国領交番,132080,東京都,調布市,国領町３丁目,2022/12/16,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,調布,国領交番,132080,東京都,調布市,国領町４丁目,2022/3/21,0,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,調布,多摩川住宅交番,132080,東京都,調布市,染地３丁目,2022/2/17,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,調布,多摩川住宅交番,132080,東京都,調布市,染地３丁目,2022/2/18,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,調布,多摩川住宅交番,132080,東京都,調布市,染地３丁目,2022/2/20,11,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,調布,多摩川住宅交番,132080,東京都,調布市,染地３丁目,2022/2/20,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,調布,多摩川住宅交番,132080,東京都,調布市,染地３丁目,2022/6/23,21,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,調布,多摩川住宅交番,132195,東京都,狛江市,西和泉１丁目,2022/12/14,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,調布,多摩川住宅交番,132195,東京都,狛江市,西和泉２丁目,2022/2/4,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,調布,多摩川住宅交番,132195,東京都,狛江市,西和泉２丁目,2022/2/6,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,調布,小覚交番,132195,東京都,狛江市,東野川４丁目,2022/12/1,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,調布,岩戸交番,132195,東京都,狛江市,岩戸南３丁目,2022/5/27,19,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,調布,布田交番,132080,東京都,調布市,国領町５丁目,2022/7/10,12,一戸建住宅,駐車（輪）場,ナンバープレート
