罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2022/11/30,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,町田,藤の台団地交番,132098,東京都,町田市,金井７丁目,2022/3/27,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2022/2/4,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2022/5/7,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,野津田駐在所,132098,東京都,町田市,野津田町,2022/8/25,8,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森１丁目,2022/7/9,22,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森２丁目,2022/4/18,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森東１丁目,2022/9/3,12,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,金森交番,132098,東京都,町田市,金森東１丁目,2022/11/25,22,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂２丁目,2022/7/25,10,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂４丁目,2022/4/9,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,鶴川駅前交番,132098,東京都,町田市,能ヶ谷２丁目,2022/9/10,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,金森４丁目,2022/11/16,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,鶴間３丁目,2022/1/3,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,町田,鶴間交番,132098,東京都,町田市,鶴間４丁目,2022/6/5,21,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平２丁目,2022/2/12,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,多摩平交番,132128,東京都,日野市,多摩平２丁目,2022/6/13,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,平山交番,132128,東京都,日野市,平山６丁目,2022/4/5,8,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,日野,平山交番,132128,東京都,日野市,南平４丁目,2022/1/23,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,日野,百草園交番,132128,東京都,日野市,落川,2022/3/27,13,その他,その他,施錠せず,なし
窃盗,車上ねらい,日野,百草園交番,132128,東京都,日野市,落川,2022/9/21,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,日野,百草園交番,132128,東京都,日野市,落川,2022/11/4,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,豊田駅前交番,132128,東京都,日野市,豊田３丁目,2022/4/10,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,日野,豊田駅前交番,132128,東京都,日野市,東豊田４丁目,2022/9/22,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,日野,高幡不動駅南口交番,132128,東京都,日野市,高幡,2022/11/27,4,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,高幡不動駅南口交番,132128,東京都,日野市,三沢１丁目,2022/4/19,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,日野,高幡不動駅南口交番,132128,東京都,日野市,万願寺５丁目,2022/3/3,19,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,昭島,つつじが丘駐在所,132071,東京都,昭島市,つつじが丘３丁目,2022/5/30,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,中神駐在所,132071,東京都,昭島市,宮沢町,2022/9/4,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,多摩大橋交番,132071,東京都,昭島市,宮沢町２丁目,2022/4/25,22,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,昭島,大神駐在所,132071,東京都,昭島市,大神町１丁目,2022/3/24,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,昭島,大神駐在所,132071,東京都,昭島市,大神町２丁目,2022/6/7,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,昭島,大神駐在所,132071,東京都,昭島市,田中町３丁目,2022/2/22,5,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,小荷田交番,132071,東京都,昭島市,緑町５丁目,2022/3/16,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,拝島駅前交番,132071,東京都,昭島市,緑町２丁目,2022/11/19,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,昭島駅前交番,132071,東京都,昭島市,朝日町２丁目,2022/1/4,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,昭島駅前交番,132071,東京都,昭島市,朝日町４丁目,2022/9/16,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,昭島,昭島駅前交番,132071,東京都,昭島市,昭和町２丁目,2022/2/4,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,昭島,昭島駅前交番,132071,東京都,昭島市,松原町１丁目,2022/4/21,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,東中神駅前交番,132071,東京都,昭島市,中神町,2022/5/2,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,昭島,東中神駅前交番,132071,東京都,昭島市,中神町１丁目,2022/4/26,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,昭島,玉川駐在所,132071,東京都,昭島市,朝日町３丁目,2022/10/19,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,天王橋交番,132021,東京都,立川市,上砂町１丁目,2022/8/11,20,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,立川,天王橋交番,132021,東京都,立川市,一番町３丁目,2022/1/30,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,富士見台交番,132152,東京都,国立市,富士見台２丁目,2022/9/22,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,立川,富士見台交番,132152,東京都,国立市,富士見台３丁目,2022/4/6,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,立川,富士見台交番,132152,東京都,国立市,富士見台３丁目,2022/4/10,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,砂川八番交番,132021,東京都,立川市,幸町５丁目,2022/2/26,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,立川,砂川四番交番,132021,東京都,立川市,砂川町７丁目,2022/7/5,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町１丁目,2022/4/30,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町１丁目,2022/6/12,10,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町１丁目,2022/6/12,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2022/6/2,21,道路上,その他,施錠せず,なし
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町２丁目,2022/10/17,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,立川,立川駅北口交番,132021,東京都,立川市,曙町３丁目,2022/7/23,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,立川駅南口交番,132021,東京都,立川市,柴崎町３丁目,2022/3/23,0,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,羽衣町交番,132152,東京都,国立市,北３丁目,2022/4/19,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,立川,若葉町駐在所,132021,東京都,立川市,若葉町１丁目,2022/6/19,18,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,谷保,2022/5/19,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,谷保７丁目,2022/4/22,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,立川,谷保交番,132152,東京都,国立市,泉４丁目,2022/5/30,22,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,立川,錦町交番,132021,東京都,立川市,羽衣町１丁目,2022/2/25,14,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,立川,高松町交番,132021,東京都,立川市,泉町,2022/12/18,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,住吉町１丁目,2022/4/8,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,住吉町４丁目,2022/3/30,22,その他,その他,施錠せず,なし
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,住吉町５丁目,2022/4/5,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,南町３丁目,2022/1/3,14,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,四谷１丁目,2022/4/8,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,中河原交番,132063,東京都,府中市,四谷５丁目,2022/7/1,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,分梅駐在所,132063,東京都,府中市,分梅町３丁目,2022/3/30,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,多磨駐在所,132063,東京都,府中市,多磨町１丁目,2022/5/23,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,多磨駐在所,132063,東京都,府中市,紅葉丘２丁目,2022/3/1,11,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,寿町１丁目,2022/7/31,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,八幡町１丁目,2022/6/1,不明,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,本町２丁目,2022/5/20,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,本町２丁目,2022/9/11,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,緑町２丁目,2022/4/5,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,宮西町２丁目,2022/1/10,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,大国魂交番,132063,東京都,府中市,宮町２丁目,2022/3/30,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,日鋼町交番,132063,東京都,府中市,日鋼町,2022/4/11,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,小柳町２丁目,2022/1/19,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,小柳町２丁目,2022/3/3,9,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,小柳町４丁目,2018/12/1,不明,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,小柳町４丁目,2018/12/1,不明,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,府中,是政交番,132063,東京都,府中市,矢崎町５丁目,2022/3/24,2,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,本宿交番,132063,東京都,府中市,西府町１丁目,2022/11/26,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,府中,本宿交番,132063,東京都,府中市,西府町５丁目,2022/11/22,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,小柳町２丁目,2022/1/16,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,緑町３丁目,2022/12/13,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町４丁目,2022/6/1,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,栄町交番,132063,東京都,府中市,浅間町３丁目,2022/1/13,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,白糸台交番,132063,東京都,府中市,朝日町２丁目,2022/6/29,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,白糸台交番,132063,東京都,府中市,押立町１丁目,2022/3/1,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,府中,白糸台交番,132063,東京都,府中市,白糸台２丁目,2018/1/1,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,府中,白糸台交番,132063,東京都,府中市,白糸台４丁目,2022/1/17,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,府中,美好町交番,132063,東京都,府中市,片町３丁目,2022/10/25,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,府中,西原町交番,132063,東京都,府中市,東芝町,2022/4/9,10,道路上,その他,施錠せず,あり
