罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,府中,是政交番,132063,東京都,府中市,是政３丁目,2022/9/19,1,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,府中,是政交番,132063,東京都,府中市,是政３丁目,2022/11/28,19,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,府中,是政交番,132063,東京都,府中市,是政４丁目,2022/4/22,8,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,府中,是政交番,132063,東京都,府中市,是政４丁目,2022/5/20,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,府中,是政交番,132063,東京都,府中市,是政５丁目,2021/12/15,不明,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠せず
窃盗,自転車盗,府中,是政交番,132063,東京都,府中市,是政５丁目,2022/4/14,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,府中,是政交番,132063,東京都,府中市,是政５丁目,2022/10/28,8,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,府中,是政交番,132063,東京都,府中市,是政６丁目,2022/10/1,12,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,府中,是政交番,132063,東京都,府中市,宮西町１丁目,2021/12/26,11,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,西原町１丁目,2022/3/3,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,西原町１丁目,2022/6/18,15,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,西原町１丁目,2022/8/10,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,西原町２丁目,2021/12/7,20,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,西府町１丁目,2022/3/2,11,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,西府町１丁目,2022/8/11,21,一戸建住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,西府町２丁目,2022/10/8,12,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,西府町３丁目,2022/8/8,18,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,本宿町１丁目,2021/12/28,11,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,本宿町１丁目,2022/3/10,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,本宿町１丁目,2022/9/26,16,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,本宿町２丁目,2022/10/19,4,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,本宿町２丁目,2022/10/30,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,本宿町３丁目,2022/11/3,7,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,本宿町３丁目,2022/11/9,20,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,本宿町４丁目,2022/10/1,10,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,美好町２丁目,2022/11/11,13,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,府中,本宿交番,132063,東京都,府中市,美好町３丁目,2022/11/16,12,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,小柳町２丁目,2022/5/1,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,清水が丘１丁目,2022/3/16,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,清水が丘１丁目,2022/3/25,8,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,清水が丘１丁目,2022/7/2,17,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,清水が丘２丁目,2022/7/7,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,清水が丘２丁目,2022/10/1,19,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,清水が丘３丁目,2022/6/13,19,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,清水が丘３丁目,2022/9/20,15,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,白糸台２丁目,2022/10/31,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,浅間町１丁目,2022/3/21,15,その他,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,八幡町３丁目,2022/8/10,16,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,日吉町,2022/7/18,6,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,分梅町５丁目,2022/1/22,20,一戸建住宅,その他,50歳代,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,緑町１丁目,2021/12/27,21,その他,その他,40歳代,その他,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,緑町３丁目,2021/7/26,16,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,緑町３丁目,2022/3/5,19,その他,駐車（輪）場,法人・団体、被害者なし,法人・団体、被害者なし,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,緑町３丁目,2022/3/30,17,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,緑町３丁目,2022/8/4,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,矢崎町２丁目,2022/8/31,21,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,矢崎町４丁目,2022/5/21,7,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町１丁目,2022/8/16,9,４階建て以上共同住宅,その他,65-69歳,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2021/12/31,15,その他,その他,10歳代,大学生,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2022/2/25,18,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2022/9/4,10,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2022/9/27,10,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2022/10/23,7,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2022/11/20,9,一戸建住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町３丁目,2022/1/13,8,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町３丁目,2022/5/6,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町３丁目,2022/6/30,20,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町３丁目,2022/10/8,19,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町４丁目,2022/7/25,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,府中,東府中駅前交番,132063,東京都,府中市,若松町４丁目,2022/10/16,18,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,幸町２丁目,2022/3/26,9,一戸建住宅,その他,50歳代,その他,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,幸町２丁目,2022/4/8,13,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,幸町３丁目,2022/10/3,12,その他,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,栄町１丁目,2021/12/12,2,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,栄町１丁目,2022/5/4,17,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,栄町１丁目,2022/7/16,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,栄町１丁目,2022/9/9,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,栄町２丁目,2022/7/4,12,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,栄町３丁目,2022/8/21,18,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,栄町３丁目,2022/10/7,7,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,新町１丁目,2022/4/16,17,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,晴見町１丁目,2022/3/12,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,晴見町１丁目,2022/5/21,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,晴見町１丁目,2022/8/24,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,晴見町１丁目,2022/11/3,19,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,晴見町１丁目,2022/11/8,19,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,晴見町２丁目,2022/5/2,6,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,晴見町２丁目,2022/9/30,6,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,府中,栄町交番,132063,東京都,府中市,晴見町３丁目,2022/1/30,15,一戸建住宅,その他,70歳以上,その他,施錠した
窃盗,自転車盗,府中,武蔵台交番,132063,東京都,府中市,北山町４丁目,2022/2/28,23,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,府中,武蔵台交番,132063,東京都,府中市,武蔵台１丁目,2022/6/9,11,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,府中,武蔵台交番,132063,東京都,府中市,武蔵台１丁目,2022/6/30,17,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,府中,武蔵台交番,132063,東京都,府中市,武蔵台１丁目,2022/8/18,20,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,府中,武蔵台交番,132063,東京都,府中市,武蔵台２丁目,2021/12/7,20,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
