2022/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
18,0.37,2.5,0.18,2.7,,WSW,8,N,8.9,179,,
19,0.32,2.5,0.16,2.5,,SSW,6,NNW,8.1,174,,
20,0.28,2,0.16,2.5,,SE,3,N,8.7,150,,
21,0.32,3.5,0.17,2.9,,ENE,3,N,6.8,118,,
22,0.24,2,0.15,2.3,,SE,3,NNW,8.4,79,,
23,0.53,3.5,0.21,2.8,,ENE,5,NNW,9.1,50,,
24,0.33,2,0.18,2.1,,E,6,NNW,8,29,,
最大,0.63,4,0.27,3.3,最多,平均,17,最多,9.1,平均,平均,
平均,0.33,2.8,0.16,2.8,,NW,3.6,N,7,112,,
2022/10/14,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.28,2,0.15,2.2,,ENE,2,NNW,6.5,19,,
2,0.25,1.5,0.15,2.3,,WSW,1,NNW,7.9,25,,
3,0.19,3.5,0.12,2.4,,W,11,NNW,8.1,48,,
4,0.28,3,0.12,2.8,,W,15,NNW,7.6,84,,
5,0.36,2.5,0.19,3,,W,8,NNW,6.4,120,,
6,0.4,2,0.19,2.8,,WNW,13,NNW,6.8,149,,
7,0.47,2.5,0.22,2.8,,SW,7,N,6,167,,
8,0.49,3,0.2,2.9,,SSW,6,NNW,5.9,168,,
9,0.35,2.5,0.18,2.8,,S,2,NNW,6.6,155,,
10,0.29,3.5,0.17,3,,SSE,6,NNW,5.9,136,,
11,0.3,2.5,0.19,3.2,,ENE,3,NNW,5.3,118,,
12,0.33,2.5,0.19,2.8,,ESE,6,N,4.3,103,,
13,0.28,2.5,0.15,2.7,,SSE,5,N,5.1,97,,
14,0.39,3.5,0.18,3,,SSW,4,N,3.9,106,,
15,0.36,2.5,0.17,2.8,,SE,4,N,4.1,125,,
16,0.38,2,0.18,2.8,,WSW,7,NNE,3.8,149,,
17,0.44,3,0.26,2.7,SSW,WSW,4,N,2.5,170,,
18,0.33,2,0.2,2.7,,NW,4,N,3.5,182,,
19,0.31,2.5,0.18,2.8,,E,4,NNE,4.7,180,,
20,0.26,2,0.14,2.5,,ESE,11,N,4.3,165,,
21,0.24,2.5,0.14,2.3,,ESE,17,N,6.3,140,,
22,0.25,2.5,0.16,2.4,,ESE,14,N,4.3,109,,
23,0.37,3,0.18,2.6,,ESE,9,N,5.4,78,,
24,0.2,2.5,0.12,2.9,,ESE,11,NNW,3.5,50,,
最大,0.49,3.5,0.26,3.2,最多,平均,17,最多,8.1,平均,平均,
平均,0.33,2.6,0.17,2.7,,S,2.2,N,5.4,118,,
2022/10/15,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.34,2,0.1,2.6,,ESE,10,N,5.2,34,,
2,0.18,3,0.09,2.7,,ESE,5,N,3.8,33,,
3,0.11,2,0.07,2.5,,SSW,2,N,4.5,46,,
4,0.19,2.5,0.1,2.9,,NW,3,N,3.5,72,,
5,0.34,4,0.15,3.5,,NNW,5,N,5.5,104,,
6,0.3,2.5,0.12,2.6,,NW,7,NNW,5.1,132,,
7,0.61,3,0.21,2.9,,,0,N,4.9,154,,
8,0.55,3,0.24,2.8,,S,6,N,3.8,164,,
9,0.24,3.5,0.16,2.8,,SSE,3,N,4.5,165,,
10,0.37,4,0.19,3.1,,S,4,NNW,4.4,157,,
11,0.34,3,0.21,3,,SSE,10,N,4.8,140,,
12,0.3,3.5,0.19,3.2,,SE,4,N,4.6,123,,
13,0.28,2,0.16,2.8,,SE,6,N,4.7,115,,
14,0.4,3,0.23,3,,NNW,7,NNE,4.1,117,,
15,0.38,2.5,0.22,2.9,,W,10,NE,3.4,129,,
16,0.37,3,0.22,2.7,,W,14,ENE,4.5,147,,
17,0.49,4.5,0.27,3.1,SSE,W,8,ENE,4.9,163,,
18,0.34,3,0.18,2.7,,W,15,ENE,5.8,173,,
19,0.49,3,0.24,2.9,,W,7,NE,4.8,174,,
20,0.35,3.5,0.21,2.5,,,0,N,2.4,167,,
21,0.32,2.5,0.18,2.5,,ESE,10,N,2.4,149,,
22,0.51,4,0.17,3.1,,ESE,14,N,2.5,123,,
23,0.25,2.5,0.13,3.1,,ESE,7,N,3.4,97,,
24,0.17,3,0.11,2.7,,NNE,2,N,2.8,73,,
最大,0.61,4.5,0.27,3.5,最多,平均,15,最多,5.8,平均,平均,
平均,0.34,3,0.17,2.9,,SSW,1.5,N,4.2,123,,
2022/10/16,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.14,3.5,0.08,2.9,,WNW,9,N,3.4,53,,
2,0.11,3.5,0.05,2.9,,W,6,N,3.3,44,,
3,0.16,2,0.07,2.7,,WNW,4,N,2.7,46,,
4,0.13,2,0.09,2.5,,W,8,N,3.3,59,,
5,0.24,2.5,0.13,2.7,,W,7,N,3.2,81,,
6,0.25,3.5,0.13,2.8,,W,7,N,3.4,109,,
7,0.32,3,0.18,2.7,,WNW,7,NNE,3.2,135,,
8,0.36,2.5,0.19,2.7,,NW,10,N,4.1,151,,
9,0.28,2.5,0.15,2.7,,SSW,6,NNE,4.2,158,,
10,0.37,3,0.2,2.9,,WNW,2,NNE,3.4,156,,
11,0.54,3,0.22,2.8,,SSW,2,NNW,3.3,146,,
12,0.33,2.5,0.16,2.7,,SSW,2,NNW,3.1,134,,
13,0.32,2.5,0.18,2.7,,SE,2,NNE,1.8,126,,
14,0.47,3,0.26,3.4,SE,N,1,E,2.6,127,,
15,0.48,2.5,0.26,2.9,SSE,NW,3,E,2.7,132,,
16,0.53,2.5,0.27,2.9,ESE,W,4,E,3.1,144,,
17,0.37,2.5,0.2,2.8,,W,6,E,2.8,157,,
18,0.3,2.5,0.19,2.6,,W,9,ESE,4.4,165,,
19,0.26,2,0.14,2.3,,W,6,ESE,3.1,170,,
20,0.36,3,0.19,2.5,,W,6,NE,1.6,167,,
21,0.29,2,0.17,2.8,,WSW,2,NE,0.9,159,,
22,0.24,2.5,0.12,3,,ENE,7,N,1.3,145,,
23,0.27,3.5,0.14,2.9,,E,7,NNE,1,124,,
24,0.19,3,0.1,3.1,,SE,9,NE,1.3,101,,
最大,0.54,3.5,0.27,3.4,最多,平均,10,最多,4.4,平均,平均,
平均,0.3,2.7,0.16,2.8,,W,3,N,2.8,125,,
2022/10/17,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.19,2,0.09,3.1,,W,3,,0.1,81,,
2,0.13,2.5,0.08,3.1,,NW,4,NNE,0.6,66,,
3,0.12,2.5,0.07,3,,W,6,NNW,1,60,,
4,0.19,3,0.07,3,,WNW,7,E,1.8,66,,
5,0.25,2.5,0.14,3.1,,WNW,9,E,1.4,80,,
6,0.46,4,0.23,3.7,,WNW,8,NNE,1.1,98,,
7,0.5,2.5,0.23,2.7,,NNW,8,N,0.8,116,,
8,0.5,3.5,0.2,2.9,,WNW,3,NE,1.8,133,,
9,0.51,5,0.17,3,,S,2,NE,2.1,148,,
10,0.44,4,0.18,3.4,,S,3,NNE,1.6,154,,
11,0.37,3,0.2,3,,SE,8,NNE,2,156,,
12,0.44,3,0.2,3.1,,ESE,6,NNE,0.9,153,,
13,0.31,2.5,0.17,2.8,,E,4,ESE,1.1,147,,
14,0.45,2.5,0.21,3,,E,4,E,2.3,140,,
15,0.34,3,0.21,2.9,,ENE,2,NE,1.3,143,,
16,0.35,2.5,0.21,2.8,,W,4,N,1.4,152,,
17,0.47,3,0.25,3,WSW,WNW,9,S,1.2,162,,
18,0.43,2.5,0.23,2.7,,W,9,ESE,0.4,167,,
19,0.54,2.5,0.23,3,,W,5,N,3.9,170,,
20,0.27,2.5,0.15,2.8,,W,6,N,3.5,166,,
21,0.3,3.5,0.13,2.9,,ENE,3,N,3.8,159,,
22,0.18,2.5,0.11,2.7,,NE,3,N,2.3,146,,
23,0.26,4,0.14,3,,ESE,2,NNE,1.9,134,,
24,0.14,2.5,0.09,3.1,,E,2,NNE,1.6,123,,
最大,0.54,5,0.25,3.7,最多,平均,9,最多,3.9,平均,平均,
平均,0.34,3,0.17,3,,WNW,1.9,NNE,1.7,130,,
2022/10/18,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.16,2.5,0.1,3,,E,6,NE,1,110,,
2,0.16,3,0.09,2.8,,ESE,9,N,1.3,94,,
3,0.12,2.5,0.07,2.6,,ESE,7,NNW,3.8,82,,
4,0.13,2,0.08,2.2,,SE,5,NNW,6.7,76,,
5,0.27,3.5,0.12,2.8,,ENE,2,NNE,4.7,77,,
6,0.45,2.5,0.22,2.3,,NNE,4,NNE,4.5,83,,
7,0.63,3,0.3,2.6,SSW,ENE,5,NE,7.5,91,,
8,0.5,3,0.33,2.8,NE,E,5,NNE,6.1,104,,
9,0.47,2.5,0.28,2.8,SE,E,3,NNE,6,119,,
10,0.54,3,0.33,3,E,S,4,NNE,5.1,131,,
11,0.58,2.5,0.32,2.9,ESE,SSE,3,ENE,4.8,138,,
12,0.45,3,0.29,2.6,NNE,ESE,4,NE,4.3,141,,
13,0.99,2.5,0.33,2.8,SE,E,3,NNE,5.3,143,,
14,0.59,3.5,0.34,2.8,ESE,E,5,NE,6.2,143,,
15,0.53,3.5,0.33,2.8,ESE,E,2,ENE,7.2,142,,
16,0.71,4,0.42,2.9,SE,WNW,5,ENE,7.7,141,,
17,0.68,3,0.42,2.9,NE,W,6,ENE,7.9,141,,
18,0.77,2.5,0.43,2.9,ESE,W,5,NE,6.4,138,,
19,0.6,3,0.34,2.9,E,WNW,4,NNE,5.4,136,,
20,0.58,3,0.29,2.7,ESE,WNW,5,N,7.1,137,,
21,0.38,2.5,0.2,2.8,,W,7,N,8.2,132,,
22,0.29,2.5,0.16,2.5,,SW,5,N,6.8,126,,
23,0.37,3,0.21,2.7,,SW,2,N,6.2,120,,
24,0.38,2.5,0.19,2.5,,S,1,NNE,5.6,111,,
最大,0.99,4,0.43,3,最多,平均,9,最多,8.2,平均,平均,
平均,0.47,2.9,0.26,2.7,ESE,SE,1,NNE,5.7,119,,
2022/10/19,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.4,2.5,0.22,2.5,,SSE,5,N,5.1,102,,
2,0.26,2.5,0.17,2.5,,NE,4,NNE,3.5,92,,
3,0.29,2.5,0.16,2.6,,S,1,NNE,3.6,82,,
4,0.2,2.5,0.11,2.5,,NE,3,N,4.7,74,,
5,0.28,4.5,0.13,2.7,,N,1,NNE,5.3,66,,
6,0.32,2.5,0.18,2.7,,N,5,NNE,4.6,63,,
7,0.45,3,0.21,2.7,,WNW,3,NNE,4.5,67,,
8,0.41,2.5,0.23,2.7,,W,6,N,5.3,78,,
9,0.42,3,0.18,2.7,,W,8,N,5.5,91,,
10,0.42,3,0.19,2.7,,W,10,NNE,4.7,107,,
11,0.32,2.5,0.21,2.8,,W,9,NNE,3.4,121,,
12,0.58,3,0.23,2.9,,W,6,NE,3.2,134,,
13,0.38,3,0.21,2.7,,WSW,4,ENE,4.2,142,,
14,0.37,2.5,0.22,2.9,,NW,3,ENE,4.7,145,,
15,0.47,2.5,0.26,2.7,WSW,SSE,4,E,4.9,146,,
16,0.45,2.5,0.3,2.6,SSE,E,7,ENE,6.2,145,,
17,0.66,3,0.41,2.9,E,E,2,ENE,6.9,141,,
18,0.62,3,0.34,2.8,ESE,NE,8,ENE,5.7,132,,
19,0.53,3,0.28,2.7,ESE,N,5,NNE,4.5,125,,
20,0.41,3,0.22,2.6,,WNW,5,NNE,3.2,121,,
21,0.32,3,0.19,2.5,,WNW,7,N,3.8,121,,
22,0.22,2.5,0.14,2.3,,WNW,5,NNE,5.1,123,,
23,0.26,2.5,0.15,2.7,,WNW,4,NNE,5.6,125,,
24,0.22,2.5,0.13,2.5,,SW,2,NNE,5.2,124,,
最大,0.66,4.5,0.41,2.9,最多,平均,10,最多,6.9,平均,平均,
平均,0.39,2.8,0.21,2.7,ESE,WNW,2,NNE,4.7,111,,
2022/10/20,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.22,3,0.14,2.5,,E,6,N,4.4,120,,
2,0.3,2.5,0.18,2.5,,E,5,NNE,4.3,114,,
3,0.3,3,0.18,2.6,,SE,7,NNE,3.8,107,,
4,0.29,2.5,0.16,2.5,,SE,6,NNE,3.3,96,,
5,0.35,2.5,0.19,3,,SE,8,N,2.3,82,,
6,0.28,3,0.15,2.6,,SE,12,NNW,4.4,68,,
7,0.45,2.5,0.22,2.8,,SSE,3,N,3.7,61,,
8,0.29,3,0.17,2.9,,SW,2,N,3.3,59,,
9,0.2,2.5,0.12,2.9,,NW,2,NW,3,67,,
10,0.37,3,0.2,3.2,,W,11,N,2.1,86,,
11,0.42,2.5,0.21,2.9,,NNW,5,SSE,1.6,105,,
12,0.34,2.5,0.19,3,,WSW,5,SE,3.7,124,,
13,0.46,3.5,0.19,2.9,,WNW,1,SE,3.7,141,,
14,0.41,2.5,0.19,2.9,,SW,4,SE,4.1,151,,
15,0.37,3.5,0.21,2.9,,SSE,3,SSE,4.2,154,,
16,0.42,3,0.23,2.8,,SE,7,SSE,3.6,152,,
17,0.44,3,0.24,3.1,,SSE,6,SSE,1.6,146,,
18,0.39,3,0.22,3.4,,NNW,8,SSW,1.9,132,,
19,0.38,2.5,0.21,2.2,,N,6,SE,6,114,,
20,0.44,3,0.27,2.5,ENE,N,3,SE,5.8,103,,
21,0.4,3,0.23,2.4,,N,4,SSE,5.3,99,,
22,0.47,2.5,0.22,2.5,,N,5,SSE,5.5,101,,
23,0.38,2.5,0.18,2.5,,ENE,7,SSW,4.4,111,,
24,0.22,2.5,0.11,2.4,,E,5,W,2.1,123,,
最大,0.47,3.5,0.27,3.4,最多,平均,12,最多,6,平均,平均,
平均,0.36,2.8,0.19,2.7,,E,1.2,SSE,3.7,109,,
2022/10/21,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.36,4,0.15,2.8,,E,4,WNW,1.6,129,,
2,0.17,2.5,0.1,2.3,,E,8,WNW,1,131,,
3,0.14,2.5,0.08,2.5,,ESE,8,WSW,1,128,,
4,0.12,3,0.07,2.7,,ESE,7,NW,2.3,118,,
5,0.34,3.5,0.13,3.2,,ENE,5,N,2.3,101,,
6,0.24,3,0.14,3.1,,ESE,7,N,3.2,80,,
7,0.26,2.5,0.15,2.8,,ESE,9,NNW,2.1,62,,
8,0.35,2.5,0.17,2.8,,ESE,8,NNW,2.4,51,,
9,0.45,5,0.18,3.5,,ENE,2,E,1.4,50,,
10,0.33,2,0.19,2.8,,ENE,6,E,1.4,63,,
11,0.28,2.5,0.17,2.9,,ESE,6,ESE,2.4,87,,
12,0.28,3,0.15,2.7,,SSW,1,SE,3.2,113,,
13,0.33,3,0.21,2.7,,NW,3,SSE,7.1,136,,
14,0.63,3,0.32,2.3,ENE,WNW,2,S,9.6,154,,
15,0.76,2.5,0.38,2.6,S,ESE,2,S,10.3,162,,
16,0.69,2.5,0.4,2.5,NE,SSW,2,S,9.8,162,,
17,0.67,3,0.4,2.7,S,SSW,4,S,10.3,153,,
18,0.82,2,0.41,2.6,N,SW,2,S,11.2,138,,
19,0.57,2.5,0.37,2.7,WSW,ESE,3,S,8.5,115,,
20,0.54,2.5,0.31,2.6,W,ENE,2,SSW,9.1,95,,
21,0.58,2,0.28,2.5,E,WNW,5,SW,8,82,,
22,0.31,3,0.2,2.9,,WNW,11,W,4.2,85,,
23,0.48,3.5,0.21,3.1,,W,10,W,2.3,98,,
24,0.58,2,0.3,2.4,ESE,SW,5,SW,10.1,119,,
最大,0.82,5,0.41,3.5,最多,平均,11,最多,11.2,平均,平均,
平均,0.43,2.8,0.23,2.7,S,ESE,1.6,S,5.2,109,,
2022/10/22,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.51,3,0.26,2.4,ESE,WSW,5,SW,8.9,136,,
2,0.35,2.5,0.2,2.6,,W,14,WSW,4.2,148,,
3,0.36,2,0.19,2.7,,WNW,15,NW,3,149,,
4,0.25,3.5,0.14,3.1,,W,15,N,3,143,,
5,0.49,4,0.22,3.4,,W,10,NNE,2.8,127,,
6,0.31,3,0.18,3,,NNW,3,NNE,2.2,103,,
7,0.43,2.5,0.21,2.9,,,0,N,2.9,80,,
8,0.33,3,0.22,2.8,,NE,1,NNE,3.1,60,,
9,0.29,2.5,0.17,2.7,,ESE,4,NNW,1.9,53,,
10,0.24,3,0.15,2.7,,SSE,5,NE,1,55,,
11,0.3,2.5,0.19,2.9,,SE,2,E,1.7,70,,
12,0.43,2.5,0.2,2.8,,W,3,E,2.3,99,,
13,0.37,2,0.2,2.6,,SW,5,ESE,2.1,130,,
14,0.46,3,0.23,2.8,,ESE,3,NNE,1.6,154,,
15,0.5,3,0.29,2.7,NNE,NNW,4,N,1.1,172,,
16,0.4,3,0.23,2.9,,NNW,4,WNW,1.7,173,,
17,0.72,4,0.27,3.2,E,WNW,5,NNW,2.8,157,,
18,0.43,3,0.17,3,,N,4,NNE,2,130,,
19,0.3,3,0.18,2.9,,NE,3,ESE,1,104,,
20,0.47,3,0.2,3.1,,ENE,3,N,2.8,84,,
21,0.27,2.5,0.15,2.8,,E,2,NNW,2.1,72,,
22,0.43,3,0.19,3.4,,SSW,1,N,3.2,70,,
23,0.25,3.5,0.11,2.9,,SW,2,N,1.5,80,,
24,0.16,3.5,0.09,3.2,,W,4,ENE,1.1,102,,
最大,0.72,4,0.29,3.4,最多,平均,15,最多,8.9,平均,平均,
平均,0.38,2.9,0.19,2.9,,WNW,2.7,N,2.5,110,,
2022/10/23,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.17,2,0.09,3.1,,WNW,7,NE,1.6,127,,
2,0.12,1.5,0.07,2.9,,W,9,NNE,2.5,151,,
3,0.14,3,0.08,2.8,,WNW,5,NNE,1.2,167,,
4,0.14,3.5,0.07,2.7,,WNW,7,NNE,1.5,166,,
5,0.33,3,0.15,3,,W,4,NNE,2.2,151,,
6,0.28,3.5,0.11,2.9,,NE,4,N,2,126,,
7,0.36,2.5,0.15,2.5,,ESE,9,N,2.1,97,,
8,0.4,2.5,0.19,2.9,,ESE,7,NNW,2.8,69,,
9,0.3,4,0.17,2.7,,,0,N,1.3,54,,
10,0.32,2.5,0.19,2.7,,W,6,S,1,52,,
11,0.29,3,0.18,2.5,,NW,10,E,1.8,63,,
12,0.51,5,0.21,3.2,,WNW,6,SE,2.5,91,,
13,0.46,2,0.19,2.7,,NW,6,ESE,1.6,124,,
14,0.34,3,0.18,2.9,,NW,7,SE,3.1,156,,
15,0.34,2.5,0.21,3.1,,W,10,SE,3.4,178,,
16,0.6,5,0.24,2.8,,WSW,4,SE,2.9,184,,
17,0.59,3,0.21,2.9,,W,5,,0.2,171,,
18,0.28,3,0.17,2.7,,N,3,NNE,2,146,,
19,0.25,2.5,0.12,2.9,,E,6,NE,3.4,113,,
20,0.25,3,0.15,2.8,,ESE,4,NE,3.3,82,,
21,0.26,2,0.14,2.5,,E,6,NNE,1.7,61,,
22,0.2,2,0.12,2,,ESE,6,NE,7.2,53,,
23,0.34,2.5,0.21,2.7,,ESE,3,NNE,6.9,57,,
24,0.34,3,0.18,2.6,,N,1,NNE,7.2,82,,
最大,0.6,5,0.24,3.2,最多,平均,10,最多,7.2,平均,平均,
平均,0.32,2.9,0.16,2.8,,WNW,1.8,NNE,2.7,113,,
2022/10/24,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.31,2,0.19,2.7,,WNW,1,N,6.1,112,,
2,0.26,3,0.15,2.7,,NNW,2,NNE,4.5,143,,
3,0.3,2.5,0.15,2.4,,SSW,2,N,5,165,,
4,0.34,3,0.2,2.5,,SW,3,NE,5.4,181,,
5,0.41,2.5,0.22,2.6,,SW,3,NNE,5.8,176,,
6,0.41,2.5,0.25,2.9,ENE,ESE,7,NNE,6.2,152,,
7,0.41,3,0.23,2.7,,ESE,13,NNE,6.5,118,,
8,0.41,2.5,0.23,2.8,,ESE,12,NNE,5.5,86,,
9,0.37,2.5,0.21,2.9,,ESE,7,NNE,7,56,,
10,0.45,3,0.26,3,E,ESE,6,NNE,7.5,45,,
11,0.62,3,0.25,3,SSE,NNW,2,NNE,6.5,50,,
12,0.49,2.5,0.25,3,E,N,2,NNE,6.2,73,,
13,0.54,3.5,0.31,3.2,ESE,NNW,9,N,6.6,107,,
14,0.52,2.5,0.3,2.9,N,NW,7,NE,6.6,144,,
15,0.62,2.5,0.3,3,SSE,WNW,7,NNE,6,170,,
16,0.64,2.5,0.32,2.8,NNE,W,5,NE,6.4,184,,
17,0.5,3,0.31,3.1,SSW,SW,3,NNE,6.6,181,,
18,0.54,3,0.25,2.9,WSW,SSW,2,N,5.4,159,,
19,0.42,3,0.19,2.9,,SSW,2,N,5.7,125,,
20,0.4,3,0.18,3.5,,NE,2,NNW,6.8,86,,
21,0.27,3.5,0.15,2.8,,E,2,NNW,7.7,53,,
22,0.22,2.5,0.13,2.4,,NNW,2,NNW,8.1,31,,
23,0.27,3.5,0.15,2.3,,NNW,5,NNW,8.1,32,,
24,0.22,2.5,0.12,2.3,,NW,9,NNW,8.1,51,,
最大,0.64,3.5,0.32,3.5,最多,平均,13,最多,8.1,平均,平均,
平均,0.41,2.8,0.22,2.8,SSE,NE,0.3,NNE,6.4,112,,
2022/10/25,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.28,2.5,0.13,2.3,,WNW,15,NNW,7.8,85,,
2,0.24,2,0.13,2.5,,W,12,N,8.4,122,,
3,0.29,2.5,0.17,2.5,,W,21,NNW,8,158,,
4,0.28,2.5,0.16,2.7,,W,14,N,7.2,182,,
5,0.38,2.5,0.2,2.7,,W,7,N,9.6,189,,
6,0.46,2,0.2,2.6,,NW,7,NNW,9,179,,
7,0.39,2.5,0.19,2.6,,N,6,N,8.8,152,,
8,0.31,2,0.2,2.8,,NNE,1,N,9.6,117,,
9,0.29,2.5,0.18,2.4,,ENE,5,N,9.3,81,,
10,0.29,4,0.18,3.1,,NNE,2,N,9,58,,
11,0.36,2.5,0.2,2.9,,SSE,3,NNW,9.1,54,,
12,0.37,2.5,0.19,3,,NE,3,N,8.1,72,,
13,0.42,2.5,0.21,2.9,,N,8,N,9.3,99,,
14,0.33,3,0.21,2.9,,NW,7,N,7.6,135,,
15,,,,,,,,,,168,,
16,,,,,,,,,,188,,
17,,,,,,,,,,192,,
18,,,,,,,,,,173,,
19,,,,,,,,,,139,,
20,,,,,,,,,,95,,
21,,,,,,,,,,52,,
22,,,,,,,,,,21,,
23,,,,,,,,,,9,,
24,,,,,,,,,,19,,
最大,0.46,4,0.21,3.1,最多,平均,21,最多,9.6,平均,平均,
平均,0.34,2.5,0.18,2.7,,WNW,5.7,N,8.6,114,,
2022/10/26,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,46,,
2,,,,,,,,,,85,,
3,,,,,,,,,,125,,
4,,,,,,,,,,159,,
5,,,,,,,,,,187,,
6,,,,,,,,,,197,,
7,,,,,,,,,,180,,
8,,,,,,,,,,143,,
9,,,,,,,,,,103,,
10,,,,,,,,,,72,,
11,0.29,3,0.2,2.6,,,,,,61,,
12,0.5,3,0.22,2.9,,NNW,5,N,7.5,70,,
13,0.46,2.5,0.24,3,,NW,11,N,7.4,94,,
14,0.44,2.5,0.25,2.9,NNW,W,12,N,6.6,124,,
15,0.43,3,0.27,2.9,NNE,W,7,NNE,5.3,155,,
16,0.57,2,0.24,2.9,,WNW,8,N,4.7,185,,
17,0.65,3,0.33,2.8,SE,NW,9,ENE,7.1,201,,
18,0.74,3,0.38,2.9,ENE,W,7,ENE,7.9,196,,
19,0.87,2.5,0.51,3,ENE,ENE,6,ENE,9.3,164,,
20,1.04,2.5,0.51,3.1,ESE,ESE,9,ENE,7.9,120,,
21,0.9,3.5,0.51,3.1,ESE,ESE,14,NE,6,72,,
22,0.54,2.5,0.35,2.8,ESE,SE,13,NNE,3,33,,
23,0.46,3,0.28,2.7,SSE,ESE,7,NNE,3.3,10,,
24,0.33,2.5,0.2,2.6,,ESE,6,N,4.4,14,,
最大,1.04,3.5,0.51,3.1,最多,平均,14,最多,9.3,平均,平均,
平均,0.59,2.8,0.32,2.9,ESE,NW,0.4,N,6.2,117,,
2022/10/27,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.29,2.5,0.14,2.5,,NNW,2,N,3.7,36,,
2,0.17,2,0.1,2.8,,W,10,N,4.4,73,,
3,0.18,2.5,0.1,2.8,,WNW,12,N,4.3,113,,
4,0.18,3,0.1,3,,W,15,N,3.7,157,,
5,0.3,3.5,0.13,3,,WNW,12,NNW,2.6,193,,
6,0.32,3,0.16,2.8,,WSW,11,NNW,4.8,211,,
7,0.37,2.5,0.18,2.8,,W,3,NNW,5.2,208,,
8,0.37,2.5,0.22,2.8,,ESE,10,NNW,4.4,185,,
9,0.25,2.5,0.16,2.7,,ESE,9,NNW,3.8,149,,
10,0.29,2.5,0.18,2.8,,SSE,6,N,3.8,113,,
11,0.36,3,0.19,2.7,,ESE,4,NNE,2.7,89,,
12,0.47,3,0.27,3.2,WSW,S,4,NE,1.3,84,,
13,0.3,2.5,0.18,2.7,,NNE,3,E,1.3,93,,
14,0.38,3,0.2,2.8,,NE,1,E,1.9,118,,
15,0.51,1.5,0.18,2.8,,SW,5,N,0.7,153,,
16,0.44,3,0.25,2.8,SW,WNW,4,W,0.5,187,,
17,0.41,2.5,0.23,2.8,,WNW,14,NNE,0.9,202,,
18,0.45,3,0.23,3,,WSW,6,ENE,0.4,203,,
19,0.3,3,0.16,3,,ENE,5,NE,2.3,181,,
20,0.37,3.5,0.18,3.1,,ESE,15,NE,2.7,145,,
21,0.57,2.5,0.19,2.9,,ESE,17,NNE,2.3,101,,
22,0.27,2,0.15,2.3,,SE,13,N,2.6,57,,
23,0.28,3,0.16,2.9,,ESE,12,NNW,2.7,21,,
