id,EPSGコード,経度,緯度,地域,目的,施設名称,施設名称かな,住所,住所かな,利用時間,休日,電話番号,FAX番号,e-mail,アクセス,施設ホームページ,利用者,車椅子使用者対応トイレ,スロープ,一般駐車場,車椅子対応駐車場,受付等,エレベータ,車椅子対応エレベータ,エスカレーター,音声誘導,磁気誘導,電光掲示板,筆談対応,手話対応,公衆ＦＡＸ,ベビーケアルーム,ベビーカーの貸出,オストメイト,車椅子対応車両,多目的シート,思いやり駐車場,自動体外式除細動器,ベビーチェア,ベビーベッド・シート,多目的シート_38,汚物流し,車椅子使用者対応トイレの設備その他,トイレ設備特記事項,バリアフリー対応,施設特記事項1,施設特記事項２,施設周辺地図,みんなのトイレマップ
837,EPSG:6668,139.3671777,35.60437775,相原・多摩境地域,子ども>青少年施設,子どもセンターぱお分館　WAAAO,こどもせんたーぱおぶんかんわーお,東京都町田市小山ヶ丘4-1-13ゲートヒルズ多摩境パークフロント3階,おやまがおか4-1-13げーとひるずたまさかいぱーくふろんと3かい,10:00～18:00,日曜日・祝休日・年末年始,042-770-5057,042-770-5057,,京王相模原線「多摩境駅」下車徒歩8分,https://kosodate-machida.tokyo.jp/mokuteki/5/3/4018.html,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,手すりは両側設置で片側可動式,おむつ交換台（ベビーベッド）はトイレ入口と授乳室にあります。男子トイレはみんなのトイレと共用,出入口は手動　誘導支障なし　視覚障がい者誘導用ブロックあり,,,"https://www.google.com/maps/place/町田市+子どもセンター・ぱお分館/@35.6042883,139.3644117,17z/data=!3m1!4b1!4m5!3m4!1s0x6018e2a9b88106b9:0xef4302d2b81553ae!8m2!3d35.604284!4d139.366595?hl=ja",1
838,EPSG:6668,139.4403502,35.54670953,町田中央地域,交通・移動>音響式信号機等,町田市役所前横断歩道,まちだしやくしょまえおうだんほどう,東京都町田市森野2-2-45先,もりの2-2-45さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'49.1%22N+139%C2%B026'22.4%22E/@35.5469702,139.4384657,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xe788944772bcba3b!7e2!8m2!3d35.5469682!4d139.4395597",0
839,EPSG:6668,139.4662552,35.59960989,鶴川地域,買物>コンビニ,セブンイレブン 町田真光寺店,せぶんいれぶん まちだしんこうじてん,東京都町田市真光寺3-21-20,しんこうじ3-21-20,24時間,無休,042-737-1778,042-737-1778,,,http://www.sej.co.jp/,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/セブン-イレブン+町田真光寺店/@35.5995906,139.4641058,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fb9f9a7c3ba9:0x37e034e0c4767818!8m2!3d35.5995863!4d139.4662891?hl=ja",1
840,EPSG:6668,139.4814212,35.58383322,鶴川地域,交通・移動>音響式信号機等,鶴川駅広場前交差点,つるかわえきひろばまえこうさてん,東京都町田市能ヶ谷1-6-9先,のうがや1-6-9さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B035'02.8%22N+139%C2%B028'52.8%22E/@35.5841071,139.4791453,17z/data=!4m6!3m5!1s0x0:0x5493298906adb31c!7e2!8m2!3d35.584106!4d139.4813345?hl=ja",0
841,EPSG:6668,139.4264426,35.56751292,町田中央地域,交通・移動>音響式信号機等,クリエイトSD町田木曽西店前横断歩道,くりえいとえすでーまちだきそにしてんまえおうだんほどう,東京都町田市木曽東4-28-19先,きそひがし4-28-19さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B034'03.8%22N+139%C2%B025'35.5%22E/@35.5677162,139.4254307,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xd77aee6e2b6bb9cc!7e2!8m2!3d35.5677139!4d139.4265252?hl=ja",0
842,EPSG:6668,139.4086911,35.59371708,忠生・山崎地域,福祉>高齢,清住の杜町田,きよすみのもりまちだ,東京都町田市下小山田町2735-4,しもおやまだまち2735-4,9：50～16：00,年中無休,042-798-7232,042-794-8682,,神奈中バスで町田駅より小山田桜台行きで「桜台1丁目」下車、徒歩10分,http://carehouse.kashokai.com/,車いす使用者・肢体不自由者|オストメイト,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,手すりは両側設置で片側可動式,みんなのトイレは1階と2階にあります,出入口は自動、誘導支障なし　視覚障がい者誘導用ブロックあり,,,"https://www.google.com/maps/place/清住の杜+町田/@35.5938036,139.4065046,17z/data=!3m1!4b1!4m13!1m7!3m6!1s0x6018fce10c60e24d:0xd565754141076fc0!2z44CSMTk0LTAyMDIg5p2x5Lqs6YO955S655Sw5biC5LiL5bCP5bGx55Sw55S677yS77yX77yT77yV4oiS77yUIOa4heS9j-OBruadnOeUuueUsA!3b1!8m2!3d35.5937204!4d139.4086822!3m4!1s0x6018890e8ec4322b:0xd4d47034cc48391e!8m2!3d35.5937993!4d139.4086879?hl=ja",1
843,EPSG:6668,139.4283216,35.5688035,忠生・山崎地域,福祉>障がい,町田の丘学園山崎校舎,まちだのおかがくえんやまざきこうしゃ,東京都町田市山崎1-2-17,やまざき1-2-17,8：30～17：00,土曜、日曜、祝日,042-792-4260,042-792-4264,,神奈中バスで町田バスセンターより「山崎団地入口」バス停下車、徒歩1分,http://www.machida-sh.metro.tokyo.jp/mysite1/index.html,車いす使用者・肢体不自由者|オストメイト,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,手すりは両側設置で片側可動式,みんなのトイレは2階に設置され男女共用です,エレベーターの使用は管理者の許可が必要　AEDは各階に設置,通常は施錠されていますのでインターホンで来訪を告げてください,,"https://www.google.com/maps/place/東京都立町田の丘学園山崎校舎/@35.5939274,139.3388187,12z/data=!4m8!1m2!2m1!1z55S655Sw44Gu5LiY5a2m5ZyS5bGx5bSO5qCh6IiO!3m4!1s0x6018fddb542b81cb:0x58f5369a96f3d7e5!8m2!3d35.5686868!4d139.428105?hl=ja",1
844,EPSG:6668,139.3956328,35.58925947,相原・多摩境地域,福祉>高齢,エクセレント町田,えくせれんとまちだ,東京都町田市常盤町2955-1,ときわまち2955-1,9：00～18：00,年中無休,042-798-1165,042-798-1765,,神奈中バスで町田バスセンターより橋本駅北口行きで「常盤」バス停下車、徒歩10分,http://www.excare.co.jp/facility/01/machida/index.html,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,手すりは両側設置で片側可動式,みんなのトイレは2階と3階にあります,出入口は自動、誘導支障なし　AEDは2階職員室に設置,,,"https://www.google.com/maps/place/エクセレント町田【介護専用型有料老人ホーム】/@35.5892075,139.3934675,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fd177ff865e7:0xaa31660972ae4a8d!8m2!3d35.5892032!4d139.3956508?hl=ja",1
845,EPSG:6668,139.4787621,35.52346394,南町田地域,交通・移動>音響式信号機等,すずかけ台駅西交差点,すずかけだいえきにしこうさてん,東京都町田市つくし野3-2先,つくしの3-2さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B030'58.9%22N+139%C2%B028'48.8%22E/@35.5163572,139.4791177,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0x4497d02c73d67c33!7e2!8m2!3d35.516355!4d139.4802122?hl=ja",0
846,EPSG:6668,139.4841533,35.52839264,南町田地域,交通・移動>音響式信号機等,つくし野駅前交差点,つくしのえきまえこうさてん,東京都町田市つくし野1-22-1先,つくしの1-22-1さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B031'41.5%22N+139%C2%B029'04.4%22E/@35.5282656,139.4838985,18z/data=!4m6!3m5!1s0x0:0x84bcd2cc5e9624e!7e2!8m2!3d35.5281987!4d139.4845534?hl=ja",0
847,EPSG:6668,139.4701391,35.535402,成瀬・金森地域,交通・移動>音響式信号機等,成瀬駅南交差点,なるせえきみなみこうさてん,東京都町田市成瀬が丘2-30-4先,なるせがおか2-30-4さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'07.7%22N+139%C2%B028'12.0%22E/@35.5354807,139.4695926,18z/data=!4m6!3m5!1s0x0:0x42c4d82a65b5de39!7e2!8m2!3d35.5354838!4d139.4700112?hl=ja",0
848,EPSG:6668,139.4735617,35.5342105,成瀬・金森地域,交通・移動>音響式信号機等,成瀬駅ガード南交差点,なるせえきがーどみなみこうさてん,東京都町田市成瀬が丘2-1-13先,なるせがおか2-1-13さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'02.4%22N+139%C2%B028'25.2%22E/@35.5341717,139.4731245,18z/data=!4m6!3m5!1s0x0:0x3b4133fdeb66cd63!7e2!8m2!3d35.5340077!4d139.4736766?hl=ja",0
849,EPSG:6668,139.4786662,35.51788894,南町田地域,交通・移動>音響式信号機等,つくし野中交差点,つくしのちゅうこうさてん,東京都町田市南つくし野3-9-6先,みなみつくしの3-9-6さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B031'07.6%22N+139%C2%B028'34.7%22E/@35.5187782,139.4751967,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0x6605dd4f66c51a91!7e2!8m2!3d35.5187765!4d139.4762908?hl=ja",0
850,EPSG:6668,139.4710306,35.53721517,南町田地域,交通・移動>音響式信号機等,南成瀬一丁目交差点,みなみなるせいっちょうめこうさてん,東京都町田市南成瀬1-8-1先,みなみなるせ1-8-1さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'13.3%22N+139%C2%B028'15.1%22E/@35.5370586,139.4703836,18z/data=!4m6!3m5!1s0x0:0x18fdda8f7760ccb0!7e2!8m2!3d35.5370387!4d139.4708611?hl=ja",0
851,EPSG:6668,139.4738959,35.53653281,成瀬・金森地域,交通・移動>音響式信号機等,南成瀬駅前広場横断歩道,みなみなるせえきみまえひろばおうだんほどう,東京都町田市南成瀬1-2-1先,みなみなるせ1-2-1さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'10.6%22N+139%C2%B028'22.2%22E/@35.5362672,139.4717417,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xe7237cfdd6f87c3c!7e2!8m2!3d35.5362652!4d139.4728356?hl=ja",0
852,EPSG:6668,139.4421505,35.54490186,町田中央地域,交通・移動>音響式信号機等,森野一丁目横断歩道,もりのいっちょうめおうだんほどう,東京都町田市森野1-11-16先,もりの1-11-16さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカード反応します。,,,"https://www.google.com/maps/place/35%C2%B032'41.3%22N+139%C2%B026'32.7%22E/@35.5448161,139.4413317,18z/data=!4m6!3m5!1s0x0:0xa9afb89cc63c7df2!7e2!8m2!3d35.5448154!4d139.4424256?hl=ja",0
853,EPSG:6668,139.4491851,35.54093308,町田中央地域,交通・移動>音響式信号機等,町田バスターミナル横断歩道,まちだばすたーみなるおうだんほどう,東京都町田市原町田4-7-14先,はらまちだ4-7-14さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,歩行時常時作動,,,"https://www.google.com/maps/place/35%C2%B032'26.5%22N+139%C2%B026'56.9%22E/@35.5407031,139.4480537,18z/data=!4m6!3m5!1s0x0:0xb8b98091176efc05!7e2!8m2!3d35.5407021!4d139.4491484?hl=ja",0
854,EPSG:6668,139.4478173,35.54139292,町田中央地域,交通・移動>音響式信号機等,町田バスターミナル西横断歩道,まちだばすたーみなるにしおうだんほどう,東京都町田市原町田4-3-8先,はらまちだ4-3-8さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,歩行時常時作動,,,"https://www.google.com/maps/place/35%C2%B032'27.9%22N+139%C2%B026'54.3%22E/@35.5410921,139.4473277,18z/data=!4m6!3m5!1s0x0:0xbc61427b4abf505d!7e2!8m2!3d35.5410909!4d139.4484223?hl=ja",0
855,EPSG:6668,139.4669884,35.52041058,南町田地域,買物>物販店,スギ薬局南町田店,すぎやっきょくみなみまちだてん,東京都町田市南町田1-13-50,みなみまちだ1-13-50,10:00～22:00,無休,042-7906-8975,,,町田ターミナルからつきみ野行きバス「学校前」下車徒歩3分,http://www.drug-sugi.co.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/スギ薬局+南町田店/@35.5204799,139.4648358,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f8dd56121629:0xeb146786def2e5c5!8m2!3d35.5204756!4d139.4670191?hl=ja",1
857,EPSG:6668,139.4728479,35.54352008,成瀬・金森地域,集会施設・冠婚葬祭>集会施設>公共>地域センター（集会施設）,成瀬コミュニティセンター,なるせこみゅにてぃせんたー,東京都町田市西成瀬2-49-1,にしなるせ2-49-1,9:00～22:00,毎月第2火曜日・年末年始,042-723-6763,042-723-6763,,町田ターミナルから成瀬経由長津田行きバスなどで「成瀬コミュニティーセンター前」下車徒歩1分,https://www.city.machida.tokyo.jp/community/shimin/com/com10.html,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,手すりは両側設置で片側可動式,みんなのトイレは、1階・2階にそれぞれあります。多目的シートは1階、ベビーベッドは2階のみんなのトイレにあります。,出入口は自動　視覚障がい者誘導用ブロックあり　手すり付き階段　誘導支障なし,,,"https://www.google.com/maps/place/町田市+成瀬コミュニティセンター/@35.5435758,139.4705574,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f91139eaaaab:0x5806c817de4126d4!8m2!3d35.5435715!4d139.4727407?hl=ja",1
858,EPSG:6668,139.4372511,35.55995397,町田中央地域,福祉>高齢,スマイル本町田,すまいるほんまちだ,東京都町田市本町田1747-1,ほんまちだ1747-1,9:30～16:30,無休,042-710-2200,042-710-2201,,神奈中バス滝の沢より徒歩約10分、浄水場前より徒歩8分,http://www.smile-kaigo.co.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,手すりは両側設置で片側可動式,,出入口は手動　施設内すべてバリアフリー　誘導支障なし,,,"https://www.google.com/maps/place/住まいる%EF%BC%A3%EF%BD%8C%EF%BD%81%EF%BD%93%EF%BD%93本町田/@35.559928,139.4350321,17z/data=!3m1!4b1!4m5!3m4!1s0x6018fbf9983d95c7:0xdd5afd89384def95!8m2!3d35.5599237!4d139.4372154?hl=ja",1
859,EPSG:6668,139.4566049,35.55352339,玉川学園地域,飲食>その他飲食>サービス業種>その他サービス業種>福祉>その他福祉>学校>その他学校>公共>その他公共,町田ドライヴィングスクール,まちだどらいう゛ぃんぐすくーる,東京都町田市南大谷1-55,みなみおおや1-55,9:30～18:00,年末年始、その他会社が指定する日,042-723-2480,042-729-1712,,町田バスセンンター14のりば町76系統成瀬台行「南大谷都営前」下車すぐ,http://www.m-ds.jp,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動,,,"https://www.google.com/maps/place/町田ドライヴィングスクール【町田駅%2F自動車教習所%2F免許】/@35.5535213,139.4544477,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f950742dddc9:0xacef9f0ecec7bb9e!8m2!3d35.553517!4d139.456631?hl=ja",1
860,EPSG:6668,139.4489795,35.5439915,町田中央地域,買物>コンビニ,セブンイレブン原町田大通り店,せぶんいれぶんはらまちだおおどおりてん,東京都町田市原町田6-23-3,はらまちだ6-23-3,24時間,年中無休,042-724-1071,,,JR・小田線急町田駅から徒歩5分,http://www.sej.co.jp/index.html,車いす使用者・肢体不自由者,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,手すりは両側設置で片側可動式,,出入口は自動　誘導支障なし,,,"https://www.google.com/maps/place/セブン-イレブン原町田大通り店/@35.5440154,139.4468126,17z/data=!3m1!4b1!4m5!3m4!1s0x6018f94b784b6d19:0x9fe491f143dc2da1!8m2!3d35.5440111!4d139.4489959?hl=ja",1
861,EPSG:6668,139.3388108,35.60614108,相原・多摩境地域,買物>スーパーストア・マーケット,アグリハウスさかい,あぐりはうすさかい,東京都町田市相原町675,あいはらまち675,9：30～17：00,第二土曜日、日曜日、祝日,042-779-0525,042-774-6221,,JR相原駅下車、徒歩10分,http://www.ja-machidashi.or.jp/,車いす使用者・肢体不自由者|子育て支援|オストメイト,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,手すりは両側設置で片側可動式,みんなのトイレは同建物の店舗外にあります,出入口は自動、誘導支障なし　視覚障がい者誘導ブロック　AEDは隣接のJA町田市堺支店に設置,,,"https://www.google.com/maps/place/町田市農協アグリハウス堺店/@35.6061353,139.3366177,17z/data=!3m1!4b1!4m5!3m4!1s0x60191d1615a5d6cf:0xb4f7ff1380d9cf6f!8m2!3d35.606131!4d139.338801?hl=ja",1
