地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,事業所数（事業所）,従業者数（人）,売上（収入）金額（百万円）
4,13361,大島町,2,M,75,宿泊業,63,307,X
4,13361,大島町,2,M,76,飲食店,73,166,574
4,13361,大島町,2,M,77,持ち帰り・配達飲食サービス業,6,57,X
4,13361,大島町,1,N,00,生活関連サービス業，娯楽業,45,128,1279
4,13361,大島町,2,N,78,洗濯・理容・美容・浴場業,26,64,231
4,13361,大島町,2,N,79,その他の生活関連サービス業,3,5,X
4,13361,大島町,2,N,80,娯楽業,16,59,X
4,13361,大島町,1,O,00,教育，学習支援業,11,46,…
4,13361,大島町,2,O,81,学校教育,-,-,…
4,13361,大島町,2,O,82,その他の教育，学習支援業,11,46,137
4,13361,大島町,1,P,00,医療，福祉,25,461,2557
4,13361,大島町,2,P,83,医療業,9,25,X
4,13361,大島町,2,P,84,保健衛生,-,-,-
4,13361,大島町,2,P,85,社会保険・社会福祉・介護事業,16,436,X
4,13361,大島町,1,Q,00,複合サービス事業,9,35,…
4,13361,大島町,2,Q,86,郵便局,7,28,…
4,13361,大島町,2,Q,87,協同組合（他に分類されないもの）,2,7,X
4,13361,大島町,1,R,00,サービス業（他に分類されないもの）,27,159,…
4,13361,大島町,2,R,88,廃棄物処理業,3,31,132
4,13361,大島町,2,R,89,自動車整備業,9,47,564
4,13361,大島町,2,R,90,機械等修理業（別掲を除く）,1,2,X
4,13361,大島町,2,R,91,職業紹介・労働者派遣業,1,6,X
4,13361,大島町,2,R,92,その他の事業サービス業,3,49,207
4,13361,大島町,2,R,93,政治・経済・文化団体,1,6,…
4,13361,大島町,2,R,94,宗教,9,18,…
4,13361,大島町,2,R,95,その他のサービス業,-,-,-
4,13362,利島村,1,A,00,農業，林業,1,10,X
4,13362,利島村,2,A,01,農業,-,-,-
4,13362,利島村,2,A,02,林業,1,10,X
4,13362,利島村,1,B,00,漁業,-,-,-
4,13362,利島村,2,B,03,漁業（水産養殖業を除く）,-,-,-
4,13362,利島村,2,B,04,水産養殖業,-,-,-
4,13362,利島村,1,C,00,鉱業，採石業，砂利採取業,-,-,-
4,13362,利島村,2,C,05,鉱業，採石業，砂利採取業,-,-,-
4,13362,利島村,1,D,00,建設業,6,30,…
4,13362,利島村,2,D,06,総合工事業,4,28,…
4,13362,利島村,2,D,07,職別工事業（設備工事業を除く）,1,1,…
4,13362,利島村,2,D,08,設備工事業,1,1,…
4,13362,利島村,1,E,00,製造業,3,13,X
4,13362,利島村,2,E,09,食料品製造業,2,7,X
4,13362,利島村,2,E,10,飲料・たばこ・飼料製造業,-,-,-
4,13362,利島村,2,E,11,繊維工業,-,-,-
4,13362,利島村,2,E,12,木材・木製品製造業（家具を除く）,-,-,-
4,13362,利島村,2,E,13,家具・装備品製造業,-,-,-
4,13362,利島村,2,E,14,パルプ・紙・紙加工品製造業,-,-,-
4,13362,利島村,2,E,15,印刷・同関連業,-,-,-
4,13362,利島村,2,E,16,化学工業,-,-,-
4,13362,利島村,2,E,17,石油製品・石炭製品製造業,-,-,-
4,13362,利島村,2,E,18,プラスチック製品製造業（別掲を除く）,-,-,-
4,13362,利島村,2,E,19,ゴム製品製造業,-,-,-
4,13362,利島村,2,E,20,なめし革・同製品・毛皮製造業,-,-,-
4,13362,利島村,2,E,21,窯業・土石製品製造業,1,6,X
4,13362,利島村,2,E,22,鉄鋼業,-,-,-
4,13362,利島村,2,E,23,非鉄金属製造業,-,-,-
4,13362,利島村,2,E,24,金属製品製造業,-,-,-
4,13362,利島村,2,E,25,はん用機械器具製造業,-,-,-
4,13362,利島村,2,E,26,生産用機械器具製造業,-,-,-
4,13362,利島村,2,E,27,業務用機械器具製造業,-,-,-
4,13362,利島村,2,E,28,電子部品・デバイス・電子回路製造業,-,-,-
4,13362,利島村,2,E,29,電気機械器具製造業,-,-,-
4,13362,利島村,2,E,30,情報通信機械器具製造業,-,-,-
4,13362,利島村,2,E,31,輸送用機械器具製造業,-,-,-
4,13362,利島村,2,E,32,その他の製造業,-,-,-
4,13362,利島村,1,F,00,電気・ガス・熱供給・水道業,1,7,…
4,13362,利島村,2,F,33,電気業,1,7,…
4,13362,利島村,2,F,34,ガス業,-,-,…
4,13362,利島村,2,F,35,熱供給業,-,-,…
4,13362,利島村,2,F,36,水道業,-,-,…
4,13362,利島村,1,G,00,情報通信業,-,-,…
4,13362,利島村,2,G,37,通信業,-,-,…
4,13362,利島村,2,G,38,放送業,-,-,…
4,13362,利島村,2,G,39,情報サービス業,-,-,-
4,13362,利島村,2,G,40,インターネット附随サービス業,-,-,-
4,13362,利島村,2,G,41,映像・音声・文字情報制作業,-,-,…
4,13362,利島村,1,H,00,運輸業，郵便業,1,5,…
4,13362,利島村,2,H,42,鉄道業,-,-,…
4,13362,利島村,2,H,43,道路旅客運送業,-,-,…
4,13362,利島村,2,H,44,道路貨物運送業,-,-,…
4,13362,利島村,2,H,45,水運業,-,-,…
4,13362,利島村,2,H,46,航空運輸業,-,-,…
4,13362,利島村,2,H,47,倉庫業,-,-,…
4,13362,利島村,2,H,48,運輸に附帯するサービス業,1,5,…
4,13362,利島村,2,H,49,郵便業（信書便事業を含む）,-,-,…
4,13362,利島村,1,I,00,卸売業，小売業,7,21,X
4,13362,利島村,2,I,50,各種商品卸売業,-,-,-
4,13362,利島村,2,I,51,繊維・衣服等卸売業,-,-,-
4,13362,利島村,2,I,52,飲食料品卸売業,1,4,X
4,13362,利島村,2,I,53,建築材料，鉱物・金属材料等卸売業,-,-,-
4,13362,利島村,2,I,54,機械器具卸売業,1,3,X
4,13362,利島村,2,I,55,その他の卸売業,-,-,-
4,13362,利島村,2,I,56,各種商品小売業,-,-,-
4,13362,利島村,2,I,57,織物・衣服・身の回り品小売業,-,-,-
4,13362,利島村,2,I,58,飲食料品小売業,5,14,149
4,13362,利島村,2,I,59,機械器具小売業,-,-,-
4,13362,利島村,2,I,60,その他の小売業,-,-,-
4,13362,利島村,2,I,61,無店舗小売業,-,-,-
4,13362,利島村,1,J,00,金融業，保険業,-,-,…
4,13362,利島村,2,J,62,銀行業,-,-,…
4,13362,利島村,2,J,63,協同組織金融業,-,-,…
4,13362,利島村,2,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,…
4,13362,利島村,2,J,65,金融商品取引業，商品先物取引業,-,-,…
4,13362,利島村,2,J,66,補助的金融業等,-,-,…
4,13362,利島村,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,-,-,…
4,13362,利島村,1,K,00,不動産業，物品賃貸業,-,-,-
4,13362,利島村,2,K,68,不動産取引業,-,-,-
4,13362,利島村,2,K,69,不動産賃貸業・管理業,-,-,-
4,13362,利島村,2,K,70,物品賃貸業,-,-,-
4,13362,利島村,1,L,00,学術研究，専門・技術サービス業,-,-,-
4,13362,利島村,2,L,71,学術・開発研究機関,-,-,-
4,13362,利島村,2,L,72,専門サービス業（他に分類されないもの）,-,-,-
4,13362,利島村,2,L,73,広告業,-,-,-
4,13362,利島村,2,L,74,技術サービス業（他に分類されないもの）,-,-,-
4,13362,利島村,1,M,00,宿泊業，飲食サービス業,9,18,91
4,13362,利島村,2,M,75,宿泊業,7,15,X
4,13362,利島村,2,M,76,飲食店,2,3,X
4,13362,利島村,2,M,77,持ち帰り・配達飲食サービス業,-,-,-
4,13362,利島村,1,N,00,生活関連サービス業，娯楽業,4,7,59
4,13362,利島村,2,N,78,洗濯・理容・美容・浴場業,1,2,X
4,13362,利島村,2,N,79,その他の生活関連サービス業,1,1,X
4,13362,利島村,2,N,80,娯楽業,2,4,X
4,13362,利島村,1,O,00,教育，学習支援業,-,-,…
4,13362,利島村,2,O,81,学校教育,-,-,…
4,13362,利島村,2,O,82,その他の教育，学習支援業,-,-,-
4,13362,利島村,1,P,00,医療，福祉,1,6,X
4,13362,利島村,2,P,83,医療業,-,-,-
4,13362,利島村,2,P,84,保健衛生,-,-,-
4,13362,利島村,2,P,85,社会保険・社会福祉・介護事業,1,6,X
4,13362,利島村,1,Q,00,複合サービス事業,1,4,…
4,13362,利島村,2,Q,86,郵便局,1,4,…
4,13362,利島村,2,Q,87,協同組合（他に分類されないもの）,-,-,-
4,13362,利島村,1,R,00,サービス業（他に分類されないもの）,2,16,…
4,13362,利島村,2,R,88,廃棄物処理業,2,16,X
4,13362,利島村,2,R,89,自動車整備業,-,-,-
4,13362,利島村,2,R,90,機械等修理業（別掲を除く）,-,-,-
4,13362,利島村,2,R,91,職業紹介・労働者派遣業,-,-,-
4,13362,利島村,2,R,92,その他の事業サービス業,-,-,-
4,13362,利島村,2,R,93,政治・経済・文化団体,-,-,…
4,13362,利島村,2,R,94,宗教,-,-,…
4,13362,利島村,2,R,95,その他のサービス業,-,-,-
4,13363,新島村,1,A,00,農業，林業,-,-,-
4,13363,新島村,2,A,01,農業,-,-,-
4,13363,新島村,2,A,02,林業,-,-,-
4,13363,新島村,1,B,00,漁業,-,-,-
4,13363,新島村,2,B,03,漁業（水産養殖業を除く）,-,-,-
4,13363,新島村,2,B,04,水産養殖業,-,-,-
4,13363,新島村,1,C,00,鉱業，採石業，砂利採取業,-,-,-
4,13363,新島村,2,C,05,鉱業，採石業，砂利採取業,-,-,-
4,13363,新島村,1,D,00,建設業,26,225,…
4,13363,新島村,2,D,06,総合工事業,12,164,…
4,13363,新島村,2,D,07,職別工事業（設備工事業を除く）,5,9,…
4,13363,新島村,2,D,08,設備工事業,9,52,…
4,13363,新島村,1,E,00,製造業,12,63,498
4,13363,新島村,2,E,09,食料品製造業,7,44,237
4,13363,新島村,2,E,10,飲料・たばこ・飼料製造業,1,1,X
4,13363,新島村,2,E,11,繊維工業,-,-,-
4,13363,新島村,2,E,12,木材・木製品製造業（家具を除く）,-,-,-
4,13363,新島村,2,E,13,家具・装備品製造業,1,1,X
4,13363,新島村,2,E,14,パルプ・紙・紙加工品製造業,-,-,-
4,13363,新島村,2,E,15,印刷・同関連業,-,-,-
4,13363,新島村,2,E,16,化学工業,-,-,-
4,13363,新島村,2,E,17,石油製品・石炭製品製造業,-,-,-
4,13363,新島村,2,E,18,プラスチック製品製造業（別掲を除く）,-,-,-
4,13363,新島村,2,E,19,ゴム製品製造業,-,-,-
4,13363,新島村,2,E,20,なめし革・同製品・毛皮製造業,-,-,-
4,13363,新島村,2,E,21,窯業・土石製品製造業,3,17,X
4,13363,新島村,2,E,22,鉄鋼業,-,-,-
4,13363,新島村,2,E,23,非鉄金属製造業,-,-,-
4,13363,新島村,2,E,24,金属製品製造業,-,-,-
4,13363,新島村,2,E,25,はん用機械器具製造業,-,-,-
4,13363,新島村,2,E,26,生産用機械器具製造業,-,-,-
4,13363,新島村,2,E,27,業務用機械器具製造業,-,-,-
4,13363,新島村,2,E,28,電子部品・デバイス・電子回路製造業,-,-,-
4,13363,新島村,2,E,29,電気機械器具製造業,-,-,-
4,13363,新島村,2,E,30,情報通信機械器具製造業,-,-,-
4,13363,新島村,2,E,31,輸送用機械器具製造業,-,-,-
4,13363,新島村,2,E,32,その他の製造業,-,-,-
4,13363,新島村,1,F,00,電気・ガス・熱供給・水道業,1,98,…
4,13363,新島村,2,F,33,電気業,1,98,…
4,13363,新島村,2,F,34,ガス業,-,-,…
4,13363,新島村,2,F,35,熱供給業,-,-,…
4,13363,新島村,2,F,36,水道業,-,-,…
4,13363,新島村,1,G,00,情報通信業,-,-,…
4,13363,新島村,2,G,37,通信業,-,-,…
4,13363,新島村,2,G,38,放送業,-,-,…
4,13363,新島村,2,G,39,情報サービス業,-,-,-
4,13363,新島村,2,G,40,インターネット附随サービス業,-,-,-
4,13363,新島村,2,G,41,映像・音声・文字情報制作業,-,-,…
4,13363,新島村,1,H,00,運輸業，郵便業,11,48,…
4,13363,新島村,2,H,42,鉄道業,-,-,…
4,13363,新島村,2,H,43,道路旅客運送業,2,5,…
4,13363,新島村,2,H,44,道路貨物運送業,2,12,…
4,13363,新島村,2,H,45,水運業,3,14,…
4,13363,新島村,2,H,46,航空運輸業,1,6,…
4,13363,新島村,2,H,47,倉庫業,-,-,…
4,13363,新島村,2,H,48,運輸に附帯するサービス業,3,11,…
4,13363,新島村,2,H,49,郵便業（信書便事業を含む）,-,-,…
4,13363,新島村,1,I,00,卸売業，小売業,49,181,1993
4,13363,新島村,2,I,50,各種商品卸売業,-,-,-
4,13363,新島村,2,I,51,繊維・衣服等卸売業,-,-,-
4,13363,新島村,2,I,52,飲食料品卸売業,1,1,X
4,13363,新島村,2,I,53,建築材料，鉱物・金属材料等卸売業,1,13,X
4,13363,新島村,2,I,54,機械器具卸売業,-,-,-
4,13363,新島村,2,I,55,その他の卸売業,1,1,X
4,13363,新島村,2,I,56,各種商品小売業,-,-,-
4,13363,新島村,2,I,57,織物・衣服・身の回り品小売業,3,4,10
4,13363,新島村,2,I,58,飲食料品小売業,18,81,906
4,13363,新島村,2,I,59,機械器具小売業,4,14,X
4,13363,新島村,2,I,60,その他の小売業,21,67,724
4,13363,新島村,2,I,61,無店舗小売業,-,-,-
4,13363,新島村,1,J,00,金融業，保険業,1,12,…
4,13363,新島村,2,J,62,銀行業,-,-,…
4,13363,新島村,2,J,63,協同組織金融業,1,12,…
4,13363,新島村,2,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,…
4,13363,新島村,2,J,65,金融商品取引業，商品先物取引業,-,-,…
4,13363,新島村,2,J,66,補助的金融業等,-,-,…
4,13363,新島村,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,-,-,…
4,13363,新島村,1,K,00,不動産業，物品賃貸業,-,-,-
4,13363,新島村,2,K,68,不動産取引業,-,-,-
4,13363,新島村,2,K,69,不動産賃貸業・管理業,-,-,-
4,13363,新島村,2,K,70,物品賃貸業,-,-,-
4,13363,新島村,1,L,00,学術研究，専門・技術サービス業,1,1,X
4,13363,新島村,2,L,71,学術・開発研究機関,-,-,-
4,13363,新島村,2,L,72,専門サービス業（他に分類されないもの）,1,1,X
4,13363,新島村,2,L,73,広告業,-,-,-
4,13363,新島村,2,L,74,技術サービス業（他に分類されないもの）,-,-,-
4,13363,新島村,1,M,00,宿泊業，飲食サービス業,87,276,868
4,13363,新島村,2,M,75,宿泊業,64,197,583
4,13363,新島村,2,M,76,飲食店,22,69,X
4,13363,新島村,2,M,77,持ち帰り・配達飲食サービス業,1,10,X
4,13363,新島村,1,N,00,生活関連サービス業，娯楽業,13,22,55
4,13363,新島村,2,N,78,洗濯・理容・美容・浴場業,9,11,19
4,13363,新島村,2,N,79,その他の生活関連サービス業,-,-,-
4,13363,新島村,2,N,80,娯楽業,4,11,36
4,13363,新島村,1,O,00,教育，学習支援業,1,1,…
4,13363,新島村,2,O,81,学校教育,-,-,…
4,13363,新島村,2,O,82,その他の教育，学習支援業,1,1,X
4,13363,新島村,1,P,00,医療，福祉,4,87,695
4,13363,新島村,2,P,83,医療業,1,3,X
4,13363,新島村,2,P,84,保健衛生,-,-,-
4,13363,新島村,2,P,85,社会保険・社会福祉・介護事業,3,84,X
4,13363,新島村,1,Q,00,複合サービス事業,5,27,…
4,13363,新島村,2,Q,86,郵便局,3,15,…
4,13363,新島村,2,Q,87,協同組合（他に分類されないもの）,2,12,X
4,13363,新島村,1,R,00,サービス業（他に分類されないもの）,12,54,…
4,13363,新島村,2,R,88,廃棄物処理業,1,9,X
4,13363,新島村,2,R,89,自動車整備業,5,25,162
4,13363,新島村,2,R,90,機械等修理業（別掲を除く）,-,-,-
4,13363,新島村,2,R,91,職業紹介・労働者派遣業,1,6,X
4,13363,新島村,2,R,92,その他の事業サービス業,-,-,-
4,13363,新島村,2,R,93,政治・経済・文化団体,2,8,…
4,13363,新島村,2,R,94,宗教,3,6,…
4,13363,新島村,2,R,95,その他のサービス業,-,-,-
4,13364,神津島村,1,A,00,農業，林業,-,-,-
4,13364,神津島村,2,A,01,農業,-,-,-
4,13364,神津島村,2,A,02,林業,-,-,-
4,13364,神津島村,1,B,00,漁業,-,-,-
4,13364,神津島村,2,B,03,漁業（水産養殖業を除く）,-,-,-
4,13364,神津島村,2,B,04,水産養殖業,-,-,-
4,13364,神津島村,1,C,00,鉱業，採石業，砂利採取業,-,-,-
4,13364,神津島村,2,C,05,鉱業，採石業，砂利採取業,-,-,-
4,13364,神津島村,1,D,00,建設業,23,161,…
4,13364,神津島村,2,D,06,総合工事業,14,144,…
4,13364,神津島村,2,D,07,職別工事業（設備工事業を除く）,3,5,…
4,13364,神津島村,2,D,08,設備工事業,6,12,…
4,13364,神津島村,1,E,00,製造業,8,26,X
4,13364,神津島村,2,E,09,食料品製造業,3,10,X
4,13364,神津島村,2,E,10,飲料・たばこ・飼料製造業,1,2,X
4,13364,神津島村,2,E,11,繊維工業,-,-,-
4,13364,神津島村,2,E,12,木材・木製品製造業（家具を除く）,-,-,-
4,13364,神津島村,2,E,13,家具・装備品製造業,-,-,-
4,13364,神津島村,2,E,14,パルプ・紙・紙加工品製造業,-,-,-
4,13364,神津島村,2,E,15,印刷・同関連業,-,-,-
4,13364,神津島村,2,E,16,化学工業,-,-,-
4,13364,神津島村,2,E,17,石油製品・石炭製品製造業,-,-,-
4,13364,神津島村,2,E,18,プラスチック製品製造業（別掲を除く）,-,-,-
4,13364,神津島村,2,E,19,ゴム製品製造業,-,-,-
4,13364,神津島村,2,E,20,なめし革・同製品・毛皮製造業,-,-,-
4,13364,神津島村,2,E,21,窯業・土石製品製造業,1,8,X
4,13364,神津島村,2,E,22,鉄鋼業,-,-,-
4,13364,神津島村,2,E,23,非鉄金属製造業,-,-,-
4,13364,神津島村,2,E,24,金属製品製造業,-,-,-
4,13364,神津島村,2,E,25,はん用機械器具製造業,-,-,-
4,13364,神津島村,2,E,26,生産用機械器具製造業,-,-,-
4,13364,神津島村,2,E,27,業務用機械器具製造業,-,-,-
4,13364,神津島村,2,E,28,電子部品・デバイス・電子回路製造業,-,-,-
4,13364,神津島村,2,E,29,電気機械器具製造業,-,-,-
4,13364,神津島村,2,E,30,情報通信機械器具製造業,-,-,-
4,13364,神津島村,2,E,31,輸送用機械器具製造業,2,5,X
4,13364,神津島村,2,E,32,その他の製造業,1,1,X
4,13364,神津島村,1,F,00,電気・ガス・熱供給・水道業,1,98,…
4,13364,神津島村,2,F,33,電気業,1,98,…
4,13364,神津島村,2,F,34,ガス業,-,-,…
4,13364,神津島村,2,F,35,熱供給業,-,-,…
4,13364,神津島村,2,F,36,水道業,-,-,…
4,13364,神津島村,1,G,00,情報通信業,-,-,…
4,13364,神津島村,2,G,37,通信業,-,-,…
4,13364,神津島村,2,G,38,放送業,-,-,…
4,13364,神津島村,2,G,39,情報サービス業,-,-,-
4,13364,神津島村,2,G,40,インターネット附随サービス業,-,-,-
4,13364,神津島村,2,G,41,映像・音声・文字情報制作業,-,-,…
4,13364,神津島村,1,H,00,運輸業，郵便業,5,31,…
4,13364,神津島村,2,H,42,鉄道業,-,-,…
4,13364,神津島村,2,H,43,道路旅客運送業,-,-,…
4,13364,神津島村,2,H,44,道路貨物運送業,2,16,…
4,13364,神津島村,2,H,45,水運業,1,3,…
4,13364,神津島村,2,H,46,航空運輸業,1,5,…
4,13364,神津島村,2,H,47,倉庫業,-,-,…
4,13364,神津島村,2,H,48,運輸に附帯するサービス業,1,7,…
4,13364,神津島村,2,H,49,郵便業（信書便事業を含む）,-,-,…
4,13364,神津島村,1,I,00,卸売業，小売業,40,202,X
4,13364,神津島村,2,I,50,各種商品卸売業,-,-,-
4,13364,神津島村,2,I,51,繊維・衣服等卸売業,-,-,-
4,13364,神津島村,2,I,52,飲食料品卸売業,5,54,X
4,13364,神津島村,2,I,53,建築材料，鉱物・金属材料等卸売業,1,2,X
4,13364,神津島村,2,I,54,機械器具卸売業,1,5,X
4,13364,神津島村,2,I,55,その他の卸売業,3,27,X
4,13364,神津島村,2,I,56,各種商品小売業,-,-,-
4,13364,神津島村,2,I,57,織物・衣服・身の回り品小売業,-,-,-
4,13364,神津島村,2,I,58,飲食料品小売業,14,47,386
4,13364,神津島村,2,I,59,機械器具小売業,2,11,X
