地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数のうち常用雇用者数／総数（人）,総数／従業者数のうち常用雇用者数／男（人）,総数／従業者数のうち常用雇用者数／女（人）,従業者規模／１～４人／事業所数（事業所）,従業者規模／１～４人／従業者数／総数（人）,従業者規模／１～４人／従業者数／男（人）,従業者規模／１～４人／従業者数／女（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／総数（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／男（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／女（人）,従業者規模／５～９人／事業所数（事業所）,従業者規模／５～９人／従業者数／総数（人）,従業者規模／５～９人／従業者数／男（人）,従業者規模／５～９人／従業者数／女（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／総数（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／男（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／女（人）,従業者規模／10～19人／事業所数（事業所）,従業者規模／10～19人／従業者数／総数（人）,従業者規模／10～19人／従業者数／男（人）,従業者規模／10～19人／従業者数／女（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／総数（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／男（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／女（人）,従業者規模／20～29人／事業所数（事業所）,従業者規模／20～29人／従業者数／総数（人）,従業者規模／20～29人／従業者数／男（人）,従業者規模／20～29人／従業者数／女（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／総数（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／男（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／女（人）,従業者規模／30～49人／事業所数（事業所）,従業者規模／30～49人／従業者数／総数（人）,従業者規模／30～49人／従業者数／男（人）,従業者規模／30～49人／従業者数／女（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／総数（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／男（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／女（人）,従業者規模／50～99人／事業所数（事業所）,従業者規模／50～99人／従業者数／総数（人）,従業者規模／50～99人／従業者数／男（人）,従業者規模／50～99人／従業者数／女（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／総数（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／男（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／女（人）,従業者規模／100～199人／事業所数（事業所）,従業者規模／100～199人／従業者数／総数（人）,従業者規模／100～199人／従業者数／男（人）,従業者規模／100～199人／従業者数／女（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／総数（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／男（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／女（人）,従業者規模／200～299人／事業所数（事業所）,従業者規模／200～299人／従業者数／総数（人）,従業者規模／200～299人／従業者数／男（人）,従業者規模／200～299人／従業者数／女（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／総数（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／男（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／女（人）,従業者規模／300～499人／事業所数（事業所）,従業者規模／300～499人／従業者数／総数（人）,従業者規模／300～499人／従業者数／男（人）,従業者規模／300～499人／従業者数／女（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／総数（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／男（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／女（人）,従業者規模／500人以上／事業所数（事業所）,従業者規模／500人以上／従業者数／総数（人）,従業者規模／500人以上／従業者数／男（人）,従業者規模／500人以上／従業者数／女（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／総数（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／男（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／女（人）,従業者規模／出向・派遣従業者のみの事業所数（事業所）
4,13227,羽村市,2,P,83,医療業,48,1158,282,876,1063,223,840,4,13,5,8,5,1,4,20,137,37,100,115,24,91,11,148,34,114,114,13,101,5,113,16,97,100,8,92,3,115,34,81,108,28,80,2,148,57,91,148,57,91,3,484,99,385,473,92,381,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,P,84,保健衛生,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,P,85,社会保険・社会福祉・介護事業,46,1524,374,1148,1471,349,1120,6,17,4,11,16,4,10,6,37,7,30,36,6,30,8,110,28,82,107,27,80,6,143,28,115,127,25,102,11,439,89,350,436,86,350,6,448,118,330,436,106,330,3,330,100,230,313,95,218,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,Q,00,複合サービス事業,7,311,219,92,309,217,92,3,12,6,6,12,6,6,1,8,2,6,8,2,6,1,12,6,6,12,6,6,-,-,-,-,-,-,-,1,38,22,16,38,22,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,241,183,58,239,181,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,Q,86,郵便局,5,261,191,70,259,189,70,3,12,6,6,12,6,6,1,8,2,6,8,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,241,183,58,239,181,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,Q,87,協同組合（他に分類されないもの）,2,50,28,22,50,28,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,12,6,6,12,6,6,-,-,-,-,-,-,-,1,38,22,16,38,22,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,R,00,サービス業（他に分類されないもの）,86,1275,909,318,1136,828,260,37,82,55,25,58,41,15,18,123,87,36,111,77,34,13,186,144,42,171,135,36,7,163,101,16,157,97,14,3,110,54,56,74,36,38,4,244,147,97,201,123,78,3,367,321,46,364,319,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13227,羽村市,2,R,88,廃棄物処理業,9,145,128,17,132,121,11,2,4,2,2,-,-,-,-,-,-,-,-,-,-,4,70,63,7,66,61,5,3,71,63,8,66,60,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,89,自動車整備業,7,87,56,5,82,52,4,2,6,5,1,3,2,1,3,19,16,3,17,15,2,-,-,-,-,-,-,-,1,26,-,-,26,-,-,1,36,35,1,36,35,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,90,機械等修理業（別掲を除く）,8,65,58,7,52,49,3,2,4,3,1,2,2,-,2,13,13,-,11,11,-,2,28,24,4,20,19,1,1,20,18,2,19,17,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13227,羽村市,2,R,91,職業紹介・労働者派遣業,9,212,124,86,132,81,49,1,2,-,-,2,-,-,2,15,10,5,15,10,5,3,41,27,14,38,25,13,-,-,-,-,-,-,-,1,36,18,18,2,1,1,2,118,69,49,75,45,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,92,その他の事業サービス業,32,663,475,168,642,462,160,15,38,29,9,29,25,4,9,64,40,24,57,34,23,1,10,6,4,10,6,4,1,20,-,-,20,-,-,1,38,1,37,36,-,36,2,126,78,48,126,78,48,3,367,321,46,364,319,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,93,政治・経済・文化団体,7,48,31,17,48,31,17,3,5,3,2,5,3,2,1,6,4,2,6,4,2,3,37,24,13,37,24,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,94,宗教,14,55,37,18,48,32,16,12,23,13,10,17,9,8,1,6,4,2,5,3,2,-,-,-,-,-,-,-,1,26,20,6,26,20,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,95,その他のサービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,0,A～R,00,全産業（Ｓ公務を除く）,1393,18510,9808,8521,16368,8350,7837,574,1419,835,580,735,373,358,356,2362,1263,1082,1847,919,911,235,3232,1777,1455,2840,1514,1326,90,2177,1138,1039,2031,1045,986,68,2627,1182,1445,2502,1129,1373,36,2616,1376,1240,2569,1336,1233,20,2580,1498,922,2354,1301,893,4,1050,611,439,1043,605,438,1,447,128,319,447,128,319,-,-,-,-,-,-,-,9
4,13228,あきる野市,1,A,00,農業，林業,7,51,45,6,41,36,5,3,10,7,3,7,5,2,2,17,15,2,12,10,2,2,24,23,1,22,21,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,A,01,農業,7,51,45,6,41,36,5,3,10,7,3,7,5,2,2,17,15,2,12,10,2,2,24,23,1,22,21,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,D,00,建設業,234,1557,1220,328,1076,859,208,119,281,197,84,109,72,37,72,466,342,115,313,234,70,31,437,346,91,310,242,68,5,113,98,15,92,80,12,5,184,163,21,177,158,19,1,76,74,2,75,73,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13228,あきる野市,2,D,06,総合工事業,110,738,581,157,528,421,107,55,123,84,39,50,31,19,34,220,162,58,158,118,40,15,201,159,42,144,112,32,2,43,38,5,28,25,3,4,151,138,13,148,135,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,D,07,職別工事業（設備工事業を除く）,66,486,383,94,359,292,58,34,83,58,25,30,19,11,19,128,91,28,85,62,14,9,124,99,25,100,81,19,2,42,36,6,40,34,6,1,33,25,8,29,23,6,1,76,74,2,75,73,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,D,08,設備工事業,58,333,256,77,189,146,43,30,75,55,20,29,22,7,19,118,89,29,70,54,16,7,112,88,24,66,49,17,1,28,24,4,24,21,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13228,あきる野市,1,E,00,製造業,168,3053,2224,669,2702,1965,577,56,147,99,48,65,37,28,39,240,157,83,161,107,54,32,449,338,111,394,300,94,21,530,371,159,469,323,146,6,248,170,78,218,146,72,4,283,216,67,268,203,65,9,1156,873,123,1127,849,118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13228,あきる野市,2,E,09,食料品製造業,10,273,190,83,252,171,81,2,5,4,1,2,1,1,2,14,7,7,12,5,7,2,32,22,10,29,19,10,2,45,15,30,40,11,29,-,-,-,-,-,-,-,1,74,39,35,70,36,34,1,103,103,-,99,99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,10,飲料・たばこ・飼料製造業,2,23,18,5,19,15,4,-,-,-,-,-,-,-,1,5,4,1,3,3,-,1,18,14,4,16,12,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,11,繊維工業,7,63,24,39,46,14,32,3,9,3,6,5,1,4,2,13,10,3,7,6,1,1,15,-,15,13,-,13,1,26,11,15,21,7,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,12,木材・木製品製造業（家具を除く）,3,34,30,4,29,26,3,1,3,2,1,2,1,1,-,-,-,-,-,-,-,2,31,28,3,27,25,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,13,家具・装備品製造業,6,20,14,6,14,10,4,4,8,6,2,5,4,1,2,12,8,4,9,6,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,14,パルプ・紙・紙加工品製造業,2,56,29,27,55,28,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,56,29,27,55,28,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,15,印刷・同関連業,7,197,23,14,187,15,12,4,12,8,4,6,3,3,1,5,4,1,3,2,1,-,-,-,-,-,-,-,1,20,11,9,18,10,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,160,-,-,160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,16,化学工業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,18,プラスチック製品製造業（別掲を除く）,13,129,75,54,98,60,38,5,11,6,5,2,-,2,2,14,7,7,8,5,3,4,50,29,21,40,25,15,2,54,33,21,48,30,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,20,なめし革・同製品・毛皮製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,21,窯業・土石製品製造業,6,128,114,14,117,105,12,1,4,4,-,4,4,-,1,5,3,2,1,-,1,3,37,32,5,34,29,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,82,75,7,78,72,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,22,鉄鋼業,1,3,2,1,2,1,1,1,3,2,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,23,非鉄金属製造業,2,149,133,16,143,129,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,41,38,3,40,37,3,-,-,-,-,-,-,-,1,108,95,13,103,92,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,24,金属製品製造業,19,194,147,47,163,127,36,7,18,11,7,9,5,4,4,25,15,10,16,10,6,5,71,59,12,63,54,9,3,80,62,18,75,58,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,25,はん用機械器具製造業,2,19,16,3,18,15,3,-,-,-,-,-,-,-,1,7,6,1,7,6,1,1,12,10,2,11,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,26,生産用機械器具製造業,25,243,188,55,188,149,39,10,27,20,7,12,8,4,8,54,34,20,36,24,12,2,25,18,7,20,16,4,4,99,87,12,85,75,10,1,38,29,9,35,26,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,27,業務用機械器具製造業,11,335,262,73,303,237,66,3,7,5,2,1,-,1,2,11,9,2,9,8,1,1,12,8,4,10,7,3,2,51,38,13,42,31,11,1,46,4,42,43,3,40,1,73,64,9,68,59,9,1,135,134,1,130,129,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,28,電子部品・デバイス・電子回路製造業,9,86,69,17,70,56,14,4,12,8,4,6,4,2,-,-,-,-,-,-,-,5,74,61,13,64,52,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,29,電気機械器具製造業,18,376,304,72,340,273,67,7,17,12,5,4,1,3,2,12,5,7,10,3,7,3,46,32,14,44,30,14,2,51,45,6,43,38,5,1,30,25,5,21,18,3,1,54,38,16,52,36,16,1,166,147,19,166,147,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13228,あきる野市,2,E,30,情報通信機械器具製造業,2,10,5,5,5,2,3,1,3,1,2,1,-,1,1,7,4,3,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,31,輸送用機械器具製造業,12,529,442,87,491,413,78,-,-,-,-,-,-,-,5,25,18,7,14,11,3,1,14,13,1,12,11,1,1,22,20,2,19,17,2,2,93,74,19,79,62,17,-,-,-,-,-,-,-,3,375,317,58,367,312,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,32,その他の製造業,11,186,139,47,162,119,43,3,8,7,1,4,4,-,5,31,23,8,22,16,6,1,12,12,-,11,11,-,1,26,20,6,23,18,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,109,77,32,102,70,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,F,00,電気・ガス・熱供給・水道業,2,28,28,-,28,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,28,28,-,28,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,F,33,電気業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,F,35,熱供給業,1,10,10,-,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10,10,-,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,F,36,水道業,1,18,18,-,18,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,18,18,-,18,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,G,00,情報通信業,18,177,150,27,151,137,14,14,33,24,9,15,11,4,3,16,5,11,8,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,128,121,7,128,121,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,G,37,通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,G,38,放送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,G,39,情報サービス業,14,161,143,18,142,132,10,12,27,19,8,11,8,3,1,6,3,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,128,121,7,128,121,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,G,40,インターネット附随サービス業,1,3,2,1,2,1,1,1,3,2,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,G,41,映像・音声・文字情報制作業,3,13,5,8,7,4,3,1,3,3,-,2,2,-,2,10,2,8,5,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,H,00,運輸業，郵便業,29,732,510,222,670,470,200,5,10,8,2,6,5,1,8,60,51,9,48,41,7,6,69,58,11,63,54,9,3,74,56,18,71,53,18,3,104,94,10,98,91,7,3,245,167,78,240,163,77,1,170,76,94,144,63,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
