地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数（人）,従業者数（送出者を除く）／うち男（人）,個人業主及び無給家族従業者／総数（人）,個人業主及び無給家族従業者／うち男（人）,常用労働者／常用雇用者／正社員・正職員等／総数（人）,常用労働者／常用雇用者／正社員・正職員等／うち男（人）,常用労働者／常用雇用者／ﾊﾟｰﾄ・ｱﾙﾊﾞｲﾄ等／総数（人）,常用労働者／常用雇用者／ﾊﾟｰﾄ・ｱﾙﾊﾞｲﾄ等／うち男（人）,常用労働者／出向・派遣受入者／総数（人）,常用労働者／出向・派遣受入者／うち男（人）,臨時雇用者／総数（人）,臨時雇用者／うち男（人）,現金給与総額（万円）,原材料使用額等（万円）,製造品出荷額等／総額（万円）,製造品出荷額等／うち製造品出荷額（万円）,製造品出荷額等／うち加工賃収入額（万円）,付加価値額（29人以下は粗付加価値額）（万円）,粗付加価値額（万円）
2,13211,小平市,1,290,電気機械器具製造業,8,90,69,-,-,74,64,16,5,-,-,-,-,36028,29578,117356,107718,4100,81064,81250
2,13211,小平市,2,291,発電用・送電用・配電用電気機械器具製造業,1,8,6,-,-,7,6,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,2,292,産業用電気機械器具製造業,1,38,32,-,-,34,32,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,2,293,民生用電気機械器具製造業,3,28,19,-,-,20,16,8,3,-,-,-,-,9191,10441,23407,23407,x,12006,12006
2,13211,小平市,2,296,電子応用装置製造業,1,6,5,-,-,6,5,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13211,小平市,2,297,電気計測器製造業,2,10,7,-,-,7,5,3,2,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,1,300,情報通信機械器具製造業,2,1525,1368,-,-,1499,1365,22,-,25,19,-,-,x,x,x,x,-,x,x
2,13211,小平市,2,301,通信機械器具・同関連機械器具製造業,1,1495,1363,-,-,1491,1360,-,-,25,19,-,-,x,x,x,x,-,x,x
2,13211,小平市,2,302,映像・音響機械器具製造業,1,30,5,-,-,8,5,22,-,-,-,-,-,x,x,x,x,-,x,x
2,13211,小平市,1,320,その他の製造業,1,5,3,-,-,4,3,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13211,小平市,2,329,他に分類されない製造業,1,5,3,-,-,4,3,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,0,000,総数,62,12945,10899,1,1,10537,9134,1580,1150,1375,1113,298,223,9471785,30265085,80062123,69461347,525368,44741882,46595813
2,13212,日野市,1,090,食料品製造業,1,73,27,-,-,51,27,22,-,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,2,097,パン・菓子製造業,1,73,27,-,-,51,27,22,-,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,1,100,飲料・たばこ・飼料製造業,1,7,4,-,-,7,4,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,2,101,清涼飲料製造業,1,7,4,-,-,7,4,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,1,110,繊維工業,1,4,1,-,-,1,-,3,1,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,2,116,外衣・シャツ製造業（和式を除く）,1,4,1,-,-,1,-,3,1,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,1,140,パルプ・紙・紙加工品製造業,2,18,9,-,-,7,7,11,2,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,2,144,紙製品製造業,1,12,4,-,-,3,3,9,1,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,2,145,紙製容器製造業,1,6,5,-,-,4,4,2,1,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,1,150,印刷・同関連業,8,162,122,-,-,120,108,41,14,1,-,-,-,73751,100419,271159,103054,168105,131999,158352
2,13212,日野市,2,151,印刷業,5,132,101,-,-,104,94,27,7,1,-,-,-,65231,93902,250463,x,153057,118870,145223
2,13212,日野市,2,152,製版業,1,10,6,-,-,5,4,5,2,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,153,製本業、印刷物加工業,2,20,15,-,-,11,10,9,5,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,1,180,プラスチック製品製造業（別掲を除く）,2,16,9,-,-,13,7,3,2,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,1,11,6,-,-,9,4,2,2,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,189,その他のプラスチック製品製造業,1,5,3,-,-,4,3,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,1,210,窯業・土石製品製造業,2,42,35,-,-,32,30,10,5,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,2,212,セメント・同製品製造業,2,42,35,-,-,32,30,10,5,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,1,230,非鉄金属製造業,1,5,2,1,1,1,1,3,-,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,2,235,非鉄金属素形材製造業,1,5,2,1,1,1,1,3,-,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,1,240,金属製品製造業,5,47,31,-,-,29,21,18,10,-,-,-,-,15385,12717,43209,42169,1040,28233,28233
2,13212,日野市,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),1,9,5,-,-,9,5,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,2,245,金属素形材製品製造業,2,27,19,-,-,12,10,15,9,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,1,4,3,-,-,3,3,1,-,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,2,249,その他の金属製品製造業,1,7,4,-,-,5,3,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,1,250,はん用機械器具製造業,2,13,10,-,-,9,7,4,3,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,253,一般産業用機械・装置製造業,1,7,6,-,-,7,6,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,259,その他のはん用機械・同部分品製造業,1,6,4,-,-,2,1,4,3,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,1,260,生産用機械器具製造業,4,55,35,-,-,38,31,17,4,-,-,4,-,22186,35377,102821,79825,16638,61188,62461
2,13212,日野市,2,264,生活関連産業用機械製造業,2,13,7,-,-,9,5,4,2,-,-,4,-,x,x,x,x,x,x,x
2,13212,日野市,2,267,半導体・フラットパネルディスプレイ製造装置製造業,1,33,20,-,-,23,20,10,-,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,269,その他の生産用機械・同部分品製造業,1,9,8,-,-,6,6,3,2,-,-,-,-,x,x,x,-,x,x,x
2,13212,日野市,1,270,業務用機械器具製造業,5,210,168,-,-,179,153,60,39,2,1,-,-,90257,154214,373439,313340,15224,203774,203186
2,13212,日野市,2,271,事務用機械器具製造業,1,16,14,-,-,15,13,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,4,194,154,-,-,164,140,59,38,2,1,-,-,x,x,x,x,x,x,x
2,13212,日野市,1,280,電子部品・デバイス・電子回路製造業,9,1346,1021,-,-,1121,928,140,60,199,130,-,-,993106,863478,1795644,1744392,51252,623129,996724
2,13212,日野市,2,282,電子部品製造業,1,20,11,-,-,10,4,10,7,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,2,284,電子回路製造業,3,152,72,-,-,80,59,68,12,4,1,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,289,その他の電子部品・デバイス・電子回路製造業,5,1174,938,-,-,1031,865,62,41,195,129,-,-,923348,670367,1486969,1474909,12060,528636,884201
2,13212,日野市,1,290,電気機械器具製造業,9,3127,2526,-,-,2840,2394,307,154,12,9,-,-,2603299,5715928,18197034,8191965,4356,11259984,11839973
2,13212,日野市,2,291,発電用・送電用・配電用電気機械器具製造業,3,161,114,-,-,133,109,24,3,4,2,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,292,産業用電気機械器具製造業,1,4,3,-,-,2,1,2,2,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,2,296,電子応用装置製造業,4,2258,1814,-,-,2063,1727,219,111,8,7,-,-,2085616,3469725,15553615,5554930,-,11017716,11461570
2,13212,日野市,2,297,電気計測器製造業,1,704,595,-,-,642,557,62,38,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,1,300,情報通信機械器具製造業,4,209,176,-,-,197,171,12,5,-,-,294,223,125012,161302,324105,86674,237123,150776,150807
2,13212,日野市,2,301,通信機械器具・同関連機械器具製造業,2,52,46,-,-,48,42,4,4,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,302,映像・音響機械器具製造業,1,12,4,-,-,4,3,8,1,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,2,303,電子計算機・同附属装置製造業,1,145,126,-,-,145,126,-,-,-,-,294,223,x,x,x,-,x,x,x
2,13212,日野市,1,310,輸送用機械器具製造業,3,7597,6715,-,-,5880,5238,927,850,1161,973,-,-,5472925,23051684,58623503,58610137,13366,32133952,33006787
2,13212,日野市,2,311,自動車・同附属品製造業,2,7592,6711,-,-,5876,5235,926,849,1161,973,-,-,x,x,x,x,x,x,x
2,13212,日野市,2,312,鉄道車両・同部分品製造業,1,5,4,-,-,4,3,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13212,日野市,1,320,その他の製造業,3,14,8,-,-,12,7,2,1,-,-,-,-,6366,4325,16419,14265,-,11199,11199
2,13212,日野市,2,328,畳等生活雑貨製品製造業,1,4,2,-,-,4,2,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13212,日野市,2,329,他に分類されない製造業,2,10,6,-,-,8,5,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,0,000,総数,82,3059,1918,1,1,1873,1475,1069,377,136,80,97,62,1190135,4349201,8244633,7536771,321133,3526423,3632943
2,13213,東村山市,1,090,食料品製造業,13,966,592,-,-,494,392,470,199,3,2,53,30,389354,1415177,2980085,2871779,13811,1359556,1454727
2,13213,東村山市,2,094,調味料製造業,2,80,30,-,-,33,26,47,4,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,096,精穀・製粉業,1,26,19,-,-,23,18,3,1,-,-,2,-,x,x,x,x,x,x,x
2,13213,東村山市,2,097,パン・菓子製造業,3,471,311,-,-,277,220,193,91,1,-,24,14,196790,702247,1631349,1631349,-,810733,864771
2,13213,東村山市,2,098,動植物油脂製造業,1,25,10,-,-,6,6,19,4,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,099,その他の食料品製造業,6,364,222,-,-,155,122,208,99,2,2,27,16,153074,433614,922591,908823,13768,432030,453678
2,13213,東村山市,1,100,飲料・たばこ・飼料製造業,1,29,19,-,-,19,16,10,3,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,102,酒類製造業,1,29,19,-,-,19,16,10,3,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,1,110,繊維工業,2,22,2,-,-,17,2,5,-,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,116,外衣・シャツ製造業（和式を除く）,1,18,1,-,-,13,1,5,-,-,-,-,-,x,x,x,-,x,x,x
2,13213,東村山市,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,1,4,1,-,-,4,1,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,1,130,家具・装備品製造業,1,4,1,-,-,3,-,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,133,建具製造業,1,4,1,-,-,3,-,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,1,140,パルプ・紙・紙加工品製造業,2,57,50,-,-,52,46,5,4,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,145,紙製容器製造業,2,57,50,-,-,52,46,5,4,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,1,150,印刷・同関連業,9,174,114,-,-,117,102,57,12,-,-,3,-,56000,130888,304901,234490,70411,157471,161364
2,13213,東村山市,2,151,印刷業,5,130,85,-,-,87,77,43,8,-,-,3,-,44053,123745,267332,x,41120,129299,133192
2,13213,東村山市,2,152,製版業,2,25,19,-,-,20,17,5,2,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,153,製本業、印刷物加工業,2,19,10,-,-,10,8,9,2,-,-,-,-,x,x,x,-,x,x,x
2,13213,東村山市,1,160,化学工業,7,353,184,-,-,220,162,115,14,18,8,-,-,142190,611542,1141517,960245,-,390792,493140
2,13213,東村山市,2,162,無機化学工業製品製造業,1,17,14,-,-,15,14,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,3,118,72,-,-,90,69,28,3,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,165,医薬品製造業,3,218,98,-,-,115,79,85,11,18,8,-,-,87795,384313,754018,579369,-,249371,345076
2,13213,東村山市,1,180,プラスチック製品製造業（別掲を除く）,7,76,31,-,-,41,29,35,2,-,-,-,-,36221,43406,123283,121922,1361,73960,73960
2,13213,東村山市,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,1,19,8,-,-,11,8,8,-,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,183,工業用プラスチック製品製造業,4,43,18,-,-,21,16,22,2,-,-,-,-,23098,11738,63881,62520,1361,48281,48281
2,13213,東村山市,2,189,その他のプラスチック製品製造業,2,14,5,-,-,9,5,5,-,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,1,210,窯業・土石製品製造業,1,38,31,-,-,32,26,11,10,1,1,21,21,x,x,x,x,-,x,x
2,13213,東村山市,2,212,セメント・同製品製造業,1,38,31,-,-,32,26,11,10,1,1,21,21,x,x,x,x,-,x,x
2,13213,東村山市,1,230,非鉄金属製造業,2,12,9,-,-,7,6,5,3,-,-,-,-,x,x,x,-,x,x,x
2,13213,東村山市,2,235,非鉄金属素形材製造業,2,12,9,-,-,7,6,5,3,-,-,-,-,x,x,x,-,x,x,x
2,13213,東村山市,1,240,金属製品製造業,7,117,94,-,-,93,80,19,10,5,4,-,-,58841,90490,162564,81437,80728,70618,67158
2,13213,東村山市,2,242,洋食器・刃物・手道具・金物類製造業,1,41,34,-,-,27,25,12,7,2,2,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),2,11,9,-,-,10,9,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,3,60,48,-,-,52,43,5,3,3,2,-,-,34603,54016,80216,-,80216,21340,24683
2,13213,東村山市,2,249,その他の金属製品製造業,1,5,3,-,-,4,3,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,1,250,はん用機械器具製造業,2,543,423,-,-,411,345,49,26,83,52,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,252,ポンプ・圧縮機器製造業,2,543,423,-,-,411,345,49,26,83,52,-,-,x,x,x,x,-,x,x
2,13213,東村山市,1,260,生産用機械器具製造業,4,40,32,-,-,34,30,6,2,-,-,-,-,13486,39829,72547,68171,4376,30295,30295
2,13213,東村山市,2,264,生活関連産業用機械製造業,1,16,14,-,-,16,14,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,266,金属加工機械製造業,1,6,4,-,-,3,3,3,1,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,267,半導体・フラットパネルディスプレイ製造装置製造業,1,6,4,-,-,5,4,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,269,その他の生産用機械・同部分品製造業,1,12,10,-,-,10,9,2,1,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,1,270,業務用機械器具製造業,4,29,18,-,-,24,16,4,2,1,-,-,-,12899,28085,69430,63758,192,38283,38283
2,13213,東村山市,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,2,20,13,-,-,19,12,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,274,医療用機械器具・医療用品製造業,1,5,2,-,-,2,1,3,1,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,275,光学機械器具・レンズ製造業,1,4,3,-,-,3,3,-,-,1,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,1,280,電子部品・デバイス・電子回路製造業,6,430,216,-,-,179,129,239,82,25,13,15,8,138619,449137,728271,648816,78073,253302,259664
2,13213,東村山市,2,282,電子部品製造業,2,243,88,-,-,39,24,202,68,15,4,5,-,x,x,x,x,x,x,x
2,13213,東村山市,2,284,電子回路製造業,2,62,44,-,-,40,33,12,2,10,9,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,289,その他の電子部品・デバイス・電子回路製造業,2,125,84,-,-,100,72,25,12,-,-,10,8,x,x,x,x,-,x,x
2,13213,東村山市,1,290,電気機械器具製造業,10,114,78,1,1,94,73,19,4,-,-,3,2,48991,39932,85700,48133,19192,40430,42336
2,13213,東村山市,2,291,発電用・送電用・配電用電気機械器具製造業,2,8,5,-,-,8,5,-,-,-,-,1,1,x,x,x,x,x,x,x
2,13213,東村山市,2,292,産業用電気機械器具製造業,1,10,5,-,-,7,5,3,-,-,-,-,-,x,x,x,x,x,x,x
2,13213,東村山市,2,294,電球・電気照明器具製造業,1,32,23,-,-,29,22,3,1,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,296,電子応用装置製造業,1,11,7,-,-,9,7,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,297,電気計測器製造業,5,53,38,1,1,41,34,11,3,-,-,2,1,24090,20952,43714,16385,13487,21076,21076
2,13213,東村山市,1,300,情報通信機械器具製造業,1,14,4,-,-,6,2,8,2,-,-,-,-,x,x,x,-,x,x,x
2,13213,東村山市,2,302,映像・音響機械器具製造業,1,14,4,-,-,6,2,8,2,-,-,-,-,x,x,x,-,x,x,x
2,13213,東村山市,1,310,輸送用機械器具製造業,1,10,4,-,-,9,4,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,2,311,自動車・同附属品製造業,1,10,4,-,-,9,4,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13213,東村山市,1,320,その他の製造業,2,31,16,-,-,21,15,10,1,-,-,2,1,x,x,x,x,x,x,x
2,13213,東村山市,2,321,貴金属・宝石製品製造業,1,17,12,-,-,16,11,1,1,-,-,2,1,x,x,x,-,x,x,x
2,13213,東村山市,2,329,他に分類されない製造業,1,14,4,-,-,5,4,9,-,-,-,-,-,x,x,x,x,-,x,x
2,13214,国分寺市,0,000,総数,24,966,715,-,-,852,668,125,66,13,5,1,1,542629,788393,1662151,1449626,21463,761072,821982
2,13214,国分寺市,1,110,繊維工業,2,12,3,-,-,6,2,6,1,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,2,116,外衣・シャツ製造業（和式を除く）,1,8,1,-,-,5,1,3,-,-,-,-,-,x,x,x,x,-,x,x
2,13214,国分寺市,2,119,その他の繊維製品製造業,1,4,2,-,-,1,1,3,1,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,1,150,印刷・同関連業,5,59,39,-,-,53,38,6,1,-,-,-,-,24714,19076,87322,63664,4560,62966,63191
2,13214,国分寺市,2,151,印刷業,4,54,35,-,-,48,34,6,1,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,2,153,製本業、印刷物加工業,1,5,4,-,-,5,4,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13214,国分寺市,1,160,化学工業,1,12,4,-,-,12,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,1,12,4,-,-,12,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,1,240,金属製品製造業,2,53,31,-,-,33,27,20,4,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,2,242,洋食器・刃物・手道具・金物類製造業,1,49,27,-,-,29,23,20,4,-,-,-,-,x,x,x,x,-,x,x
2,13214,国分寺市,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),1,4,4,-,-,4,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,1,260,生産用機械器具製造業,1,9,8,-,-,9,8,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13214,国分寺市,2,265,基礎素材産業用機械製造業,1,9,8,-,-,9,8,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13214,国分寺市,1,270,業務用機械器具製造業,5,616,471,-,-,557,439,67,48,13,5,-,-,404604,618435,1160698,1108481,1200,470015,514014
2,13214,国分寺市,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,4,610,468,-,-,553,436,65,48,13,5,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,2,274,医療用機械器具・医療用品製造業,1,6,3,-,-,4,3,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,1,280,電子部品・デバイス・電子回路製造業,2,61,53,-,-,62,55,1,-,-,-,1,1,x,x,x,x,x,x,x
2,13214,国分寺市,2,284,電子回路製造業,1,56,49,-,-,57,51,1,-,-,-,1,1,x,x,x,x,-,x,x
2,13214,国分寺市,2,289,その他の電子部品・デバイス・電子回路製造業,1,5,4,-,-,5,4,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13214,国分寺市,1,290,電気機械器具製造業,2,95,83,-,-,87,77,9,7,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,2,296,電子応用装置製造業,2,95,83,-,-,87,77,9,7,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,1,300,情報通信機械器具製造業,1,4,1,-,-,2,1,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,2,302,映像・音響機械器具製造業,1,4,1,-,-,2,1,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13214,国分寺市,1,320,その他の製造業,3,45,22,-,-,31,17,14,5,-,-,-,-,8597,49682,107638,107638,-,53663,53663
2,13214,国分寺市,2,328,畳等生活雑貨製品製造業,2,33,14,-,-,27,14,6,-,-,-,-,-,x,x,x,x,-,x,x
2,13214,国分寺市,2,329,他に分類されない製造業,1,12,8,-,-,4,3,8,5,-,-,-,-,x,x,x,x,-,x,x
2,13215,国立市,0,000,総数,21,296,206,1,1,236,184,57,19,2,2,-,-,118888,200640,409745,339534,26754,192918,196404
2,13215,国立市,1,090,食料品製造業,5,66,30,-,-,37,24,29,6,-,-,-,-,21626,21281,53756,46712,-,30070,30070
2,13215,国立市,2,097,パン・菓子製造業,3,49,22,-,-,29,18,20,4,-,-,-,-,x,x,x,x,-,x,x
2,13215,国立市,2,099,その他の食料品製造業,2,17,8,-,-,8,6,9,2,-,-,-,-,x,x,x,x,-,x,x
2,13215,国立市,1,150,印刷・同関連業,1,4,3,-,-,4,3,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13215,国立市,2,151,印刷業,1,4,3,-,-,4,3,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13215,国立市,1,180,プラスチック製品製造業（別掲を除く）,1,11,10,-,-,10,10,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13215,国立市,2,189,その他のプラスチック製品製造業,1,11,10,-,-,10,10,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13215,国立市,1,260,生産用機械器具製造業,1,9,8,-,-,9,8,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13215,国立市,2,269,その他の生産用機械・同部分品製造業,1,9,8,-,-,9,8,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13215,国立市,1,270,業務用機械器具製造業,4,111,84,-,-,105,80,6,4,-,-,-,-,53365,66210,150273,146359,-,76982,80468
2,13215,国立市,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,2,73,54,-,-,73,54,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13215,国立市,2,274,医療用機械器具・医療用品製造業,2,38,30,-,-,32,26,6,4,-,-,-,-,x,x,x,x,-,x,x
2,13215,国立市,1,290,電気機械器具製造業,2,20,15,-,-,16,13,2,-,2,2,-,-,x,x,x,x,x,x,x
2,13215,国立市,2,291,発電用・送電用・配電用電気機械器具製造業,1,4,3,-,-,4,3,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13215,国立市,2,297,電気計測器製造業,1,16,12,-,-,12,10,2,-,2,2,-,-,x,x,x,x,-,x,x
2,13215,国立市,1,300,情報通信機械器具製造業,2,29,18,-,-,17,13,12,5,-,-,-,-,x,x,x,x,x,x,x
2,13215,国立市,2,302,映像・音響機械器具製造業,1,20,10,-,-,9,6,11,4,-,-,-,-,x,x,x,x,x,x,x
2,13215,国立市,2,303,電子計算機・同附属装置製造業,1,9,8,-,-,8,7,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13215,国立市,1,310,輸送用機械器具製造業,3,33,26,1,1,25,21,7,4,-,-,-,-,12656,35324,55115,9613,13137,18325,18325
2,13215,国立市,2,311,自動車・同附属品製造業,1,6,4,-,-,6,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13215,国立市,2,314,航空機・同附属品製造業,2,27,22,1,1,19,17,7,4,-,-,-,-,x,x,x,x,x,x,x
2,13215,国立市,1,320,その他の製造業,2,13,12,-,-,13,12,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13215,国立市,2,323,時計・同部分品製造業,1,8,7,-,-,8,7,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13215,国立市,2,329,他に分類されない製造業,1,5,5,-,-,5,5,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13218,福生市,0,000,総数,38,1227,783,1,1,712,606,492,154,23,23,7,-,555737,1137648,2391365,2186765,124350,1140554,1152383
2,13218,福生市,1,090,食料品製造業,4,233,95,-,-,67,49,163,43,3,3,7,-,71841,182389,394055,383013,x,194970,196170
2,13218,福生市,2,091,畜産食料品製造業,2,95,50,-,-,42,34,53,16,-,-,7,-,x,x,x,x,-,x,x
2,13218,福生市,2,099,その他の食料品製造業,2,138,45,-,-,25,15,110,27,3,3,-,-,x,x,x,x,x,x,x
2,13218,福生市,1,100,飲料・たばこ・飼料製造業,2,47,30,1,1,34,27,12,2,-,-,-,-,x,x,x,x,x,x,x
2,13218,福生市,2,102,酒類製造業,2,47,30,1,1,34,27,12,2,-,-,-,-,x,x,x,x,x,x,x
2,13218,福生市,1,110,繊維工業,1,9,6,-,-,6,6,3,-,-,-,-,-,x,x,x,x,-,x,x
2,13218,福生市,2,119,その他の繊維製品製造業,1,9,6,-,-,6,6,3,-,-,-,-,-,x,x,x,x,-,x,x
2,13218,福生市,1,150,印刷・同関連業,4,436,276,-,-,210,194,216,72,10,10,-,-,247750,381042,1003201,1001868,1333,574683,576112
2,13218,福生市,2,151,印刷業,4,436,276,-,-,210,194,216,72,10,10,-,-,247750,381042,1003201,1001868,1333,574683,576112
2,13218,福生市,1,180,プラスチック製品製造業（別掲を除く）,1,8,2,-,-,3,1,5,1,-,-,-,-,x,x,x,-,x,x,x
2,13218,福生市,2,183,工業用プラスチック製品製造業,1,8,2,-,-,3,1,5,1,-,-,-,-,x,x,x,-,x,x,x
2,13218,福生市,1,210,窯業・土石製品製造業,1,32,26,-,-,22,19,6,3,4,4,-,-,x,x,x,x,-,x,x
2,13218,福生市,2,212,セメント・同製品製造業,1,32,26,-,-,22,19,6,3,4,4,-,-,x,x,x,x,-,x,x
