固定資産台帳（H29.3.31現在）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
財産番号,財産枝番,資産名称,所在地,地目名称,設置場所,補助科目名称,会計名称,目的別資産区分,資産区分,償却対象区分,リース・PFI区分,売却可能区分,資産用途,資産構造,耐用年数,稼働年数,単価,数量,単位,面積,取得年度,取得日,売却・除却年度,売却・除却日,摘要,取得価額,期首簿価,減価償却累計額,評価増減等累計,除売却累計,当期取得額,当期減価償却額,当期評価増減等,当期除売却,期末簿価,予備1,予備2,予備3,予備4,予備5
備品22405001-231,0,ﾋﾟｱﾉ,,,立花幼稚園                                                                                          ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,7,,1,,,平成21年度,2009/7/31,,,,"675,150",1,"675,149",0,0,0,0,0,0,1,9,18,,ｱｯﾌﾟﾗｲﾄﾋﾟｱﾉ･ﾔﾏﾊYU33                                                                  ,3399_0
備品22405001-232,0,ﾋﾟｱﾉ,,,曳舟幼稚園                                                                                          ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,6,,1,,,平成22年度,2011/2/8,,,,"673,050",1,"673,049",0,0,0,0,0,0,1,9,18,,ｱｯﾌﾟﾗｲﾄﾋﾟｱﾉ ﾔﾏﾊYU33                                                                  ,3400_0
備品22405001-234,0,ﾋﾟｱﾉ,,,第三寺島幼稚園                                                                                      ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,5,,1,,,平成23年度,2012/2/17,,,,"740,250","148,050","740,249",0,0,0,"148,049",0,0,1,9,18,,ﾔﾏﾊYU33                                                                                      ,3401_0
備品22405001-235,0,ﾋﾟｱﾉ,,,竪川中学校                                                                                          ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,5,,1,,,平成23年度,2012/2/29,,,,"2,142,000","428,400","2,141,999",0,0,0,"428,399",0,0,1,9,18,,ｸﾞﾗﾝﾄﾞﾋﾟｱﾉ ﾔﾏﾊC5                                                                          ,3402_0
備品22405001-238,0,ﾋﾟｱﾉ,,,柳島幼稚園                                                                                          ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,4,,1,,,平成24年度,2013/2/14,,,,"735,000","294,000","588,000",0,0,0,"147,000",0,0,"147,000",,,,ｱｯﾌﾟﾗｲﾄ ﾔﾏﾊYU33 椅子等                                                                ,4112_0
備品22405001-239,0,ﾋﾟｱﾉ,,,第一寺島小学校                                                                                      ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,4,,1,,,平成24年度,2013/3/8,,,,"2,352,000","940,800","1,881,600",0,0,0,"470,400",0,0,"470,400",,,,ｸﾞﾗﾝﾄﾞﾋﾟｱﾉ ﾔﾏﾊC5X                                                                        ,4113_0
備品22405001-240,0,ﾋﾟｱﾉ,,,錦糸中学校                                                                                          ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,4,,1,,,平成24年度,2013/3/15,,,,"2,475,900","990,360","1,980,720",0,0,0,"495,180",0,0,"495,180",,,,ｸﾞﾗﾝﾄﾞﾋﾟｱﾉ ﾔﾏﾊ C5X 椅子                                                                ,4114_0
備品22405001-241,0,ﾋﾟｱﾉ,,,八広幼稚園                                                                                          ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,3,,1,,,平成25年度,2013/6/13,,,,"714,000","428,400","428,400",0,0,0,"142,800",0,0,"285,600",,,,ｱｯﾌﾟﾗｲﾄﾋﾟｱﾉYU33 椅子等付,4411_0
備品22405001-242,0,ﾋﾟｱﾉ,,,緑小学校                                                                                            ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,3,,1,,,平成25年度,2013/8/19,,,,"1,837,500","1,102,500","1,102,500",0,0,0,"367,500",0,0,"735,000",,,,ﾔﾏﾊ C3TD 緑小学校,4412_0
備品22405001-243,0,ﾋﾟｱﾉ,,,菊川小学校                                                                                          ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,3,,1,,,平成25年度,2013/8/19,,,,"1,774,500","1,064,700","1,064,700",0,0,0,"354,900",0,0,"709,800",,,,ﾔﾏﾊ C3TD 菊川小学校,4413_0
備品22405001-244,0,ﾋﾟｱﾉ,,,八広小学校                                                                                          ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,3,,1,,,平成25年度,2013/8/19,,,,"1,837,500","1,102,500","1,102,500",0,0,0,"367,500",0,0,"735,000",,,,ﾔﾏﾊ C3TD 八広小学校,4414_0
備品22405001-25,0,ﾋﾟｱﾉ,,,文花保育園                                                                                          ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,27,,1,,,平成元年度,1989/8/21,,,,"567,530",1,"567,529",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊ UX10BL 椅子ﾌﾙｶﾊﾞｰ付                               ,3263_0
備品22405001-266,0,ﾋﾟｱﾉ,,,緑幼稚園                                                                                            ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,2,,1,,,平成26年度,2014/8/28,,,,"642,600","514,080","257,040",0,0,0,"128,520",0,0,"385,560",,,,ﾔﾏﾊYU11 No51 耐震用ｼｭ,5035_0
備品22405001-267,0,ﾋﾟｱﾉ,,,緑幼稚園                                                                                            ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,2,,1,,,平成26年度,2014/10/17,,,,"799,200","639,360","319,680",0,0,0,"159,840",0,0,"479,520",,,,ﾔﾏﾊYUS-1 鍵･耐震用ｼｭﾚｰ,5036_0
備品22405001-271,0,ﾋﾟｱﾉ,,,菊川幼稚園（１階保育室　きく組）                                                                    ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,1,,1,台,,平成27年度,2015/11/20,,,ﾔﾏﾊ YUS1(鍵付)                                                                            ,"874,800","874,800","174,960",0,0,0,"174,960",0,0,"699,840",,,,,
備品22405001-3,0,ﾋﾟｱﾉ,,,はなみずきホーム　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,25,,1,,,平成3年度,1992/3/31,,,,"733,360",1,"733,359",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊ SX-101RBL                                     ,3257_0
備品22405001-32,0,ﾋﾟｱﾉ,,,水神保育園                                                                                          ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,35,,1,,,昭和56年度,1982/3/27,,,,"519,820",1,"519,819",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊ 88鍵 YUX                                       ,3264_0
備品22405001-33,0,ﾋﾟｱﾉ,,,しらひげ保育園                                                                                      ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,33,,1,,,昭和58年度,1983/4/1,,,,"561,000",1,"560,999",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊ 88ｹﾝ                                          ,3265_0
備品22405001-39,0,ﾋﾟｱﾉ,,,墨田中学校                                                                                          ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,31,,1,,,昭和60年度,1985/5/31,,,,"914,000",1,"913,999",0,0,0,0,0,0,1,9,18,,ﾔﾏﾊG5E                                            ,3266_0
備品22405001-45,0,ﾋﾟｱﾉ,,,寺島保育園                                                                                          ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,36,,1,,,昭和55年度,1981/3/20,,,,"534,000",1,"533,999",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊ 88鍵 YUK                                       ,3267_0
備品22405001-46,0,ﾋﾟｱﾉ,,,福神橋保育園                                                                                        ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,24,,1,,,平成4年度,1992/7/17,,,,"626,240",1,"626,239",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊｱｯﾌﾟﾗｲﾄﾋﾟｱﾉU30A                                  ,3268_0
備品22405001-47,0,ﾋﾟｱﾉ,,,八広認定こども園                                                                                    ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,24,,1,,,平成4年度,1992/7/17,,,,"626,240",1,"626,239",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊｱｯﾌﾟﾗｲﾄﾋﾟｱﾉU30A                                  ,3269_0
備品22405001-5,0,ﾋﾟｱﾉ,,,墨田児童会館                                                                                        ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,27,,1,,,平成元年度,1989/9/29,,,,"508,820",1,"508,819",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊU301 ｱｯﾌﾟﾗｲﾄﾋﾟｱﾉ                                 ,3258_0
備品22405001-50,0,ﾋﾟｱﾉ,,,江東橋保育園                                                                                        ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,24,,1,,,平成4年度,1993/1/28,,,,"595,855",1,"595,854",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊ ｱｯﾌﾟﾗｲﾄﾋﾟｱﾉU-30A                                ,3271_0
備品22405001-52,0,ﾋﾟｱﾉ,,,寺島中学校                                                                                          ,物品,区一般会計,総務,普通財産,償却対象,一括,売却不可資産,,,5,23,,1,,,平成5年度,1993/11/1,,,,"816,790",1,"816,789",0,0,0,0,0,0,1,3,18,,ﾔﾏﾊUX30A ｵｰﾙｶﾊﾞｰ､ｲﾝｼｭﾚｰﾀｰ付                         ,3272_0
備品22405001-53,0,ﾋﾟｱﾉ,,,花園保育園                                                                                          ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,23,,1,,,平成5年度,1994/1/21,,,,"599,460",1,"599,459",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊｱｯﾌﾟﾗｲﾄﾋﾟｱﾉU30A                                  ,3273_0
備品22405001-54,0,ﾋﾟｱﾉ,,,あおやぎ保育園                                                                                      ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,23,,1,,,平成5年度,1994/1/21,,,,"602,550",1,"602,549",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊｱｯﾌﾟﾗｲﾄﾋﾟｱﾉU30A                                  ,3274_0
備品22405001-55,0,ﾋﾟｱﾉ,,,文化芸術振興課                                                                                      ,物品,区一般会計,総務,普通財産,償却対象,一括,売却不可資産,,,5,23,,1,,,平成5年度,1994/1/24,,,,"1,445,090",1,"1,445,089",0,0,0,0,0,0,1,3,18,,ﾔﾏﾊC3E ｵｰﾙｶﾊﾞｰ､椅子(No.70)付き                         ,3275_0
備品22405001-56,0,ﾋﾟｱﾉ,,,すみだ生涯学習センター                                                                              ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,22,,1,,,平成6年度,1994/8/23,,,,"500,580",1,"500,579",0,0,0,0,0,0,1,9,18,,ﾔﾏﾊ U100/ﾌﾙｶﾊﾞ-･ｲﾝｼｭﾚ-ﾀ-付                          ,3276_0
備品22405001-57,0,ﾋﾟｱﾉ,,,すみだ生涯学習センター                                                                              ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,22,,1,,,平成6年度,1994/8/23,,,,"2,042,799",1,"2,042,798",0,0,0,0,0,0,1,9,18,,ﾔﾏﾊ C7E/ﾌﾙｶﾊﾞ-･ｲﾝｼｭﾚ-ﾀ-付                           ,3277_0
備品22405001-58,0,ﾋﾟｱﾉ,,,すみだ生涯学習センター                                                                              ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,22,,1,,,平成6年度,1994/10/19,,,,"769,410",1,"769,409",0,0,0,0,0,0,1,9,18,,ﾔﾏﾊ HQ90B(ｱｯﾌﾟﾗｲﾄ型)                                ,3278_0
備品22405001-59,0,ﾋﾟｱﾉ,,,すみだ生涯学習センター                                                                              ,物品,区一般会計,教育,普通財産,償却対象,一括,売却不可資産,,,5,22,,1,,,平成6年度,1994/10/19,,,,"769,410",1,"769,409",0,0,0,0,0,0,1,9,18,,ﾔﾏﾊ HQ90B(ｱｯﾌﾟﾗｲﾄ型)                                ,3279_0
備品22405001-60,0,ﾋﾟｱﾉ,,,すみだ保育園                                                                                        ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,22,,1,,,平成6年度,1995/2/16,,,,"611,820",1,"611,819",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊ ｱｯﾌﾟﾗｲﾄﾋﾟｱﾉ U300                                ,3280_0
備品22405001-61,0,ﾋﾟｱﾉ,,,東駒形保育園                                                                                        ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,22,,1,,,平成6年度,1995/2/16,,,,"611,820",1,"611,819",0,0,0,0,0,0,1,5,18,,ﾔﾏﾊ ｱｯﾌﾟﾗｲﾄﾋﾟｱﾉ U300                                ,3281_0
備品22405001-62,0,ﾋﾟｱﾉ,,,横川コミュニティ会館                                                                                ,物品,区一般会計,総務,普通財産,償却対象,一括,売却不可資産,,,5,22,,1,,,平成6年度,1995/1/30,,,,"844,600",1,"844,599",0,0,0,0,0,0,1,3,18,201400から,ﾔﾏﾊ UX300 椅子付                                     ,5047_0
備品22405001-63,0,ﾋﾟｱﾉ,,,押上保育園                                                                                          ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,22,,1,,,平成6年度,1995/1/30,,,,"612,850",1,"612,849",0,0,0,0,0,0,1,5,18,,ｱｯﾌﾟﾗｲﾄﾋﾟｱﾉ    ﾔﾏﾊ U-300                            ,3283_0
備品22405001-64,0,ﾋﾟｱﾉ,,,横川さくら保育園                                                                                    ,物品,区一般会計,福祉,普通財産,償却対象,一括,売却不可資産,,,5,22,,1,,,平成6年度,1994/12/27,,,,"611,820",1,"611,819",0,0,0,0,0,0,1,5,18,,ｱｯﾌﾟﾗｲﾄﾋﾟｱﾉ    ﾔﾏﾊ U300                             ,3284_0
