設置,施設名,郵便番号,所在地,経度,緯度,座標系,電話番号,定員
営利法人,まなびの森保育園中河原,183-0034,府中市住吉町４－４５－３,139.45262,35.66124,JGD2011,042-360-8585,90
社福法人,明桜保育園,183-0035,府中市四谷２－３１－１,139.44862,35.66582,JGD2011,042-306-5664,99
区市町村,四谷保育所,183-0035,府中市四谷５－３－１,139.44295,35.66475,JGD2011,042-368-1589,51
社福法人,第２府中保育園,183-0036,府中市日新町５－５１－１,139.4409,35.66967,JGD2011,042-354-1666,100
区市町村,北山保育所,183-0041,府中市北山町３－２７－９,139.45546,35.68992,JGD2011,042-575-5771,112
社福法人,千春保育園,183-0042,府中市武蔵台３－９－４,139.46246,35.6951,JGD2011,042-321-3388,174
社福法人,分倍保育園,183-0045,府中市美好町２－３２－７,139.46704,35.67606,JGD2011,042-306-6996,146
区市町村,美好保育所,183-0045,府中市美好町２－４,139.46678,35.67264,JGD2011,042-335-4233,106
営利法人,トレジャ―キッズぶばい保育園,183-0045,府中市美好町３－１１－１９,139.46654,35.67139,JGD2011,042-306-5188,60
営利法人,ラフ・クルー分倍河原保育園,183-0045,府中市美好町３－２２－２,139.4633,35.67128,JGD2011,042-370-1386,91
区市町村,西保育所,183-0045,府中市美好町３－２３－２,139.46286,35.67062,JGD2011,042-362-8301,115
区市町村,北保育所,183-0052,府中市新町１－６４－１,139.48895,35.6871,JGD2011,042-363-9715,120
社福法人,めぐみ第二保育園,183-0052,府中市新町１－６４－３,139.48895,35.6871,JGD2011,042-368-5582,89
営利法人,まなびの森保育園府中,183-0055,府中市府中町２－９－１　２階,139.48259,35.67342,JGD2011,042-306-7170,120
区市町村,三本木保育所,183-0055,府中市府中町３－２３－１,139.48901,35.67769,JGD2011,042-365-6210,148
営利法人,第２キッズランド府中保育園,183-0056,府中市寿町２－４－４２,139.47565,35.67373,JGD2011,042-306-7557,70
社福法人,晴見保育園,183-0057,府中市晴見町１－１３－５,139.47935,35.6804,JGD2011,042-368-0813,80
区市町村,中央保育所,183-0057,府中市晴見町２－７－１７,139.47365,35.67983,JGD2011,042-363-9713,108
社福法人,よつぎ第四保育園,196-0001,昭島市美堀町５－１７－２,139.3476,35.72046,JGD2011,042-546-3666,110
営利法人,Ｎｉｃｏｔ拝島,196-0001,昭島市美堀町５－２１－１,139.34502,35.71996,JGD2011,042-543-0707,60
社福法人,拝島保育園,196-0002,昭島市拝島町２－４－２６,139.34247,35.70721,JGD2011,042-541-1074,109
社福法人,昭栄保育園,196-0002,昭島市拝島町３－１７－１１,139.33485,35.7131,JGD2011,042-544-1401,100
社福法人,ゆりかご保育園,196-0003,昭島市松原町２－９－２,139.35161,35.7154,JGD2011,042-544-3619,130
社福法人,松原保育園,196-0003,昭島市松原町４－１１－３,139.34407,35.71975,JGD2011,042-541-1227,110
社福法人,同援はいじま保育園,196-0003,昭島市松原町５－２－２５,139.34192,35.72091,JGD2011,042-543-1166,50
社福法人,のぞみ保育園,196-0003,昭島市松原町５－７－１７,139.34224,35.71848,JGD2011,042-541-1565,75
社福法人,あきみ保育園,196-0011,昭島市上川原町１－１０－１８,139.36188,35.70998,JGD2011,042-519-4010,109
社福法人,公私連携型保育所なしのき保育園,196-0011,昭島市上川原町１－２３－１,139.36125,35.70635,JGD2011,042-543-6670,120
社福法人,つつじが丘保育園,196-0012,昭島市つつじが丘３－６－２３,139.36673,35.71279,JGD2011,042-544-8527,110
社福法人,昭島ゆりかご第二保育園,196-0014,昭島市田中町３－５－２０,139.34903,35.70073,JGD2011,042-544-6829,87
社福法人,上ノ原保育園,196-0015,昭島市昭和町３－１４－３,139.36714,35.70827,JGD2011,042-541-0331,225
社福法人,昭和郷保育園,196-0022,昭島市中神町１２６０,139.38135,35.70815,JGD2011,042-543-1588,100
社福法人,昭和郷第二保育園,196-0022,昭島市中神町１２６０,139.38135,35.70815,JGD2011,042-541-5983,190
社福法人,むさしの保育園,196-0022,昭島市中神町１２９４－４,139.38138,35.71384,JGD2011,042-543-8280,119
社福法人,昭和保育園,196-0024,昭島市宮沢町２－２８－１８,139.36589,35.70082,JGD2011,042-544-1213,100
社福法人,中神保育園,196-0025,昭島市朝日町５－４－１７,139.37344,35.7035,JGD2011,042-545-0255,126
社福法人,福島保育園,196-0031,昭島市福島町１－１８－８,139.38211,35.69737,JGD2011,042-544-2277,189
社福法人,多摩保育園,196-0033,昭島市東町５－１－４０,139.38844,35.70266,JGD2011,042-544-1151,177
社福法人,昭島ナオミ保育園,196-0034,昭島市玉川町１－１０－４,139.38281,35.70533,JGD2011,042-545-3561,113
社福法人,わかくさ保育園,196-0034,昭島市玉川町５－１５－２６,139.37488,35.70153,JGD2011,042-544-0055,160
社福法人,緑ケ丘保育園,182-0001,調布市緑ヶ丘２－２５,139.58299,35.66661,JGD2011,03-3309-5605,120
社福法人,仙川保育園,182-0002,調布市仙川町１－２１－５,139.5867,35.66085,JGD2011,03-3300-1055,110
営利法人,アートチャイルドケア仙川,182-0002,調布市仙川町１丁目１６番７号　ライオンズマンション仙川２Ｆ,139.58571,35.66022,JGD2011,03-5313-0615,33
社福法人,パイオニアキッズ第２仙川園,182-0002,調布市仙川町２－１２－９,139.58229,35.6619,JGD2011,03-5314-9442,80
他の法人,ぽけっとランド仙川保育園,182-0002,調布市仙川町２－１４－５,139.58226,35.66325,JGD2011,03-6709-1016,93
社福法人,ブライト保育園調布仙川,182-0002,調布市仙川町３－１７－６,139.58746,35.66512,JGD2011,03-3300-0190,79
社福法人,グラン仙川ちとせ保育園,182-0002,調布市仙川町３－３－２１,139.58411,35.66429,JGD2011,03-3309-2100,150
社福法人,パイオニアキッズ仙川園,182-0003,調布市若葉町１－２７－３１,139.58299,35.6597,JGD2011,03-5314-9353,60
区市町村,調布市立東部保育園,182-0003,調布市若葉町１－２９－２１,139.58328,35.65791,JGD2011,03-3307-2081,100
社福法人,おおたかの空保育園,182-0004,調布市入間町２－２８－３３,139.5872,35.64898,JGD2011,03-5787-7447,157
社福法人,つつじヶ丘どろんこ保育園,182-0005,調布市東つつじヶ丘１－６－２５,139.57703,35.65992,JGD2011,03-5315-9412,93
社福法人,パイオニアキッズつつじヶ丘園,182-0005,調布市東つつじヶ丘２－４－４,139.57629,35.65651,JGD2011,03-6279-6973,75
区市町村,調布市立神代保育園,182-0006,調布市西つつじヶ丘１－４０－５,139.57004,35.66081,JGD2011,042-485-3103,100
営利法人,ポピンズナーサリースクール調布保育園,182-0006,調布市西つつじヶ丘２－４－１,139.57098,35.66253,JGD2011,03-5315-2100,110
営利法人,ピノキオ幼児舎つつじヶ丘保育園,182-0006,調布市西つつじヶ丘３－３０－１　ハイツ鹿嶋１階,139.57365,35.65893,JGD2011,042-490-2270,40
区市町村,調布市立金子保育園,182-0006,調布市西つつじヶ丘４－１６－７,139.57336,35.65527,JGD2011,042-483-4410,100
社福法人,リトルキッズスター,182-0006,調布市西つつじヶ丘４－１６－８,139.57336,35.65527,JGD2011,042-488-5559,82
営利法人,太陽の子つつじヶ丘保育園,182-0006,調布市西つつじヶ丘４－２９－１,139.57529,35.65527,JGD2011,042-490-0161,80
社福法人,菊野台かしのみ保育園,182-0007,調布市菊野台１－３４－１８,139.56766,35.65725,JGD2011,042-444-1467,90
社福法人,パイオニアキッズ柴崎園,182-0007,調布市菊野台２－２３－５　サニーアイランドビル２階,139.5679,35.65379,JGD2011,042-444-8690,60
社福法人,パイオニアキッズ菊野台園,182-0007,調布市菊野台３－２６－１７,139.57152,35.65335,JGD2011,042-488-0533,80
社福法人,深大寺保育園,182-0011,調布市深大寺北町３－３１－８,139.55096,35.67682,JGD2011,042-485-2828,120
社福法人,深大寺東町ちとせ保育園,182-0012,調布市深大寺東町１－１４－１,139.55878,35.66974,JGD2011,042-444-8091,100
社福法人,うぃず調布深大寺保育園,182-0012,調布市深大寺東町５－３４－３,139.55437,35.67639,JGD2011,042-426-9331,80
社福法人,調布城山保育園,182-0013,調布市深大寺南町３－１７－３５,139.56163,35.66433,JGD2011,042-452-9496,60
他の法人,ぽけっとランド深大寺保育園,182-0013,調布市深大寺南町４－９－１,139.5533,35.66538,JGD2011,042-490-2667,80
営利法人,にじいろ保育園柴崎,182-0014,調布市柴崎１－２－１,139.56316,35.65407,JGD2011,042-426-9673,80
社福法人,調布上ノ原保育園,182-0014,調布市柴崎２－２４－４,139.56448,35.66324,JGD2011,042-485-2821,103
社福法人,八雲台保育園,182-0015,調布市八雲台１－３２－１,139.55344,35.65574,JGD2011,042-486-9143,100
社福法人,オリンピア保育園,182-0016,調布市佐須町３－１－５,139.55202,35.65704,JGD2011,042-482-4331,95
社福法人,調布もみじの森保育園,182-0016,調布市佐須町４－１１－２,139.55792,35.65691,JGD2011,042-426-7483,61
社福法人,深大寺元町ちとせ保育園,182-0017,調布市深大寺元町１－１０－８,139.54678,35.66249,JGD2011,042-444-3041,80
社福法人,上布田保育園,182-0021,調布市調布ケ丘１－２０－１,139.54594,35.65609,JGD2011,042-482-2564,90
社福法人,調布エンジェル保育園,182-0021,調布市調布ヶ丘１－２３－１,139.54601,35.65498,JGD2011,042-444-5288,80
社福法人,調布ヶ丘ちとせ保育園,182-0021,調布市調布ヶ丘３丁目７番７号,139.54852,35.65759,JGD2011,042-442-4661,90
営利法人,京王キッズプラッツ国領,182-0022,調布市国領町２丁目１７番３号,139.5598,35.65151,JGD2011,042-426-7023,85
区市町村,調布市立第五保育園,182-0022,調布市国領町３－１２－１,139.56123,35.65081,JGD2011,042-484-2200,100
社福法人,二葉くすのき保育園,182-0022,調布市国領町３－８－１５　１号棟,139.56068,35.6501,JGD2011,042-487-8309,100
社福法人,調布クオレ保育園,182-0022,調布市国領町４－１３－４２,139.55638,35.64799,JGD2011,042-481-8731,70
公益法人,東京ＹＷＣＡまきば保育園,182-0022,調布市国領町７－１１－１,139.55737,35.6438,JGD2011,042-483-5208,90
営利法人,Ｇａｋｋｅｎほいくえん国領,182-0022,調布市国領町７－１７－３,139.55867,35.64498,JGD2011,042-490-3230,70
社福法人,みゆき保育園,182-0022,調布市国領町８－１－３５　６号棟,139.56264,35.64851,JGD2011,042-488-8860,109
社福法人,ときわぎ国領保育園,182-0022,調布市国領町８－２－６５,139.56502,35.64819,JGD2011,03-5438-2115,62
社福法人,レオ保育園,182-0023,調布市染地２－８－３０,139.54988,35.64044,JGD2011,042-488-4127,120
区市町村,調布市立下布田保育園,182-0024,調布市布田２－２７－４,139.54814,35.653,JGD2011,042-481-7668,90
営利法人,エンゼルシー,182-0024,調布市布田３－２１－２,139.5482,35.64719,JGD2011,042-480-8010,84
営利法人,木下の保育園調布駅前,182-0024,調布市布田３－４－３,139.54741,35.65026,JGD2011,042-426-8600,75
社福法人,パイオニアキッズちょうふ園,182-0024,調布市布田３－７－３,139.54721,35.64978,JGD2011,042-426-7073,81
営利法人,小学館アカデミーちょうふ保育園,182-0024,調布市布田４－２５－８,139.54492,35.64853,JGD2011,042-490-6080,84
社福法人,ちょうふのぞみ保育園,182-0024,調布市布田４－５－３４,139.54602,35.65096,JGD2011,042-426-4941,90
営利法人,グローバルキッズ調布園,182-0024,調布市布田５－１７－６,139.5434,35.64663,JGD2011,042-441-7707,60
営利法人,エンゼルランド,182-0024,調布市布田６－２３－８,139.54755,35.64673,JGD2011,042-480-6860,60
社福法人,布田そらいろ保育園,182-0024,調布市布田６－４７,139.55083,35.6444,JGD2011,042-444-8778,80
社福法人,調布なないろ保育園,182-0025,調布市多摩川１－１５－２,139.52803,35.65047,JGD2011,042-444-3900,100
営利法人,ヒューマンアカデミー調布多摩川保育園,182-0025,調布市多摩川３丁目８番２号,139.53302,35.64806,JGD2011,042-480-8081,90
営利法人,京王キッズプラッツ多摩川,182-0025,調布市多摩川４丁目３９番地１,139.53558,35.6461,JGD2011,042-490-5550,46
社福法人,調布そらいろ保育園,182-0026,調布市小島町１－１６－３,139.54214,35.65432,JGD2011,042-426-7022,60
社福法人,皐月保育園,182-0026,調布市小島町２－２０－３,139.53949,35.65139,JGD2011,042-482-2323,130
営利法人,ベネッセひまわり保育園,182-0026,調布市小島町２－５３－５,139.54283,35.64981,JGD2011,042-481-7107,60
社福法人,双葉保育園,182-0026,調布市小島町３－２８－１,139.53708,35.64666,JGD2011,042-485-6651,105
社福法人,レイモンド調布保育園,182-0026,調布市小島町３丁目１６番８号,139.53871,35.64996,JGD2011,042-426-9461,90
社福法人,みずべの保育園,182-0026,調布市小島町３丁目４９番１５号,139.53839,35.64592,JGD2011,042-444-8901,80
他の法人,こんぺいとう保育園,182-0033,調布市富士見町１－３９－５４,139.53796,35.6617,JGD2011,042-488-7177,36
区市町村,調布市立富士見保育園,182-0033,調布市富士見町２－３－２６,139.53906,35.65842,JGD2011,042-481-7671,100
他の法人,保恵学園保育所,182-0033,調布市富士見町３－１,139.53658,35.66269,JGD2011,042-498-2002,110
社福法人,しきの森保育園,182-0034,調布市下石原２－５４－１,139.5369,35.65353,JGD2011,042-426-7151,80
社福法人,子供の家こすずめ保育園,182-0035,調布市上石原１－２０－１６,139.53014,35.65937,JGD2011,042-484-1300,90
区市町村,調布市立上石原保育園,182-0035,調布市上石原２－８－３,139.52721,35.65668,JGD2011,042-484-0234,120
営利法人,ヒューマンアカデミー上石原保育園,182-0035,調布市上石原３－２１－３,139.52229,35.65305,JGD2011,042-480-8181,80
区市町村,調布市立宮の下保育園,182-0035,調布市上石原３－３４－１０,139.52477,35.6515,JGD2011,042-486-5682,100
社福法人,城山保育園上石原,182-0035,調布市上石原３－８－１０,139.52602,35.65369,JGD2011,042-490-2031,120
営利法人,ちいはぐ・飛田給,182-0036,調布市飛田給２－２１－２　ＹＡＨＩＲＯビル１階,139.52309,35.65956,JGD2011,042-485-0338,42
社福法人,南つくし野保育園,194-0002,町田市南つくし野２－１７－１,139.47504,35.5173,JGD2011,042-788-5228,99
社福法人,もりのおがわ保育園,194-0003,町田市小川１－１１－２,139.47537,35.52754,JGD2011,042-788-7025,120
社福法人,こびとのもり保育園,194-0003,町田市小川６丁目１番３２号,139.47125,35.52209,JGD2011,042-850-5423,96
社福法人,レイモンド南町田保育園,194-0004,町田市鶴間八丁目４番３０号　クレインドビル１Ｆ,139.47458,35.51125,JGD2011,042-706-9641,60
社福法人,光の原保育園,194-0005,町田市南町田１－３－４８,139.46945,35.52243,JGD2011,042-788-5381,100
社福法人,田園保育園,194-0005,町田市南町田３－１－１,139.46722,35.51915,JGD2011,042-795-1081,66
