"資産名称","施設名称","施設類型","所在地","補助科目名称","数量","単位","取得年度","取得価額","減価償却累計額","当期減価償却額","期末簿価","経度","緯度","分類"
"改修_江古田小学校　冷暖房設備設置","江古田小学校","A07_小学校","江古田2-13-28","建物付属設備","0","","令和4年度","17100000","0","0","17100000","139.666767963748","35.7263551533136","固定資産台帳_事業用資産_建物等_資産別"
"改修_社会福祉会館　トイレ","社会福祉会館","A24_社会福祉会館","中野5-68-7","建物付属設備","0","","令和4年度","7441000","0","0","7441000","139.665265201647","35.7091819538123","固定資産台帳_事業用資産_建物等_資産別"
"改修_第五中学校　校舎非構造部材耐震対応","第五中学校","A08_中学校","上高田4-28-1","建物","0","","令和4年度","1213000","0","0","1213000","139.67841520321","35.715341544942","固定資産台帳_事業用資産_建物等_資産別"
"改修_第七中学校　校舎非構造部材耐震対応","第七中学校","A08_中学校","江古田2-9-11","建物","0","","令和4年度","1217000","0","0","1217000","139.668060231201","35.7247158520865","固定資産台帳_事業用資産_建物等_資産別"
"改修_中野中学校　校舎非構造部材耐震対応","中野中学校","A08_中学校","中野4-12-3","建物","0","","令和4年度","1684000","0","0","1684000","139.661247187591","35.7095397108047","固定資産台帳_事業用資産_建物等_資産別"
"改修_緑野小学校　藤棚新設","緑野小学校","A07_小学校","丸山1-17-1","工作物","0","","令和4年度","8536000","0","0","8536000","139.657358275999","35.725599467621","固定資産台帳_事業用資産_建物等_資産別"
"改修_緑野小学校　樹木新設","緑野小学校","A07_小学校","丸山1-17-1","工作物","0","","令和4年度","501000","0","0","501000","139.657358275999","35.725599467621","固定資産台帳_事業用資産_建物等_資産別"
"改修_野方区民ホール　舞台エレベーター","野方区民ホール","A01_文化施設","野方5-3-1","建物付属設備","0","","令和4年度","11770000","0","0","11770000","139.653372525234","35.7183322407295","固定資産台帳_事業用資産_建物等_資産別"
"改修_野方区民活動センター　エスカレーター","野方区民活動センター","A28_区民活動センター","野方5-3-1","建物付属設備","0","","令和4年度","26965100","0","0","26965100","139.653372525234","35.7183322407295","固定資産台帳_事業用資産_建物等_資産別"
"改修_北原小学校　給食室用給気ダクト","北原小学校","A07_小学校","野方6-30-6","建物付属設備","0","","令和4年度","1265000","0","0","1265000","139.651571878047","35.7213190304244","固定資産台帳_事業用資産_建物等_資産別"
"改修_第五中学校　体育館冷暖房化","第五中学校","A08_中学校","上高田4-28-1","建物付属設備","0","","令和4年度","279570840","0","0","279570840","139.67841520321","35.715341544942","固定資産台帳_事業用資産_建物等_資産別"
"改修_第五中学校　冷暖房設備設置","第五中学校","A08_中学校","上高田4-28-1","建物付属設備","0","","令和4年度","23075000","0","0","23075000","139.67841520321","35.715341544942","固定資産台帳_事業用資産_建物等_資産別"
"改修_中野中学校　職員室防火扉設置","中野中学校","A08_中学校","中野4-12-3","建物","0","","令和4年度","1287000","0","0","1287000","139.661247187591","35.7095397108047","固定資産台帳_事業用資産_建物等_資産別"
"改修_キッズ・プラザ武蔵台　門扉","キッズ・プラザ武蔵台","A15_キッズ・プラザ","上鷺宮5-1-1","工作物","0","","令和4年度","3251000","0","0","3251000","139.62951716535","35.7274406150234","固定資産台帳_事業用資産_建物等_資産別"
"改修_中部すこやか福祉センター　冷暖房設備","中部すこやか福祉センター","A23_すこやか福祉センター","中央3-19-1","建物付属設備","0","","令和4年度","14231230","0","0","14231230","139.67420678233","35.7003729695231","固定資産台帳_事業用資産_建物等_資産別"
"改修_中部すこやか福祉センター　計装","中部すこやか福祉センター","A23_すこやか福祉センター","中央3-19-1","建物付属設備","0","","令和4年度","736470","0","0","736470","139.67420678233","35.7003729695231","固定資産台帳_事業用資産_建物等_資産別"
"整備_中野区新庁舎整備事業議場システム整備工事","新区役所庁舎","A26_本庁舎","中野4-11-19","建設仮勘定","0","","令和4年度","117500000","0","0","117500000","139.662904755454","35.7096225942072","固定資産台帳_事業用資産_建物等_資産別"
"整備_新区役所庁舎　同報系防災行政無線整備","新区役所庁舎","A26_本庁舎","中野4-11-19","建設仮勘定","0","","令和4年度","34500000","0","0","34500000","139.662904755454","35.7096225942072","固定資産台帳_事業用資産_建物等_資産別"
"改修_かみさぎ特別養護老人ホーム　配膳室給湯設備","かみさぎ特別養護老人ホーム","C03_介護保険施設（特別養護老人ホーム","上鷺宮3-17-4","建物付属設備","0","","令和4年度","1070300","0","0","1070300","139.631453723047","35.7351799543005","固定資産台帳_事業用資産_建物等_資産別"
"改修_旧松が丘高齢者福祉センター（松が丘シニアプラザ）　照明器具","旧松が丘高齢者福祉センター（松が丘シニアプラザ）","C02_高齢者福祉センター","松が丘1-32-10","建物付属設備","0","","令和4年度","10745000","0","0","10745000","139.672061083615","35.7211626713389","固定資産台帳_事業用資産_建物等_資産別"
"改修_旧松が丘高齢者福祉センター（松が丘シニアプラザ）　配線器具","旧松が丘高齢者福祉センター（松が丘シニアプラザ）","C02_高齢者福祉センター","松が丘1-32-10","建物付属設備","0","","令和4年度","1465000","0","0","1465000","139.672061083615","35.7211626713389","固定資産台帳_事業用資産_建物等_資産別"
"改修_江原保育園　冷暖房設備","江原保育園","A11_保育園","江原町1-10-16","建物付属設備","0","","令和4年度","28413410","0","0","28413410","139.675341457205","35.7291466705694","固定資産台帳_事業用資産_建物等_資産別"
"改修_江原保育園　計装設備","江原保育園","A11_保育園","江原町1-10-16","建物付属設備","0","","令和4年度","934270","0","0","934270","139.675341457205","35.7291466705694","固定資産台帳_事業用資産_建物等_資産別"
"改修_江原保育園　衛生器具設備","江原保育園","A11_保育園","江原町1-10-16","建物付属設備","0","","令和4年度","849260","0","0","849260","139.675341457205","35.7291466705694","固定資産台帳_事業用資産_建物等_資産別"
"改修_江原保育園　ガス設備","江原保育園","A11_保育園","江原町1-10-16","建物付属設備","0","","令和4年度","603060","0","0","603060","139.675341457205","35.7291466705694","固定資産台帳_事業用資産_建物等_資産別"
"改修_南中野中学校　校庭バスケットゴール設置","南中野中学校","A08_中学校","南台5-22-17","工作物","0","","令和4年度","1299100","0","0","1299100","139.662432365158","35.6825689768881","固定資産台帳_事業用資産_建物等_資産別"
"改修_宮の台児童館　トイレ","宮の台児童館","A13_児童館","本町4-8-16","建物付属設備","0","","令和4年度","29081970","0","0","29081970","139.673277977846","35.6956683101529","固定資産台帳_事業用資産_建物等_資産別"
"改修_宮の台児童館　照明器具","宮の台児童館","A13_児童館","本町4-8-16","建物付属設備","0","","令和4年度","7959000","0","0","7959000","139.673277977846","35.6956683101529","固定資産台帳_事業用資産_建物等_資産別"
"改修_中野区保健所　構内交換設備","中野区保健所","A22_保健所","中野2-17-4","建物付属設備","0","","令和4年度","1124200","0","0","1124200","139.669366666982","35.7028425525324","固定資産台帳_事業用資産_建物等_資産別"
"改修_南部すこやか福祉センター　温水洗浄便座設置","南部すこやか福祉センター","A23_すこやか福祉センター","弥生町5-11-26","建物付属設備","0","","令和4年度","3168000","0","0","3168000","139.66850453217","35.6881107502144","固定資産台帳_事業用資産_建物等_資産別"
"改修_中野上高田公園・運動施設　事務所空調設備","中野上高田公園・運動施設","I02_公園","上高田5-6・7・9","建物付属設備","0","","令和4年度","14348570","0","0","14348570","139.678413041174","35.7176116554336","固定資産台帳_事業用資産_建物等_資産別"
"改修_中野上高田公園・運動施設　事務所換気設備","中野上高田公園・運動施設","I02_公園","上高田5-6・7・9","建物付属設備","0","","令和4年度","4008520","0","0","4008520","139.678413041174","35.7176116554336","固定資産台帳_事業用資産_建物等_資産別"
"改修_中野上高田公園・運動施設　事務所照明器具","中野上高田公園・運動施設","I02_公園","上高田5-6・7・9","建物付属設備","0","","令和4年度","2872910","0","0","2872910","139.678413041174","35.7176116554336","固定資産台帳_事業用資産_建物等_資産別"
"改修_教育センター分室　照明器具","教育センター分室","A09_教育センター","野方1-35-3","建物付属設備","0","","令和4年度","13146000","0","0","13146000","139.656509359025","35.7095383380129","固定資産台帳_事業用資産_建物等_資産別"
"改修_教育センター分室　弱電設備","教育センター分室","A09_教育センター","野方1-35-3","建物付属設備","0","","令和4年度","1792000","0","0","1792000","139.656509359025","35.7095383380129","固定資産台帳_事業用資産_建物等_資産別"
"改修_キッズ・プラザ桃花　手洗用水栓","キッズ・プラザ桃花","A15_キッズ・プラザ","中央5-43-1","建物付属設備","0","","令和4年度","601500","0","0","601500","139.66616413993","35.7004695009542","固定資産台帳_事業用資産_建物等_資産別"
