項目名,データ形態,カテゴリー数,質問文,属性,値
Q22商業施設（百貨店・コンビニ・スーパー等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,5,非常に不満
Q22商業施設（百貨店・コンビニ・スーパー等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,6,分からない
Q22飲食店（レストラン・パブ・カフェ等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,1,非常に満足
Q22飲食店（レストラン・パブ・カフェ等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,2,どちらかといえば満足
Q22飲食店（レストラン・パブ・カフェ等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,3,どちらともいえない
Q22飲食店（レストラン・パブ・カフェ等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,4,どちらかといえば不満
Q22飲食店（レストラン・パブ・カフェ等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,5,非常に不満
Q22飲食店（レストラン・パブ・カフェ等）,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,6,分からない
Q22その他,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,1,非常に満足
Q22その他,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,2,どちらかといえば満足
Q22その他,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,3,どちらともいえない
Q22その他,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,4,どちらかといえば不満
Q22その他,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,5,非常に不満
Q22その他,ＳＡ,6,Q22: 以下の施設における公衆無線LAN(WiFi)の満足度について、当てはまるものを選択してください。,6,分からない
Q23_生活や暮らしが豊かになる,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,1,YES
Q23_生活や暮らしが豊かになる,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,2,NO
Q23_仕事・勉強がしやすくなる,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,1,YES
Q23_仕事・勉強がしやすくなる,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,2,NO
Q23_行政手続等、各種手続の不便さが解消される,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,1,YES
Q23_行政手続等、各種手続の不便さが解消される,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,2,NO
Q23_新たなビジネスや雇用機会が創出される,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,1,YES
Q23_新たなビジネスや雇用機会が創出される,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,2,NO
Q23_個人情報の流出の危険性が高まる,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,1,YES
Q23_個人情報の流出の危険性が高まる,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,2,NO
Q23_技術の進歩についていけるか不安,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,1,YES
Q23_技術の進歩についていけるか不安,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,2,NO
Q23_雇用を奪われてしまわないか不安,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,1,YES
Q23_雇用を奪われてしまわないか不安,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,2,NO
Q23_その他,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,1,YES
Q23_その他,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,2,NO
Q23_特に何も感じない,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,1,YES
Q23_特に何も感じない,ＳＡ,2,Q23: 社会のデジタル化が進むことについて、どう感じますか。,2,NO
Q24_新聞・雑誌（紙媒体）（2020のみ）,ＳＡ,2,Q1: あなたが情報収集する際に日頃利用している媒体をすべて選択してください。,1,YES
Q24_新聞・雑誌（紙媒体）（2020のみ）,ＳＡ,2,Q1: あなたが情報収集する際に日頃利用している媒体をすべて選択してください。,2,NO
Q24_新聞・雑誌（電子版）（2020のみ）,ＳＡ,2,Q1: あなたが情報収集する際に日頃利用している媒体をすべて選択してください。,1,YES
Q24_新聞・雑誌（電子版）（2020のみ）,ＳＡ,2,Q1: あなたが情報収集する際に日頃利用している媒体をすべて選択してください。,2,NO
Q24_テレビ（2020のみ）,ＳＡ,2,Q1: あなたが情報収集する際に日頃利用している媒体をすべて選択してください。,1,YES
Q24_テレビ（2020のみ）,ＳＡ,2,Q1: あなたが情報収集する際に日頃利用している媒体をすべて選択してください。,2,NO
Q24_ラジオ（2020のみ）,ＳＡ,2,Q1: あなたが情報収集する際に日頃利用している媒体をすべて選択してください。,1,YES
Q24_ラジオ（2020のみ）,ＳＡ,2,Q1: あなたが情報収集する際に日頃利用している媒体をすべて選択してください。,2,NO
Q24_ネットラジオ・テレビ（2020のみ）,ＳＡ,2,Q1: あなたが情報収集する際に日頃利用している媒体をすべて選択してください。,1,YES
Q24_ネットラジオ・テレビ（2020のみ）,ＳＡ,2,Q1: あなたが情報収集する際に日頃利用している媒体をすべて選択してください。,2,NO
