"設置","施設名","郵便番号","所在地","経度","緯度","座標系","電話番号","定員"
"社福法人","このはな保育園","187-0002","小平市花小金井７－２７－１","139.50555","35.72937","JGD2011","042-497-5327","91"
"社福法人","白梅保育園","187-0003","小平市花小金井南町２－１２－５","139.515928","35.724551","JGD2011","042-466-2015","30"
"営利法人","ドリームキッズ花南保育園","187-0003","小平市花小金井南町１－８－１０","139.512186","35.722746","JGD2011","042-465-6610","46"
"営利法人","小平花小金井雲母保育園","187-0003","小平市花小金井南町２－１０－４０","139.516641","35.722774","JGD2011","042-452-2520","60"
"社福法人","しあわせの森保育園","187-0003","小平市花小金井南町１－６－２０","139.510756","35.722326","JGD2011","042-497-5678","80"
"社福法人","ひめゆり保育園","187-0004","小平市天神町２－６－１","139.49386","35.7336","JGD2011","042-345-7322","40"
"社福法人","てんじん保育園","187-0004","小平市天神町２－１１－２６","139.493818","35.732514","JGD2011","042-313-5030","60"
"社福法人","こぶし保育園","187-0011","小平市鈴木町１－１４８","139.494952","35.72557","JGD2011","042-344-1717","100"
"社福法人","うめのき保育園","187-0011","小平市鈴木町２－１８６－４","139.507276","35.723612","JGD2011","042-497-6152","100"
"社福法人","やさしい森保育園","187-0011","小平市鈴木町１－４６３－１","139.497246","35.722245","JGD2011","042-312-0894","70"
"社福法人","すずのき台保育園","187-0011","小平市鈴木町１－１６６－１","139.496668","35.72575","JGD2011","042-313-6355","129"
"社福法人","うれしい森保育園","187-0011","小平市鈴木町２－１４７－１０","139.510289","35.724987","JGD2011","042-439-5509","80"
"他の法人","プチ・ふたば保育園","187-0011","小平市鈴木町１－３４４","139.502629","35.72327","JGD2011","042-341-2222","30"
"区市町村","上水南保育園","187-0021","小平市上水南町３－８－２","139.489144","35.712088","JGD2011","042-323-1036","106"
"営利法人","にじいろ保育園上水本町","187-0022","小平市上水本町４－１１－９","139.476595","35.717154","JGD2011","042-359-4815","67"
"社福法人","よつぎ第三保育園","187-0025","小平市津田町３－２５－１０","139.46891","35.723272","JGD2011","042-345-5044","69"
"区市町村","津田保育園","187-0025","小平市津田町３－３１－７","139.470137","35.723108","JGD2011","042-342-1764","120"
"社福法人","れんげ萩山保育園","187-0031","小平市小川東町４－３－１８","139.474931","35.740065","JGD2011","042-344-1486","170"
"社福法人","小平にこにこ保育園","187-0031","小平市小川東町１－３８－１８","139.465776","35.741176","JGD2011","042-344-8181","120"
"他の法人","まるやま保育園","187-0031","小平市小川東町１－３２－１３","139.46539","35.739895","JGD2011","042-312-1995","30"
"社福法人","たのしい森保育園","187-0032","小平市小川町１－３００４－５","139.443781","35.725366","JGD2011","042-313-5960","61"
"区市町村","小川保育園","187-0032","小平市小川町１－９８３","139.458244","35.72653","JGD2011","042-343-3621","120"
"区市町村","上宿保育園","187-0032","小平市小川町１－３０８","139.44385","35.731629","JGD2011","042-345-1163","109"
"営利法人","まなびの森保育園新小平","187-0032","小平市小川町２－１３１６－１","139.475459","35.72825","JGD2011","042-347-3231","60"
"区市町村","小川西保育園","187-0035","小平市小川西町５－１３－２２","139.458165","35.736723","JGD2011","042-341-0076","109"
"社福法人","美園おひさま保育園","187-0041","小平市美園町３－１８－１１","139.490765","35.739563","JGD2011","042-386-4833","70"
"区市町村","仲町保育園","187-0042","小平市仲町７","139.479253","35.733638","JGD2011","042-343-8262","130"
"社福法人","仲町にこにこ保育園","187-0042","小平市仲町３５１番地の３８","139.489682","35.728678","JGD2011","042-344-8118","80"
"他の法人","小平なみき保育園","187-0042","小平市仲町３０４－１","139.491357","35.729908","JGD2011","042-344-2030","50"
"他の法人","ゆりのこ保育園","187-0042","小平市仲町５２１","139.485008","35.73005","JGD2011","042-312-1901","38"
"社福法人","ゆたか保育園","187-0043","小平市学園東町５７５－３５","139.483322","35.727536","JGD2011","042-341-2832","100"
"他の法人","学園まるやま保育園","187-0043","小平市学園東町二丁目６番３５号","139.48423","35.723473","JGD2011","042-313-2130","60"
"区市町村","喜平保育園","187-0044","小平市喜平町３－２－３６","139.489691","35.719348","JGD2011","042-321-6949","120"
"営利法人","小平一橋学園雲母保育園","187-0044","小平市喜平町１－１－２","139.480759","35.716854","JGD2011","042-300-4111","60"
"社福法人","ふれあいの森保育園","187-0045","小平市学園西町２－９－１７","139.471187","35.721511","JGD2011","042-312-3922","80"
"営利法人","小平学園西雲母保育園","187-0045","小平市学園西町３－２７－１４","139.473737","35.726616","JGD2011","042-349-8221","60"
"区市町村","しんさかした保育園","191-0002","日野市新町３丁目１７番地の４","139.386696","35.680736","JGD2011","042-584-8277","80"
"社福法人","日野保育園","191-0002","日野市新町１丁目５番地の６","139.391218","35.680758","JGD2011","042-581-0249","100"
"社福法人","しせい太陽の子保育園","191-0011","日野市日野本町３丁目３番地の３","139.393118","35.677309","JGD2011","042-586-6433","60"
"社福法人","日野駅前かわせみ保育園","191-0011","日野市日野本町４丁目６番地の１４","139.394676","35.679925","JGD2011","042-581-2233","86"
"社福法人","至誠ひの宿保育園","191-0011","日野市日野本町二丁目１４番地の１","139.398767","35.677203","JGD2011","042-582-1019","130"
"社福法人","至誠第二保育園","191-0012","日野市大字日野１１８３番地の３","139.407628","35.680309","JGD2011","042-581-0446","130"
"社福法人","日野第二保育園","191-0012","日野市大字日野３１１番地の３","139.406411","35.67239","JGD2011","042-581-3788","170"
"社福法人","至誠あずま保育園","191-0012","日野市大字日野１３２１番地の１","139.407519","35.679084","JGD2011","042-533-6686","45"
"社福法人","よつぎ日野保育園","191-0012","日野市１３６７番地","139.404866","35.68029","JGD2011","042-587-1151","143"
"社福法人","上田せせらぎ保育園","191-0014","日野市大字上田４８８番地の２","139.401712","35.666946","JGD2011","042-843-1722","120"
"区市町村","あらい保育園","191-0022","日野市新井８４２番地の６","139.417644","35.665791","JGD2011","042-591-6132","80"
"社福法人","むこうじま保育園","191-0022","日野市新井８６５番地の３","139.416013","35.665097","JGD2011","042-599-5561","150"
"社福法人","万願寺保育園","191-0024","日野市万願寺２丁目３１番地の８","139.418685","35.673427","JGD2011","042-587-0592","45"
"社福法人","至誠いしだ保育園","191-0024","日野市万願寺１丁目２２番地の１","139.419624","35.67499","JGD2011","042-584-3100","100"
"社福法人","子どもの森あさかわ保育園","191-0024","日野市万願寺５丁目３番地の８","139.412989","35.667866","JGD2011","042-843-2080","120"
"社福法人","たかはた北保育園","191-0031","日野市高幡５０７番地の４","139.413067","35.664608","JGD2011","042-591-5003","100"
"区市町村","みさわ保育園","191-0032","日野市三沢２００番地","139.424771","35.661331","JGD2011","042-591-6131","115"
"区市町村","もぐさ台保育園","191-0033","日野市百草１００２番地の４","139.420344","35.649018","JGD2011","042-591-0880","100"
"社福法人","つくしんぼ保育園","191-0041","日野市南平５丁目８番地の２","139.401859","35.663283","JGD2011","042-591-6153","100"
"区市町村","たかはた台保育園","191-0042","日野市程久保６５０番地","139.412642","35.653084","JGD2011","042-591-2231","110"
"社福法人","日野わかば保育園","191-0042","日野市程久保３丁目２１番地の２","139.405537","35.648976","JGD2011","042-593-5551","160"
"区市町村","みなみだいら保育園","191-0043","日野市平山４丁目２０番地の１","139.387433","35.652245","JGD2011","042-591-2468","110"
"社福法人","栄光保育園","191-0043","日野市平山５丁目７番地の１１","139.383017","35.648098","JGD2011","042-593-1538","128"
"社福法人","栄光平山台保育園","191-0043","日野市平山２丁目１番地の１","139.387136","35.640974","JGD2011","042-592-2345","63"
"社福法人","吹上保育園","191-0052","日野市東豊田３丁目１２番地の７","139.386427","35.664119","JGD2011","042-583-7648","60"
"社福法人","芝原保育園","191-0053","日野市豊田１丁目１８番地の５","139.386649","35.656861","JGD2011","042-582-5177","100"
"社福法人","豊田保育園","191-0053","日野市４丁目１０番地の３","139.384433","35.6582","JGD2011","042-581-3451","118"
"区市町村","ひらやま保育園","191-0054","日野市東平山１丁目７番地の１３","139.376242","35.650103","JGD2011","042-581-9225","100"
"社福法人","ひよこハウス豊田","191-0054","日野市東平山３丁目１番地の１","139.378264","35.655058","JGD2011","042-585-7069","90"
"区市町村","おおくぼ保育園","191-0061","日野市大坂上４丁目１０番地の２","139.386538","35.670957","JGD2011","042-584-3690","100"
"区市町村","たまだいら保育園","191-0062","日野市多摩平４丁目４番地の２","139.380714","35.666679","JGD2011","042-581-0004","130"
"社福法人","ひよこハウス多摩平","191-0062","日野市多摩平１丁目８番地の２","139.378933","35.661241","JGD2011","042-582-8861","90"
"社福法人","吹上多摩平保育園","191-0062","日野市多摩平６丁目１番地の２","139.379916","35.668318","JGD2011","042-582-3755","174"
"社福法人","栄光豊田駅前保育園","191-0062","日野市多摩平１丁目２番地の１","139.380683","35.660394","JGD2011","042-587-0908","20"
"社福法人","栄光多摩平中央保育園","191-0062","日野市多摩平三丁目１番地の１５","139.377775","35.664857","JGD2011","042-843-4160","130"
"社福法人","栄光多摩平の森保育園","191-0062","日野市多摩平二丁目８番地の５","139.384235","35.665718","JGD2011","042-843-2567","120"
"社福法人","わらべ日野市役所東保育園","191-0062","日野市神明１丁目１３番地の２","139.39622","35.672129","JGD2011","042-589-7711","152"
"区市町村","あさひがおか保育園","191-0065","日野市旭が丘２丁目４２番地の１","139.368359","35.662643","JGD2011","042-581-7676","100"
"区市町村","東村山市立第五保育園","189-0001","東村山市秋津町４－２５－１５","139.48512","35.779283","JGD2011","042-394-1452","100"
"社福法人","青葉さくら保育園","189-0002","東村山市青葉町１－７－６８","139.491806","35.75773","JGD2011","042-390-1190","100"
