年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,支出済額
2020,2,国民健康保険事業特別会計,2,保険給付費,5,葬祭費,1,葬祭費,1,葬祭費支給事業,19,負担金、補助及び交付金,1,負担金,"5,450,000"
2020,2,国民健康保険事業特別会計,2,保険給付費,6,結核・精神医療給付金,1,一般被保険者結核・精神医療給付金,1,結核・精神医療給付事業,19,負担金、補助及び交付金,1,負担金,"9,572,785"
2020,2,国民健康保険事業特別会計,2,保険給付費,6,結核・精神医療給付金,2,退職被保険者等結核・精神医療給付金,1,結核・精神医療給付事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,0
2020,2,国民健康保険事業特別会計,2,保険給付費,7,傷病手当金,1,傷病手当金,1,傷病手当金支給事業,19,負担金、補助及び交付金,1,負担金,"148,563"
2020,2,国民健康保険事業特別会計,3,国民健康保険事業費納付金,1,医療給付費分,1,一般被保険者医療給付費分,1,被保険者医療給付費分納付金事業,19,負担金、補助及び交付金,1,負担金,"1,610,794,998"
2020,2,国民健康保険事業特別会計,3,国民健康保険事業費納付金,2,後期高齢者支援金等分,1,一般被保険者後期高齢者支援金等分,1,被保険者後期高齢者支援金等分納付金事業,19,負担金、補助及び交付金,1,負担金,"474,819,907"
2020,2,国民健康保険事業特別会計,3,国民健康保険事業費納付金,3,介護納付金分,1,介護納付金分,1,介護納付金分納付金事業,19,負担金、補助及び交付金,1,負担金,"193,528,572"
2020,2,国民健康保険事業特別会計,5,保健事業費,1,保健事業費,1,保養施設費,1,保養施設利用推進事業,11,需用費,2,印刷製本費,"35,750"
2020,2,国民健康保険事業特別会計,5,保健事業費,1,保健事業費,1,保養施設費,1,保養施設利用推進事業,19,負担金、補助及び交付金,2,補助金,"177,300"
2020,2,国民健康保険事業特別会計,5,保健事業費,1,保健事業費,2,保健衛生普及費,2,医療費通知事業,12,役務費,1,通信運搬費,"1,138,465"
2020,2,国民健康保険事業特別会計,5,保健事業費,1,保健事業費,3,疾病予防費,1,健康診断事業,19,負担金、補助及び交付金,2,補助金,"3,122,801"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,1,職員人件費,1,報酬,17,会計年度任用職員,"6,820,123"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"772,470"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,1,職員人件費,4,共済費,8,社会保険料,"1,200,108"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,1,職員人件費,4,共済費,9,雇用保険料,"25,074"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,1,報酬,17,会計年度任用職員,"1,964,704"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,8,報償費,2,謝礼,0
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,9,旅費,1,費用弁償（普通）,0
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,1,消耗品費,"833,195"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,2,印刷製本費,"1,301,514"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,5,燃料費,"22,621"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,6,修繕料,0
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,7,賄材料費,0
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,8,医薬材料費,"14,185"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,12,役務費,1,通信運搬費,"2,283,576"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,13,委託料,4,機器等保守点検,"517,440"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,13,委託料,7,健康診断等,"62,302,032"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,13,委託料,17,システム業務等,"291,500"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,13,委託料,28,事務処理等,"843,625"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,13,委託料,67,健康事業等,"1,448,810"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,14,使用料及び賃借料,1,借上料,"2,152,776"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,14,使用料及び賃借料,2,使用料,"42,000"
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,18,備品購入費,2,機械器具等,0
2020,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,19,負担金、補助及び交付金,1,負担金,"1,514,625"
2020,2,国民健康保険事業特別会計,6,基金積立金,1,基金積立金,1,基金積立金,1,国保運営基金積立事業,25,積立金,10,国保運営基金,0
2020,2,国民健康保険事業特別会計,7,諸支出金,1,償還金及び還付金,1,償還金及び還付金,1,償還金及び還付金,23,償還金、利子及び割引料,5,還付金,"8,756,900"
2020,2,国民健康保険事業特別会計,7,諸支出金,1,償還金及び還付金,1,償還金及び還付金,1,償還金及び還付金,23,償還金、利子及び割引料,6,返還金,"55,189,428"
2020,2,国民健康保険事業特別会計,7,諸支出金,2,繰出金,1,一般会計繰出金,1,一般会計繰出金経費,28,繰出金,7,一般会計繰出,"49,572,000"
2020,2,国民健康保険事業特別会計,8,予備費,1,予備費,1,予備費,1,予備費,29,予備費,1,予備費,0
2020,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,4,下水道使用料徴収事務事業,13,委託料,28,事務処理等,0
2020,7,駐車場事業特別会計,1,駐車場費,1,事業費,1,事業費,1,駐車場事業,11,需用費,1,消耗品費,"19,800"
2020,7,駐車場事業特別会計,1,駐車場費,1,事業費,1,事業費,1,駐車場事業,11,需用費,2,印刷製本費,"28,163"
2020,7,駐車場事業特別会計,1,駐車場費,1,事業費,1,事業費,1,駐車場事業,11,需用費,6,修繕料,"1,485,000"
2020,7,駐車場事業特別会計,1,駐車場費,1,事業費,1,事業費,1,駐車場事業,12,役務費,3,保険料,"574,980"
2020,7,駐車場事業特別会計,1,駐車場費,1,事業費,1,事業費,1,駐車場事業,15,工事請負費,3,改修工事,"8,261,000"
2020,7,駐車場事業特別会計,1,駐車場費,1,事業費,1,事業費,1,駐車場事業,15,工事請負費,5,解体工事,"14,850,000"
2020,7,駐車場事業特別会計,1,駐車場費,1,事業費,1,事業費,1,駐車場事業,19,負担金、補助及び交付金,1,負担金,"14,016,893"
2020,7,駐車場事業特別会計,1,駐車場費,1,事業費,1,事業費,1,駐車場事業,19,負担金、補助及び交付金,2,補助金,"2,148,000"
2020,7,駐車場事業特別会計,1,駐車場費,1,事業費,1,事業費,1,駐車場事業,22,補償、補填及び賠償金,4,事故補償,0
2020,7,駐車場事業特別会計,1,駐車場費,1,事業費,1,事業費,1,駐車場事業,27,公課費,2,消費税,"3,953,300"
2020,7,駐車場事業特別会計,3,予備費,1,予備費,1,予備費,1,予備費,29,予備費,1,予備費,0
2020,7,駐車場事業特別会計,4,諸支出金,1,繰出金,1,一般会計繰出金,1,一般会計繰出金,28,繰出金,7,一般会計繰出,"34,966,000"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,1,報酬,17,会計年度任用職員,"23,758,989"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,2,給料,2,一般職,"41,016,141"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,3,職員手当等,2,地域手当等,"34,194,536"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,3,職員手当等,3,退職手当組合費,"9,687,589"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"2,610,360"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,4,共済費,3,職員共済組合費,"14,199,772"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,4,共済費,8,社会保険料,"3,978,602"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,4,共済費,9,雇用保険料,"198,738"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,9,旅費,3,普通旅費,"5,310"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,1,職員人件費,19,負担金、補助及び交付金,2,補助金,"200,460"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,9,旅費,1,費用弁償（普通）,0
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,11,需用費,1,消耗品費,"253,417"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,11,需用費,2,印刷製本費,"287,410"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,12,役務費,1,通信運搬費,"1,549,730"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,13,委託料,17,システム業務等,"702,900"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,13,委託料,26,指導等,0
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,14,使用料及び賃借料,1,借上料,"100,929"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,14,使用料及び賃借料,2,使用料,"9,000"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,2,一般事務事業,19,負担金、補助及び交付金,1,負担金,"37,549"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,3,車両管理事業,11,需用費,5,燃料費,"37,345"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,3,車両管理事業,12,役務費,3,保険料,"13,545"
2020,8,介護保険特別会計,1,総務費,1,総務管理費,1,一般管理費,3,車両管理事業,14,使用料及び賃借料,1,借上料,"266,640"
2020,8,介護保険特別会計,1,総務費,2,徴収費,1,賦課徴収費,1,賦課徴収事業,11,需用費,1,消耗品費,"33,441"
2020,8,介護保険特別会計,1,総務費,2,徴収費,1,賦課徴収費,1,賦課徴収事業,11,需用費,2,印刷製本費,"704,550"
2020,8,介護保険特別会計,1,総務費,2,徴収費,1,賦課徴収費,1,賦課徴収事業,12,役務費,1,通信運搬費,"1,998,723"
2020,8,介護保険特別会計,1,総務費,2,徴収費,1,賦課徴収費,1,賦課徴収事業,12,役務費,2,手数料,"47,224"
2020,8,介護保険特別会計,1,総務費,2,徴収費,1,賦課徴収費,1,賦課徴収事業,13,委託料,28,事務処理等,"301,206"
2020,8,介護保険特別会計,1,総務費,3,介護認定審査会費,1,介護認定審査会費,1,介護認定審査会事業,1,報酬,2,委員,"4,977,000"
2020,8,介護保険特別会計,1,総務費,3,介護認定審査会費,1,介護認定審査会費,1,介護認定審査会事業,1,報酬,17,会計年度任用職員,"748,800"
2020,8,介護保険特別会計,1,総務費,3,介護認定審査会費,2,認定調査費,1,認定調査事業,9,旅費,1,費用弁償（普通）,"28,713"
2020,8,介護保険特別会計,1,総務費,3,介護認定審査会費,2,認定調査費,1,認定調査事業,11,需用費,1,消耗品費,"49,707"
2020,8,介護保険特別会計,1,総務費,3,介護認定審査会費,2,認定調査費,1,認定調査事業,12,役務費,1,通信運搬費,"714,119"
2020,8,介護保険特別会計,1,総務費,3,介護認定審査会費,2,認定調査費,1,認定調査事業,12,役務費,2,手数料,"8,827,320"
2020,8,介護保険特別会計,1,総務費,3,介護認定審査会費,2,認定調査費,1,認定調査事業,13,委託料,19,調査等,"1,315,930"
