年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,当初予算額
2021,2,国民健康保険事業特別会計,2,保険給付費,6,結核・精神医療給付金,1,一般被保険者結核・精神医療給付金,1,結核・精神医療給付事業,19,負担金、補助及び交付金,1,負担金,"10,000,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,6,結核・精神医療給付金,2,退職被保険者等結核・精神医療給付金,1,結核・精神医療給付事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,"10,000"
2021,2,国民健康保険事業特別会計,2,保険給付費,7,傷病手当金,1,傷病手当金,1,傷病手当金支給事業,19,負担金、補助及び交付金,1,負担金,0
2021,2,国民健康保険事業特別会計,3,国民健康保険事業費納付金,1,医療給付費分,1,一般被保険者医療給付費分,1,被保険者医療給付費分納付金事業,19,負担金、補助及び交付金,1,負担金,"1,596,811,000"
2021,2,国民健康保険事業特別会計,3,国民健康保険事業費納付金,1,医療給付費分,2,退職被保険者医療給付費分,1,被保険者医療給付費分納付金事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,"158,000"
2021,2,国民健康保険事業特別会計,3,国民健康保険事業費納付金,2,後期高齢者支援金等分,1,一般被保険者後期高齢者支援金等分,1,被保険者後期高齢者支援金等分納付金事業,19,負担金、補助及び交付金,1,負担金,"495,646,000"
2021,2,国民健康保険事業特別会計,3,国民健康保険事業費納付金,2,後期高齢者支援金等分,2,退職被保険者後期高齢者支援金等分,1,被保険者後期高齢者支援金等分納付金事業（退職被保険者）,19,負担金、補助及び交付金,1,負担金,"23,000"
2021,2,国民健康保険事業特別会計,3,国民健康保険事業費納付金,3,介護納付金分,1,介護納付金分,1,介護納付金分納付金事業,19,負担金、補助及び交付金,1,負担金,"221,736,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,1,保健事業費,1,保養施設費,1,保養施設利用推進事業,11,需用費,2,印刷製本費,"40,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,1,保健事業費,1,保養施設費,1,保養施設利用推進事業,19,負担金、補助及び交付金,2,補助金,"350,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,1,保健事業費,2,保健衛生普及費,2,医療費通知事業,12,役務費,1,通信運搬費,"1,800,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,1,保健事業費,3,疾病予防費,1,健康診断事業,19,負担金、補助及び交付金,2,補助金,"5,000,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,1,職員人件費,1,報酬,17,会計年度任用職員,"7,868,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"1,404,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,1,職員人件費,4,共済費,8,社会保険料,"1,430,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,1,職員人件費,4,共済費,9,雇用保険料,"85,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,1,報酬,17,会計年度任用職員,"2,003,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,8,報償費,2,謝礼,"421,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,9,旅費,1,費用弁償（普通）,"1,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,1,消耗品費,"1,164,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,2,印刷製本費,"2,249,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,5,燃料費,"25,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,6,修繕料,"30,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,7,賄材料費,"60,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,11,需用費,8,医薬材料費,"15,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,12,役務費,1,通信運搬費,"3,374,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,13,委託料,4,機器等保守点検,"518,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,13,委託料,7,健康診断等,"77,748,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,13,委託料,28,事務処理等,"1,009,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,13,委託料,67,健康事業等,"12,184,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,14,使用料及び賃借料,1,借上料,"2,448,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,14,使用料及び賃借料,2,使用料,"51,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,18,備品購入費,2,機械器具等,"78,000"
2021,2,国民健康保険事業特別会計,5,保健事業費,2,特定健康診査等事業費,1,特定健康診査等事業費,2,特定健康診査・健康チャレンジ事業,19,負担金、補助及び交付金,1,負担金,"1,603,000"
2021,2,国民健康保険事業特別会計,6,基金積立金,1,基金積立金,1,基金積立金,1,国保運営基金積立事業,25,積立金,10,国保運営基金,"1,000"
2021,2,国民健康保険事業特別会計,7,諸支出金,1,償還金及び還付金,1,償還金及び還付金,1,償還金及び還付金,23,償還金、利子及び割引料,5,還付金,"9,000,000"
2021,2,国民健康保険事業特別会計,7,諸支出金,1,償還金及び還付金,1,償還金及び還付金,1,償還金及び還付金,23,償還金、利子及び割引料,6,返還金,"500,000"
2021,2,国民健康保険事業特別会計,7,諸支出金,2,繰出金,1,一般会計繰出金,1,一般会計繰出金経費,28,繰出金,7,一般会計繰出,"1,000,000"
2021,2,国民健康保険事業特別会計,8,予備費,1,予備費,1,予備費,1,予備費,29,予備費,1,予備費,"2,000,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,1,職員人件費,2,給料,2,一般職,"27,755,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,1,職員人件費,3,職員手当等,2,地域手当等,"20,039,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,1,職員人件費,3,職員手当等,3,退職手当組合費,"5,113,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,1,職員人件費,4,共済費,3,職員共済組合費,"9,250,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,1,職員人件費,4,共済費,8,社会保険料,"519,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,1,職員人件費,4,共済費,9,雇用保険料,"21,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,1,職員人件費,9,旅費,3,普通旅費,"107,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,1,職員人件費,19,負担金、補助及び交付金,2,補助金,"86,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,11,需用費,1,消耗品費,"51,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,11,需用費,2,印刷製本費,"114,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,12,役務費,1,通信運搬費,"61,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,12,役務費,2,手数料,"105,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,12,役務費,3,保険料,"72,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,13,委託料,17,システム業務等,"1,439,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,14,使用料及び賃借料,1,借上料,"20,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,14,使用料及び賃借料,2,使用料,"605,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,19,負担金、補助及び交付金,1,負担金,"307,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,19,負担金、補助及び交付金,2,補助金,"1,500,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,2,下水道一般管理事業,27,公課費,2,消費税,"20,000,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,3,車両管理事業,11,需用費,5,燃料費,"31,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,3,車両管理事業,12,役務費,3,保険料,"14,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,3,車両管理事業,14,使用料及び賃借料,1,借上料,"311,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,4,下水道使用料徴収事務事業,13,委託料,28,事務処理等,"105,946,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,4,下水道使用料徴収事務事業,23,償還金、利子及び割引料,5,還付金,"200,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,5,受益者負担金徴収事務事業,8,報償費,1,報償金,"727,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,5,受益者負担金徴収事務事業,11,需用費,2,印刷製本費,"154,000"
2021,3,下水道事業特別会計,1,下水道事業費,1,下水道管理費,1,下水道総務費,5,受益者負担金徴収事務事業,12,役務費,1,通信運搬費,"13,000"
2021,3,下水道事業特別会計,1,下水道事業費,2,下水道維持管理費,1,下水道維持管理費,1,管渠維持管理事業,11,需用費,1,消耗品費,"75,000"
2021,3,下水道事業特別会計,1,下水道事業費,2,下水道維持管理費,1,下水道維持管理費,1,管渠維持管理事業,11,需用費,3,光熱水費,"173,000"
2021,3,下水道事業特別会計,1,下水道事業費,2,下水道維持管理費,1,下水道維持管理費,1,管渠維持管理事業,12,役務費,1,通信運搬費,"68,000"
2021,3,下水道事業特別会計,1,下水道事業費,2,下水道維持管理費,1,下水道維持管理費,1,管渠維持管理事業,13,委託料,4,機器等保守点検,"200,000"
2021,3,下水道事業特別会計,1,下水道事業費,2,下水道維持管理費,1,下水道維持管理費,1,管渠維持管理事業,13,委託料,10,設計・監理等,"33,500,000"
2021,3,下水道事業特別会計,1,下水道事業費,2,下水道維持管理費,1,下水道維持管理費,1,管渠維持管理事業,13,委託料,12,清掃等,"24,500,000"
2021,3,下水道事業特別会計,1,下水道事業費,2,下水道維持管理費,1,下水道維持管理費,1,管渠維持管理事業,13,委託料,19,調査等,"55,000,000"
2021,3,下水道事業特別会計,1,下水道事業費,2,下水道維持管理費,1,下水道維持管理費,1,管渠維持管理事業,13,委託料,25,作成等,"30,000,000"
2021,3,下水道事業特別会計,1,下水道事業費,2,下水道維持管理費,1,下水道維持管理費,1,管渠維持管理事業,13,委託料,27,収集・処分等,"500,000"
2021,3,下水道事業特別会計,1,下水道事業費,2,下水道維持管理費,1,下水道維持管理費,1,管渠維持管理事業,13,委託料,62,下水処理事務委託,"177,000"
