大分類,中分類,小分類,施設ID,名称,緯度,経度,住所1,住所2,住所3,電話番号,FAX番号,リンク（テキスト）,リンク（URL）,備考
施設マップ,水飲み場,水飲み場のある公園,850,諏訪第3公園　　　　,35.623778,139.451599,,多摩市諏訪2-10    　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,851,諏訪第4公園　　　　,35.626259,139.453284,,多摩市諏訪3-4-4,,,,,,
施設マップ,水飲み場,水飲み場のある公園,852,諏訪第6公園　　　　,35.622826,139.456245,,多摩市諏訪4-28    　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,853,諏訪第7公園　　　　,35.622631,139.453112,,多摩市諏訪5-11    　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,854,李久保公園（すももくぼ）,35.615297,139.404849,,多摩市唐木田1-42,,,,,,
施設マップ,水飲み場,水飲み場のある公園,855,関戸公園　　　　　　,35.650118,139.459279,,多摩市関戸3-5 地先　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,856,関戸三丁目公園　　　,35.64981,139.454706,,多摩市関戸3-10-9,,,,,,
施設マップ,水飲み場,水飲み場のある公園,857,せいせき公園　　　,35.653066,139.446599,,多摩市関戸1-5-12,,,,,,
施設マップ,水飲み場,水飲み場のある公園,858,多摩中央公園　　　　,35.620606,139.425777,,多摩市落合2-35,,,,,,
施設マップ,水飲み場,水飲み場のある公園,859,多摩東公園　　　　　,35.625186,139.46046,,多摩市諏訪4-9,,,,,,
施設マップ,水飲み場,水飲み場のある公園,860,宝野公園　　　　　　,35.615407,139.424262,,多摩市落合5-5   　　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,861,対?台公園,35.645807,139.456025,,多摩市連光寺1-4,,,,,,
施設マップ,水飲み場,水飲み場のある公園,862,たけのこ公園　　　　,35.643112,139.458377,,多摩市連光寺3-40-10,,,,,,
施設マップ,水飲み場,水飲み場のある公園,863,台の口川公園　　　　,35.642894,139.426813,,多摩市和田1172-3,,,,,,
施設マップ,水飲み場,水飲み場のある公園,864,滝の上公園　　　　　,35.632786,139.444804,,多摩市永山1-11-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,865,高岸公園　　　　　　,35.623788,139.417095,,多摩市中沢1-3   　　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,866,鶴牧東公園　　　　　,35.616503,139.419402,,多摩市鶴牧3-16    　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,867,鶴牧西公園　　　　　,35.617388,139.417164,,多摩市鶴牧2-18,,,,,,
施設マップ,水飲み場,水飲み場のある公園,868,鶴牧第1公園　　　　,35.610545,139.423482,,多摩市鶴牧5-20    　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,869,鶴牧第2公園　　　　,35.612672,139.418807,,多摩市鶴牧5-39,,,,,,
施設マップ,水飲み場,水飲み場のある公園,870,鶴牧第3公園,35.618275,139.419836,,多摩市鶴牧3-3    　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,871,鶴ヶ峰公園　　　　　,35.623053,139.43052,,多摩市落合1-23,,,,,,
施設マップ,水飲み場,水飲み場のある公園,872,土橋公園（つちはし）　,35.613698,139.402223,,多摩市唐木田1-19,,,,,,
施設マップ,水飲み場,水飲み場のある公園,873,天王森公園　　　　　,35.63079,139.465012,,多摩市連光寺6-19-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,874,とちのき公園　　　　,35.621685,139.436432,,多摩市豊ヶ丘2-34,,,,,,
施設マップ,水飲み場,水飲み場のある公園,875,豊ヶ丘南公園　　　　,35.61601,139.433623,,多摩市豊ヶ丘5-12,,,,,,
施設マップ,水飲み場,水飲み場のある公園,876,豊ヶ丘北公園　　　　,35.628192,139.436006,,多摩市豊ヶ丘1-39,,,,,,
施設マップ,水飲み場,水飲み場のある公園,877,豊ヶ丘第1公園　　　,35.625247,139.434822,,多摩市豊ヶ丘2-10,,,,,,
施設マップ,水飲み場,水飲み場のある公園,878,豊ヶ丘第3公園　　　,35.618284,139.436381,,多摩市豊ヶ丘3-2-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,879,豊ヶ丘第5公園　　　,35.615449,139.435791,,多摩市豊ヶ丘4-13,,,,,,
施設マップ,水飲み場,水飲み場のある公園,880,豊ヶ丘第6公園　　　,35.613807,139.434959,,多摩市豊ヶ丘5-13,,,,,,
施設マップ,水飲み場,水飲み場のある公園,881,豊ヶ丘第7公園　　　,35.61109,139.434839,,多摩市豊ヶ丘6-5,,,,,,
施設マップ,水飲み場,水飲み場のある公園,882,豊ヶ丘第8公園　　　,35.618203,139.434945,,多摩市豊ヶ丘5-11,,,,,,
施設マップ,水飲み場,水飲み場のある公園,883,豊ヶ丘第9公園　　　,35.620679,139.433211,,多摩市豊ヶ丘2-3,,,,,,
施設マップ,水飲み場,水飲み場のある公園,884,豊ヶ丘第1緑地　　　,35.628719,139.434114,,多摩市豊ヶ丘1-6,,,,,,
施設マップ,水飲み場,水飲み場のある公園,885,殿田中央公園　　　　,35.645169,139.431135,,多摩市和田133-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,886,殿田橋北公園　　　　,35.643965,139.430773,,多摩市和田159     　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,887,永山北公園　　　　　,35.627345,139.448018,,多摩市永山2-5   　　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,888,永山第1公園　　　　,35.628413,139.444595,,多摩市永山2-4     　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,889,永山第2公園　　　　,35.625165,139.445866,,多摩市永山3-7     　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,890,永山第3公園　　　　,35.623555,139.444483,,多摩市永山3-13-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,891,永山第4公園　　　　,35.616401,139.445932,,多摩市永山5-30-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,892,永山第5公園　　　　,35.623334,139.446913,,多摩市永山3-10-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,893,永山第7公園　　　　,35.61878,139.450673,,多摩市永山4-8   　　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,894,永山橋公園　　　　　,35.634091,139.447624,,多摩市諏訪1-3   　　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,895,永山南公園　　　　　,35.621889,139.449476,,多摩市永山4-7-12,,,,,,
施設マップ,水飲み場,水飲み場のある公園,896,奈良原公園　　　　　,35.613302,139.420225,,多摩市鶴牧4-4     　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,897,並木公園　　　　　　,35.64568,139.433748,,多摩市和田1551-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,898,中沢池公園　　　　　,35.620797,139.409483,,多摩市中沢1-33    　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,899,中沢沖公園　　　　　,35.622966,139.410724,,多摩市中沢1-27    　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,900,中和田橋公園,35.642048,139.429208,,多摩市和田2001-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,901,長久保公園　　　　　,35.626481,139.426626,,多摩市落合1-5-5,,,,,,
施設マップ,水飲み場,水飲み場のある公園,902,長坂公園（ながさか）　,35.61455,139.412441,,多摩市鶴牧6-9   　　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,903,ななやま児童公園　　,35.647028,139.420618,,多摩市和田1336-15,,,,,,
施設マップ,水飲み場,水飲み場のある公園,904,中坂公園（なかさか）,35.606013,139.427171,,多摩市南野3-3-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,905,中組公園　　　　　　,35.621981,139.417142,,多摩市鶴牧2-4     　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,906,二反田公園（にたんだ）,35.618392,139.413408,,多摩市中沢2-23,,,,,,
施設マップ,水飲み場,水飲み場のある公園,907,八幡公園（はちまん）,35.627788,139.430597,,多摩市豊ケ丘1-20,,,,,,
施設マップ,水飲み場,水飲み場のある公園,908,原峰公園　　　　　　,35.639939,139.447794,,多摩市関戸6-25-12,,,,,,
施設マップ,水飲み場,水飲み場のある公園,909,東寺方中央公園　　　,35.642327,139.43826,,多摩市落川1148-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,910,東寺方橋緑地　　　　,35.646226,139.441833,,多摩市桜ヶ丘4-41-41,,,,,,
施設マップ,水飲み場,水飲み場のある公園,911,聖ヶ丘緑地　　　　　,35.632413,139.459192,,多摩市聖ヶ丘3-49,,,,,,
施設マップ,水飲み場,水飲み場のある公園,912,聖ヶ丘第1児童公園　,35.638395,139.456474,,多摩市聖ヶ丘1-16,,,,,,
施設マップ,水飲み場,水飲み場のある公園,913,聖ヶ丘第2児童公園　,35.636508,139.455834,,多摩市聖ヶ丘2-53,,,,,,
施設マップ,水飲み場,水飲み場のある公園,914,船ヶ台公園    　　　,35.634128,139.464263,,多摩市連光寺6-24-23,,,,,,
施設マップ,水飲み場,水飲み場のある公園,915,本村公園,35.641581,139.453993,,多摩市連光寺2-16-14,,,,,,
施設マップ,水飲み場,水飲み場のある公園,916,馬引沢南公園　　　　,35.62687,139.460473,,多摩市聖ヶ丘4-22,,,,,,
施設マップ,水飲み場,水飲み場のある公園,917,馬引沢三角公園,35.631741,139.452576,,多摩市諏訪1-41-13,,,,,,
施設マップ,水飲み場,水飲み場のある公園,918,馬引沢児童公園　　　,35.631202,139.452441,,多摩市諏訪1-29-5,,,,,,
施設マップ,水飲み場,水飲み場のある公園,919,馬引沢第1公園　　　,35.633546,139.453179,,多摩市馬引沢2-5,,,,,,
施設マップ,水飲み場,水飲み場のある公園,920,馬引沢第2公園　　　,35.62945,139.45346,,多摩市諏訪1-55-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,921,馬引沢第3公園　　　,35.628215,139.456658,,多摩市馬引沢2-16,,,,,,
施設マップ,水飲み場,水飲み場のある公園,922,まろにえ公園　　　　,35.614289,139.41616,,多摩市鶴牧6-3   　　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,923,南野公園　　　　　　,35.607477,139.430595,,多摩市南野2-27-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,924,みゆき橋公園　　　　,35.646477,139.453304,,多摩市関戸5-1-43,,,,,,
施設マップ,水飲み場,水飲み場のある公園,925,明神橋公園　　　　　,35.648513,139.438254,,多摩市和田1769-5,,,,,,
施設マップ,水飲み場,水飲み場のある公園,926,みどり公園　　　　　,35.629164,139.439134,,多摩市貝取1-63    　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,927,宮之下公園,35.654313,139.4439,,多摩市一ノ宮2-27-2,,,,,,
施設マップ,水飲み場,水飲み場のある公園,928,みゆき川公園　　　　,35.645074,139.453268,,多摩市連光寺1-6-27,,,,,,
施設マップ,水飲み場,水飲み場のある公園,929,向ノ岡公園（むかいのおか）,35.645634,139.45845,,多摩市連光寺1-21-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,930,やぎし梅林公園　　　,35.645092,139.431196,,多摩市和田1545-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,931,よこやまの道,35.621315,139.459533,,多摩市諏訪6-1-2,,,,,,
施設マップ,水飲み場,水飲み場のある公園,932,連光寺公園　　　　　,35.635688,139.463363,,多摩市連光寺5-8-6,,,,,,
施設マップ,水飲み場,水飲み場のある公園,933,連光寺やすらぎ公園　,35.638639,139.465313,,多摩市連光寺4-19-31,,,,,,
施設マップ,水飲み場,水飲み場のある公園,934,ろくせぶ公園,35.650341,139.451872,,多摩市関戸2-29-10,,,,,,
施設マップ,水飲み場,水飲み場のある公園,935,和田公園　　　　　　,35.640363,139.429408,,多摩市和田795   　　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,936,和田第1公園　　　　,35.63556,139.434361,,多摩市和田3-56-1,,,,,,
施設マップ,水飲み場,水飲み場のある公園,937,和田第2公園　　　　,35.6367,139.430906,,多摩市和田568-1   　,,,,,,
施設マップ,水飲み場,水飲み場のある公園,938,和田さく公園,35.64205,139.434001,,多摩市和田392,,,,,,
施設マップ,水飲み場,水飲み場のある公共施設,1,多摩市役所,35.6370055,139.4463099,〒206-8666,東京都多摩市関戸6-12-1,,042-375-8111,042-371-2008,,,本庁舎1階ロビー
施設マップ,水飲み場,水飲み場のある公共施設,152,多摩市立東寺方老人福祉館,35.6432837,139.4377157,〒206-0003,東京都多摩市東寺方626-7,,042-372-1668,,,,3階ロビー
施設マップ,水飲み場,水飲み場のある公共施設,312,多摩市立温水プール（アクアブルー多摩）,35.61230865,139.4137279,〒206-0032,東京都多摩市南野3-15-2（総合福祉センターに隣接）,,042-338-7667,042-338-7679,,,1階エントランス
施設マップ,水飲み場,水飲み場のある公共施設,57,総合体育館,35.6435225,139.4362186,〒206-0003,東京都多摩市東寺方588-1,,042-374-2313,,,,1階第2スポーツホール入り口、2階トレーニングルーム入り口
施設マップ,広報掲示板,広報掲示板,940,多摩センター駅周辺1（バスロータリー・駅側階段下）,35.6245,139.424694,〒206‐0033,多摩市落合1丁目40番,,,,,,
施設マップ,広報掲示板,広報掲示板,941,多摩センター駅周辺2（マグレブエスト側階段横）,35.624583,139.424917,〒206‐0033,多摩市落合1丁目40番,,,,,,
施設マップ,広報掲示板,広報掲示板,944,せいせきB館西口広場,35.650972,139.446806,〒206‐0011,多摩市関戸1丁目10番,,,,,,
施設マップ,広報掲示板,広報掲示板,945,聖蹟桜ヶ丘駅東側高架下,35.651056,139.447806,〒206‐0011,多摩市関戸2丁目41番,,,,,,
施設マップ,広報掲示板,広報掲示板,946,唐木田駅前,35.615556,139.411194,〒206‐0035,多摩市唐木田1丁目2番,,,,,,
施設マップ,広報掲示板,広報掲示板,947,愛宕東公園内,35.634417,139.436139,〒206‐0041,多摩市愛宕1丁目66番,,,,,,
施設マップ,広報掲示板,広報掲示板,948,一ノ宮団地公園脇,35.650361,139.441306,〒206‐0002,多摩市一ノ宮4丁目16番,,,,,,
施設マップ,広報掲示板,広報掲示板,949,落合四丁目商店街道路内,35.61625,139.430028,〒206‐0033,多摩市落合3丁目18番地先,,,,,,
施設マップ,広報掲示板,広報掲示板,950,宝野公園北側入口,35.616306,139.423389,〒206‐0033,多摩市落合5丁目1番地先,,,,,,
施設マップ,広報掲示板,広報掲示板,951,貝取南公園内,35.617028,139.439556,〒206‐0012,多摩市貝取4丁目13番,,,,,,
施設マップ,広報掲示板,広報掲示板,952,乞田・貝取ふれあいひろば公園（多摩第三小学校側）,35.631389,139.4355,〒206‐0014,多摩市乞田810番,,,,,,
施設マップ,広報掲示板,広報掲示板,953,桜ヶ丘四丁目バス停（ロータリー）,35.640528,139.444306,〒206‐0013,多摩市桜ヶ丘3丁目1番地先,,,,,,
施設マップ,広報掲示板,広報掲示板,954,桜ヶ丘西通り山神社バス停付近,35.642861,139.441889,〒206‐0013,多摩市桜ヶ丘4丁目48番,,,,,,
施設マップ,広報掲示板,広報掲示板,955,ミニバス諏訪神社バス停付近,35.633278,139.451028,〒206‐0024,多摩市諏訪1丁目11番地先,,,,,,
