産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,民営／事業所数（事業所）,民営／従業者数／総数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数（事業所）,国、地方公共団体／従業者数／総数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
4,N,80,80K,パチンコホール,1,0200,5～9人,140,977,702,275,140,977,702,275,-,-,-,-
4,N,80,80K,パチンコホール,1,0300,10～19人,324,4791,3228,1563,324,4791,3228,1563,-,-,-,-
4,N,80,80K,パチンコホール,1,0400,20～29人,209,4933,3186,1747,209,4933,3186,1747,-,-,-,-
4,N,80,80K,パチンコホール,1,0500,30～49人,149,5544,3573,1971,149,5544,3573,1971,-,-,-,-
4,N,80,80K,パチンコホール,1,0600,50～99人,74,4742,2997,1745,74,4742,2997,1745,-,-,-,-
4,N,80,80K,パチンコホール,1,0700,100～199人,9,1106,764,342,9,1106,764,342,-,-,-,-
4,N,80,80K,パチンコホール,1,0800,200～299人,2,469,248,221,2,469,248,221,-,-,-,-
4,N,80,80K,パチンコホール,1,0900,300～499人,1,373,287,86,1,373,287,86,-,-,-,-
4,N,80,80K,パチンコホール,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80K,パチンコホール,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80K,パチンコホール,1,1200,出向・派遣従業員のみ,11,-,-,-,11,-,-,-,-,-,-,-
4,N,80,80L,ゲームセンター,0,0000,全ての規模,357,9188,6008,3180,357,9188,6008,3180,-,-,-,-
4,N,80,80L,ゲームセンター,1,0100,1～4人,78,232,172,60,78,232,172,60,-,-,-,-
4,N,80,80L,ゲームセンター,1,0101,1人,9,9,9,-,9,9,9,-,-,-,-,-
4,N,80,80L,ゲームセンター,1,0102,2人,16,32,26,6,16,32,26,6,-,-,-,-
4,N,80,80L,ゲームセンター,1,0103,3人,21,63,49,14,21,63,49,14,-,-,-,-
4,N,80,80L,ゲームセンター,1,0104,4人,32,128,88,40,32,128,88,40,-,-,-,-
4,N,80,80L,ゲームセンター,1,0200,5～9人,98,652,450,202,98,652,450,202,-,-,-,-
4,N,80,80L,ゲームセンター,1,0300,10～19人,99,1374,928,446,99,1374,928,446,-,-,-,-
4,N,80,80L,ゲームセンター,1,0400,20～29人,42,962,633,329,42,962,633,329,-,-,-,-
4,N,80,80L,ゲームセンター,1,0500,30～49人,22,839,512,327,22,839,512,327,-,-,-,-
4,N,80,80L,ゲームセンター,1,0600,50～99人,8,510,302,208,8,510,302,208,-,-,-,-
4,N,80,80L,ゲームセンター,1,0700,100～199人,1,132,96,36,1,132,96,36,-,-,-,-
4,N,80,80L,ゲームセンター,1,0800,200～299人,2,474,374,100,2,474,374,100,-,-,-,-
4,N,80,80L,ゲームセンター,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80L,ゲームセンター,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80L,ゲームセンター,1,1100,1000人以上,1,4013,2541,1472,1,4013,2541,1472,-,-,-,-
4,N,80,80L,ゲームセンター,1,1200,出向・派遣従業員のみ,6,-,-,-,6,-,-,-,-,-,-,-
4,N,80,80M,その他の遊戯場,0,0000,全ての規模,225,1009,646,363,225,1009,646,363,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0100,1～4人,150,291,191,100,150,291,191,100,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0101,1人,58,58,49,9,58,58,49,9,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0102,2人,57,114,76,38,57,114,76,38,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0103,3人,21,63,26,37,21,63,26,37,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0104,4人,14,56,40,16,14,56,40,16,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0200,5～9人,41,254,162,92,41,254,162,92,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0300,10～19人,14,201,137,64,14,201,137,64,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0400,20～29人,6,149,93,56,6,149,93,56,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0500,30～49人,3,114,63,51,3,114,63,51,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80M,その他の遊戯場,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80M,その他の遊戯場,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80M,その他の遊戯場,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80M,その他の遊戯場,1,1200,出向・派遣従業員のみ,11,-,-,-,11,-,-,-,-,-,-,-
3,N,80,809,その他の娯楽業,0,0000,全ての規模,1993,26211,15522,10689,1992,26205,15521,10684,1,6,1,5
3,N,80,809,その他の娯楽業,1,0100,1～4人,778,1739,1031,708,778,1739,1031,708,-,-,-,-
3,N,80,809,その他の娯楽業,1,0101,1人,245,245,145,100,245,245,145,100,-,-,-,-
3,N,80,809,その他の娯楽業,1,0102,2人,235,470,259,211,235,470,259,211,-,-,-,-
3,N,80,809,その他の娯楽業,1,0103,3人,168,504,299,205,168,504,299,205,-,-,-,-
3,N,80,809,その他の娯楽業,1,0104,4人,130,520,328,192,130,520,328,192,-,-,-,-
3,N,80,809,その他の娯楽業,1,0200,5～9人,382,2520,1632,888,381,2514,1631,883,1,6,1,5
3,N,80,809,その他の娯楽業,1,0300,10～19人,429,5922,3820,2102,429,5922,3820,2102,-,-,-,-
3,N,80,809,その他の娯楽業,1,0400,20～29人,206,4815,2870,1945,206,4815,2870,1945,-,-,-,-
3,N,80,809,その他の娯楽業,1,0500,30～49人,109,3975,2368,1607,109,3975,2368,1607,-,-,-,-
3,N,80,809,その他の娯楽業,1,0600,50～99人,34,2179,1182,997,34,2179,1182,997,-,-,-,-
3,N,80,809,その他の娯楽業,1,0700,100～199人,18,2325,1479,846,18,2325,1479,846,-,-,-,-
3,N,80,809,その他の娯楽業,1,0800,200～299人,4,1029,397,632,4,1029,397,632,-,-,-,-
3,N,80,809,その他の娯楽業,1,0900,300～499人,3,1099,513,586,3,1099,513,586,-,-,-,-
3,N,80,809,その他の娯楽業,1,1000,500～999人,1,608,230,378,1,608,230,378,-,-,-,-
3,N,80,809,その他の娯楽業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,N,80,809,その他の娯楽業,1,1200,出向・派遣従業員のみ,29,-,-,-,29,-,-,-,-,-,-,-
4,N,80,80N,カラオケボックス業,0,0000,全ての規模,856,12606,7444,5162,856,12606,7444,5162,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0100,1～4人,253,547,240,307,253,547,240,307,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0101,1人,91,91,29,62,91,91,29,62,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0102,2人,70,140,54,86,70,140,54,86,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0103,3人,52,156,70,86,52,156,70,86,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0104,4人,40,160,87,73,40,160,87,73,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0200,5～9人,111,748,423,325,111,748,423,325,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0300,10～19人,234,3322,2077,1245,234,3322,2077,1245,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0400,20～29人,146,3448,2003,1445,146,3448,2003,1445,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0500,30～49人,75,2684,1543,1141,75,2684,1543,1141,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0600,50～99人,17,1049,675,374,17,1049,675,374,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0700,100～199人,7,808,483,325,7,808,483,325,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80N,カラオケボックス業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80N,カラオケボックス業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80N,カラオケボックス業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80N,カラオケボックス業,1,1200,出向・派遣従業員のみ,13,-,-,-,13,-,-,-,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,0,0000,全ての規模,1137,13605,8078,5527,1136,13599,8077,5522,1,6,1,5
4,N,80,80P,他に分類されない娯楽業,1,0100,1～4人,525,1192,791,401,525,1192,791,401,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0101,1人,154,154,116,38,154,154,116,38,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0102,2人,165,330,205,125,165,330,205,125,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0103,3人,116,348,229,119,116,348,229,119,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0104,4人,90,360,241,119,90,360,241,119,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0200,5～9人,271,1772,1209,563,270,1766,1208,558,1,6,1,5
4,N,80,80P,他に分類されない娯楽業,1,0300,10～19人,195,2600,1743,857,195,2600,1743,857,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0400,20～29人,60,1367,867,500,60,1367,867,500,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0500,30～49人,34,1291,825,466,34,1291,825,466,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0600,50～99人,17,1130,507,623,17,1130,507,623,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0700,100～199人,11,1517,996,521,11,1517,996,521,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0800,200～299人,4,1029,397,632,4,1029,397,632,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,0900,300～499人,3,1099,513,586,3,1099,513,586,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,1000,500～999人,1,608,230,378,1,608,230,378,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
4,N,80,80P,他に分類されない娯楽業,1,1200,出向・派遣従業員のみ,16,-,-,-,16,-,-,-,-,-,-,-
1,O,00,000,教育，学習支援業,0,0000,全ての規模,21291,468565,236600,231917,18353,362285,189843,172394,2938,106280,46757,59523
1,O,00,000,教育，学習支援業,1,0100,1～4人,9464,18193,7355,10838,9314,17792,7157,10635,150,401,198,203
1,O,00,000,教育，学習支援業,1,0101,1人,4653,4653,1622,3031,4629,4629,1605,3024,24,24,17,7
1,O,00,000,教育，学習支援業,1,0102,2人,2171,4342,1842,2500,2129,4258,1796,2462,42,84,46,38
1,O,00,000,教育，学習支援業,1,0103,3人,1362,4086,1755,2331,1319,3957,1684,2273,43,129,71,58
1,O,00,000,教育，学習支援業,1,0104,4人,1278,5112,2136,2976,1237,4948,2072,2876,41,164,64,100
1,O,00,000,教育，学習支援業,1,0200,5～9人,3609,24115,9631,14478,3351,22368,9128,13234,258,1747,503,1244
1,O,00,000,教育，学習支援業,1,0300,10～19人,2819,38899,15923,22963,2566,35196,14650,20533,253,3703,1273,2430
1,O,00,000,教育，学習支援業,1,0400,20～29人,1678,40420,17118,23273,1117,26388,11462,14897,561,14032,5656,8376
1,O,00,000,教育，学習支援業,1,0500,30～49人,2100,78988,33608,45380,863,32403,15036,17367,1237,46585,18572,28013
1,O,00,000,教育，学習支援業,1,0600,50～99人,1046,69896,36443,33453,645,44321,23952,20369,401,25575,12491,13084
1,O,00,000,教育，学習支援業,1,0700,100～199人,296,38528,20920,17608,232,30310,16984,13326,64,8218,3936,4282
1,O,00,000,教育，学習支援業,1,0800,200～299人,63,15321,8869,6452,55,13465,7953,5512,8,1856,916,940
1,O,00,000,教育，学習支援業,1,0900,300～499人,57,22642,13164,9478,54,21377,12038,9339,3,1265,1126,139
1,O,00,000,教育，学習支援業,1,1000,500～999人,51,35869,21577,14292,49,34481,20782,13699,2,1388,795,593
1,O,00,000,教育，学習支援業,1,1100,1000人以上,40,85694,51992,33702,39,84184,50701,33483,1,1510,1291,219
1,O,00,000,教育，学習支援業,1,1200,出向・派遣従業員のみ,68,-,-,-,68,-,-,-,-,-,-,-
2,O,81,000,学校教育,0,0000,全ての規模,4877,309813,159578,150193,2516,217286,120434,96810,2361,92527,39144,53383
2,O,81,000,学校教育,1,0100,1～4人,190,458,252,206,182,431,252,179,8,27,-,27
2,O,81,000,学校教育,1,0101,1人,51,51,34,17,51,51,34,17,-,-,-,-
2,O,81,000,学校教育,1,0102,2人,46,92,50,42,45,90,50,40,1,2,-,2
2,O,81,000,学校教育,1,0103,3人,57,171,100,71,54,162,100,62,3,9,-,9
2,O,81,000,学校教育,1,0104,4人,36,144,68,76,32,128,68,60,4,16,-,16
2,O,81,000,学校教育,1,0200,5～9人,333,2357,633,1724,256,1824,609,1215,77,533,24,509
2,O,81,000,学校教育,1,0300,10～19人,767,11069,3118,7938,630,8985,2498,6474,137,2084,620,1464
2,O,81,000,学校教育,1,0400,20～29人,858,21150,7967,13154,349,8320,2728,5563,509,12830,5239,7591
2,O,81,000,学校教育,1,0500,30～49人,1575,59489,24156,35333,378,14390,6132,8258,1197,45099,18024,27075
2,O,81,000,学校教育,1,0600,50～99人,769,51564,26533,25031,396,27806,14907,12899,373,23758,11626,12132
2,O,81,000,学校教育,1,0700,100～199人,210,26927,14638,12289,156,20056,11483,8573,54,6871,3155,3716
2,O,81,000,学校教育,1,0800,200～299人,49,11829,7023,4806,43,10504,6567,3937,6,1325,456,869
2,O,81,000,学校教育,1,0900,300～499人,41,16338,9275,7063,41,16338,9275,7063,-,-,-,-
2,O,81,000,学校教育,1,1000,500～999人,41,29045,17687,11358,41,29045,17687,11358,-,-,-,-
2,O,81,000,学校教育,1,1100,1000人以上,37,79587,48296,31291,37,79587,48296,31291,-,-,-,-
2,O,81,000,学校教育,1,1200,出向・派遣従業員のみ,7,-,-,-,7,-,-,-,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,0,0000,全ての規模,95,6387,3631,2727,95,6387,3631,2727,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0100,1～4人,28,64,33,31,28,64,33,31,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0101,1人,7,7,3,4,7,7,3,4,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0102,2人,10,20,8,12,10,20,8,12,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0103,3人,7,21,14,7,7,21,14,7,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0104,4人,4,16,8,8,4,16,8,8,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0200,5～9人,17,112,82,30,17,112,82,30,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0300,10～19人,15,206,148,58,15,206,148,58,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0400,20～29人,4,93,43,21,4,93,43,21,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0500,30～49人,8,322,186,136,8,322,186,136,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0600,50～99人,7,472,282,190,7,472,282,190,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0700,100～199人,8,967,573,394,8,967,573,394,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0800,200～299人,1,298,190,108,1,298,190,108,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,0900,300～499人,3,1252,677,575,3,1252,677,575,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,1000,500～999人,2,1209,512,697,2,1209,512,697,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,1100,1000人以上,1,1392,905,487,1,1392,905,487,-,-,-,-
3,O,81,810,管理，補助的経済活動を行う事業所,1,1200,出向・派遣従業員のみ,1,-,-,-,1,-,-,-,-,-,-,-
3,O,81,811,幼稚園,0,0000,全ての規模,1009,17930,2568,15362,839,15844,2497,13347,170,2086,71,2015
3,O,81,811,幼稚園,1,0100,1～4人,20,58,12,46,13,33,12,21,7,25,-,25
3,O,81,811,幼稚園,1,0101,1人,5,5,2,3,5,5,2,3,-,-,-,-
3,O,81,811,幼稚園,1,0102,2人,2,4,2,2,2,4,2,2,-,-,-,-
3,O,81,811,幼稚園,1,0103,3人,3,9,-,9,-,-,-,-,3,9,-,9
3,O,81,811,幼稚園,1,0104,4人,10,40,8,32,6,24,8,16,4,16,-,16
3,O,81,811,幼稚園,1,0200,5～9人,183,1330,134,1196,110,825,125,700,73,505,9,496
3,O,81,811,幼稚園,1,0300,10～19人,462,6584,894,5690,395,5667,848,4819,67,917,46,871
3,O,81,811,幼稚園,1,0400,20～29人,217,5104,780,4324,202,4774,772,4002,15,330,8,322
3,O,81,811,幼稚園,1,0500,30～49人,114,4071,649,3422,107,3815,643,3172,7,256,6,250
3,O,81,811,幼稚園,1,0600,50～99人,13,783,99,684,12,730,97,633,1,53,2,51
3,O,81,811,幼稚園,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,811,幼稚園,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,811,幼稚園,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,811,幼稚園,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,811,幼稚園,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,811,幼稚園,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,812,小学校,0,0000,全ての規模,1356,48242,16924,31318,63,2692,1165,1527,1293,45550,15759,29791
3,O,81,812,小学校,1,0100,1～4人,1,4,4,-,1,4,4,-,-,-,-,-
3,O,81,812,小学校,1,0101,1人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,812,小学校,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,812,小学校,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,812,小学校,1,0104,4人,1,4,4,-,1,4,4,-,-,-,-,-
3,O,81,812,小学校,1,0200,5～9人,4,28,17,11,1,6,3,3,3,22,14,8
3,O,81,812,小学校,1,0300,10～19人,45,746,317,429,4,64,32,32,41,682,285,397
3,O,81,812,小学校,1,0400,20～29人,352,8884,3312,5572,7,169,81,88,345,8715,3231,5484
3,O,81,812,小学校,1,0500,30～49人,821,30913,10813,20100,32,1253,562,691,789,29660,10251,19409
3,O,81,812,小学校,1,0600,50～99人,132,7549,2416,5133,17,1078,438,640,115,6471,1978,4493
3,O,81,812,小学校,1,0700,100～199人,1,118,45,73,1,118,45,73,-,-,-,-
3,O,81,812,小学校,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,812,小学校,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,812,小学校,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,812,小学校,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,812,小学校,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,813,中学校,0,0000,全ての規模,772,28862,14727,14135,151,6428,3353,3075,621,22434,11374,11060
3,O,81,813,中学校,1,0100,1～4人,1,4,2,2,1,4,2,2,-,-,-,-
3,O,81,813,中学校,1,0101,1人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,813,中学校,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,813,中学校,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,813,中学校,1,0104,4人,1,4,2,2,1,4,2,2,-,-,-,-
3,O,81,813,中学校,1,0200,5～9人,5,33,14,19,5,33,14,19,-,-,-,-
3,O,81,813,中学校,1,0300,10～19人,43,690,378,312,18,266,116,150,25,424,262,162
3,O,81,813,中学校,1,0400,20～29人,155,3926,2003,1923,18,438,205,233,137,3488,1798,1690
3,O,81,813,中学校,1,0500,30～49人,452,17204,8800,8404,59,2325,1253,1072,393,14879,7547,7332
3,O,81,813,中学校,1,0600,50～99人,111,6487,3215,3272,45,2844,1448,1396,66,3643,1767,1876
3,O,81,813,中学校,1,0700,100～199人,4,518,315,203,4,518,315,203,-,-,-,-
3,O,81,813,中学校,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,813,中学校,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,813,中学校,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,813,中学校,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,813,中学校,1,1200,出向・派遣従業員のみ,1,-,-,-,1,-,-,-,-,-,-,-
3,O,81,814,高等学校，中等教育学校,0,0000,全ての規模,496,34362,20477,13885,299,19922,11714,8208,197,14440,8763,5677
3,O,81,814,高等学校，中等教育学校,1,0100,1～4人,20,47,36,11,20,47,36,11,-,-,-,-
3,O,81,814,高等学校，中等教育学校,1,0101,1人,4,4,4,-,4,4,4,-,-,-,-,-
3,O,81,814,高等学校，中等教育学校,1,0102,2人,8,16,11,5,8,16,11,5,-,-,-,-
3,O,81,814,高等学校，中等教育学校,1,0103,3人,5,15,14,1,5,15,14,1,-,-,-,-
3,O,81,814,高等学校，中等教育学校,1,0104,4人,3,12,7,5,3,12,7,5,-,-,-,-
3,O,81,814,高等学校，中等教育学校,1,0200,5～9人,12,88,51,37,12,88,51,37,-,-,-,-
3,O,81,814,高等学校，中等教育学校,1,0300,10～19人,14,225,115,110,12,190,97,93,2,35,18,17
3,O,81,814,高等学校，中等教育学校,1,0400,20～29人,18,438,268,170,12,289,164,125,6,149,104,45
3,O,81,814,高等学校，中等教育学校,1,0500,30～49人,36,1491,877,614,32,1337,765,572,4,154,112,42
3,O,81,814,高等学校，中等教育学校,1,0600,50～99人,317,22788,13507,9281,152,11078,6465,4613,165,11710,7042,4668
3,O,81,814,高等学校，中等教育学校,1,0700,100～199人,76,9084,5478,3606,56,6692,3991,2701,20,2392,1487,905
3,O,81,814,高等学校，中等教育学校,1,0800,200～299人,1,201,145,56,1,201,145,56,-,-,-,-
3,O,81,814,高等学校，中等教育学校,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,814,高等学校，中等教育学校,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,814,高等学校，中等教育学校,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,814,高等学校，中等教育学校,1,1200,出向・派遣従業員のみ,2,-,-,-,2,-,-,-,-,-,-,-
3,O,81,815,特別支援学校,0,0000,全ての規模,67,7096,2744,4352,7,386,168,218,60,6710,2576,4134
3,O,81,815,特別支援学校,1,0100,1～4人,1,2,-,2,-,-,-,-,1,2,-,2
3,O,81,815,特別支援学校,1,0101,1人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,815,特別支援学校,1,0102,2人,1,2,-,2,-,-,-,-,1,2,-,2
3,O,81,815,特別支援学校,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,815,特別支援学校,1,0104,4人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,815,特別支援学校,1,0200,5～9人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,815,特別支援学校,1,0300,10～19人,2,32,11,21,1,17,5,12,1,15,6,9
3,O,81,815,特別支援学校,1,0400,20～29人,1,21,3,18,-,-,-,-,1,21,3,18
3,O,81,815,特別支援学校,1,0500,30～49人,2,91,42,49,2,91,42,49,-,-,-,-
3,O,81,815,特別支援学校,1,0600,50～99人,27,1933,839,1094,3,170,73,97,24,1763,766,997
3,O,81,815,特別支援学校,1,0700,100～199人,28,3692,1393,2299,1,108,48,60,27,3584,1345,2239
3,O,81,815,特別支援学校,1,0800,200～299人,6,1325,456,869,-,-,-,-,6,1325,456,869
3,O,81,815,特別支援学校,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,815,特別支援学校,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,815,特別支援学校,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,815,特別支援学校,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,816,高等教育機関,0,0000,全ての規模,404,138535,83422,55113,404,138535,83422,55113,-,-,-,-
3,O,81,816,高等教育機関,1,0100,1～4人,52,113,70,43,52,113,70,43,-,-,-,-
3,O,81,816,高等教育機関,1,0101,1人,20,20,17,3,20,20,17,3,-,-,-,-
3,O,81,816,高等教育機関,1,0102,2人,10,20,11,9,10,20,11,9,-,-,-,-
3,O,81,816,高等教育機関,1,0103,3人,15,45,26,19,15,45,26,19,-,-,-,-
3,O,81,816,高等教育機関,1,0104,4人,7,28,16,12,7,28,16,12,-,-,-,-
3,O,81,816,高等教育機関,1,0200,5～9人,22,149,87,62,22,149,87,62,-,-,-,-
3,O,81,816,高等教育機関,1,0300,10～19人,35,469,305,164,35,469,305,164,-,-,-,-
3,O,81,816,高等教育機関,1,0400,20～29人,27,668,449,219,27,668,449,219,-,-,-,-
3,O,81,816,高等教育機関,1,0500,30～49人,29,1088,621,467,29,1088,621,467,-,-,-,-
3,O,81,816,高等教育機関,1,0600,50～99人,53,3873,2100,1773,53,3873,2100,1773,-,-,-,-
3,O,81,816,高等教育機関,1,0700,100～199人,52,7524,4288,3236,52,7524,4288,3236,-,-,-,-
3,O,81,816,高等教育機関,1,0800,200～299人,26,6340,3909,2431,26,6340,3909,2431,-,-,-,-
3,O,81,816,高等教育機関,1,0900,300～499人,31,12280,7027,5253,31,12280,7027,5253,-,-,-,-
3,O,81,816,高等教育機関,1,1000,500～999人,39,27836,17175,10661,39,27836,17175,10661,-,-,-,-
3,O,81,816,高等教育機関,1,1100,1000人以上,36,78195,47391,30804,36,78195,47391,30804,-,-,-,-
3,O,81,816,高等教育機関,1,1200,出向・派遣従業員のみ,2,-,-,-,2,-,-,-,-,-,-,-
3,O,81,817,専修学校，各種学校,0,0000,全ての規模,667,27406,14563,12830,647,26099,13962,12124,20,1307,601,706
