地域階層,地域コード,地域名,産業分類階層,大分類,産業分類名称,資本金階級階層,資本金階級コード,資本金階級名称,総数（決算月）／会社企業数,総数（決算月）／企業事業所数（事業所）,総数（決算月）／企業従業者数（人）,1月決算／会社企業数,1月決算／企業事業所数（事業所）,1月決算／企業従業者数（人）,2月決算／会社企業数,2月決算／企業事業所数（事業所）,2月決算／企業従業者数（人）,3月決算／会社企業数,3月決算／企業事業所数（事業所）,3月決算／企業従業者数（人）,4月決算／会社企業数,4月決算／企業事業所数（事業所）,4月決算／企業従業者数（人）,5月決算／会社企業数,5月決算／企業事業所数（事業所）,5月決算／企業従業者数（人）,6月決算／会社企業数,6月決算／企業事業所数（事業所）,6月決算／企業従業者数（人）,7月決算／会社企業数,7月決算／企業事業所数（事業所）,7月決算／企業従業者数（人）,8月決算／会社企業数,8月決算／企業事業所数（事業所）,8月決算／企業従業者数（人）,9月決算／会社企業数,9月決算／企業事業所数（事業所）,9月決算／企業従業者数（人）,10月決算／会社企業数,10月決算／企業事業所数（事業所）,10月決算／企業従業者数（人）,11月決算／会社企業数,11月決算／企業事業所数（事業所）,11月決算／企業従業者数（人）,12月決算／会社企業数,12月決算／企業事業所数（事業所）,12月決算／企業従業者数（人）
3,13400,八丈支庁,2,L,学術研究，専門・技術サービス業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,L,学術研究，専門・技術サービス業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,L,学術研究，専門・技術サービス業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,0,00,総数（資本金階級）,13,15,79,1,3,7,2,2,10,1,1,7,1,1,4,4,4,10,1,1,7,-,-,-,-,-,-,1,1,8,-,-,-,1,1,4,1,1,22
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,1,02,資本金300万～500万円未満,8,8,62,-,-,-,2,2,10,1,1,7,1,1,4,1,1,4,1,1,7,-,-,-,-,-,-,1,1,8,-,-,-,-,-,-,1,1,22
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,1,03,資本金500万～1000万円未満,3,5,11,1,3,7,-,-,-,-,-,-,-,-,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,1,04,資本金1000万～3000万円未満,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,1,06,資本金5000万～1億円未満,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,-,-,-
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,M,宿泊業，飲食サービス業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,0,00,総数（資本金階級）,5,11,64,-,-,-,-,-,-,1,1,1,1,1,3,1,1,5,-,-,-,-,-,-,1,7,45,-,-,-,-,-,-,1,1,10,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,1,02,資本金300万～500万円未満,5,11,64,-,-,-,-,-,-,1,1,1,1,1,3,1,1,5,-,-,-,-,-,-,1,7,45,-,-,-,-,-,-,1,1,10,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,N,生活関連サービス業，娯楽業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,0,00,総数（資本金階級）,2,2,7,-,-,-,-,-,-,-,-,-,1,1,4,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,1,04,資本金1000万～3000万円未満,2,2,7,-,-,-,-,-,-,-,-,-,1,1,4,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,O,教育，学習支援業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,0,00,総数（資本金階級）,4,5,49,-,-,-,-,-,-,2,2,22,1,2,18,-,-,-,-,-,-,1,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,1,01,資本金300万円未満,2,3,28,-,-,-,-,-,-,1,1,10,1,2,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,1,03,資本金500万～1000万円未満,2,2,21,-,-,-,-,-,-,1,1,12,-,-,-,-,-,-,-,-,-,1,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,P,医療，福祉,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,0,00,総数（資本金階級）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,Q,複合サービス事業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,0,00,総数（資本金階級）,4,4,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,17,-,-,-,-,-,-,1,1,11,1,1,3
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,1,03,資本金500万～1000万円未満,2,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,-,-,-,-,-,-,-,-,-,1,1,3
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,1,04,資本金1000万～3000万円未満,2,2,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,13,-,-,-,-,-,-,1,1,11,-,-,-
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13400,八丈支庁,2,R,サービス業（他に分類されないもの）,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,0,00,総数（資本金階級）,127,147,1297,5,8,20,9,9,105,32,37,408,13,14,153,15,15,80,6,8,130,3,3,51,11,17,119,17,18,107,1,1,2,5,5,33,9,9,81
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,1,01,資本金300万円未満,5,6,38,-,-,-,-,-,-,1,1,10,1,2,18,-,-,-,-,-,-,-,-,-,1,1,3,1,1,5,-,-,-,-,-,-,1,1,2
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,1,02,資本金300万～500万円未満,39,46,248,3,3,6,2,2,13,10,11,59,4,4,12,3,3,10,2,2,13,-,-,-,4,10,66,5,5,18,1,1,2,2,2,14,3,3,35
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,1,03,資本金500万～1000万円未満,27,32,237,2,5,14,4,4,54,8,9,95,1,1,5,4,4,15,1,1,3,1,1,9,3,3,17,1,2,10,-,-,-,-,-,-,1,1,10
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,1,04,資本金1000万～3000万円未満,49,52,602,-,-,-,3,3,38,11,12,107,7,7,118,6,6,34,3,5,114,2,2,42,3,3,33,10,10,74,-,-,-,2,2,15,4,4,34
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,1,05,資本金3000万～5000万円未満,3,4,84,-,-,-,-,-,-,1,2,63,-,-,-,2,2,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,1,06,資本金5000万～1億円未満,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,-,-,-
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,1,08,資本金3億～10億円未満,1,2,74,-,-,-,-,-,-,1,2,74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,0,A-R,全産業（Ｓ公務を除く）,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,0,00,総数（資本金階級）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,1,A-B,農林漁業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,0,00,総数（資本金階級）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,A,農業，林業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,B,漁業,0,00,総数（資本金階級）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,B,漁業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,B,漁業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,B,漁業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,B,漁業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,B,漁業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,B,漁業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,B,漁業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13401,八丈町,2,B,漁業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
