地域階層,地域コード,地域名,産業分類階層,大分類,中分類,産業分類名,企業等／総数／企業数（企業）,企業等／総数／事業所数（事業所）,企業等／総数／企業従業者数（人）,企業等／総数／売上（収入）金額（百万円）,企業等／単一事業所企業／企業数（企業）,企業等／単一事業所企業／事業所数（事業所）,企業等／単一事業所企業／企業従業者数（人）,企業等／単一事業所企業／売上（収入）金額（百万円）,企業等／複数事業所企業／企業数（企業）,企業等／複数事業所企業／事業所数（事業所）,企業等／複数事業所企業／企業従業者数（人）,企業等／複数事業所企業／売上（収入）金額（百万円）,個人／総数／企業数（企業）,個人／総数／事業所数（事業所）,個人／総数／企業従業者数（人）,個人／総数／売上（収入）金額（百万円）,個人／単一事業所企業／企業数（企業）,個人／単一事業所企業／事業所数（事業所）,個人／単一事業所企業／企業従業者数（人）,個人／単一事業所企業／売上（収入）金額（百万円）,個人／複数事業所企業／企業数（企業）,個人／複数事業所企業／事業所数（事業所）,個人／複数事業所企業／企業従業者数（人）,個人／複数事業所企業／売上（収入）金額（百万円）,会社企業／総数／企業数（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／総数／売上（収入）金額（百万円）,会社企業／単一事業所企業／企業数（企業）,会社企業／単一事業所企業／事業所数（事業所）,会社企業／単一事業所企業／企業従業者数（人）,会社企業／単一事業所企業／売上（収入）金額（百万円）,会社企業／複数事業所企業／企業数（企業）,会社企業／複数事業所企業／事業所数（事業所）,会社企業／複数事業所企業／企業従業者数（人）,会社企業／複数事業所企業／売上（収入）金額（百万円）,会社以外の法人／総数／企業数（企業）,会社以外の法人／総数／事業所数（事業所）,会社以外の法人／総数／企業従業者数（人）,会社以外の法人／総数／売上（収入）金額（百万円）,会社以外の法人／単一事業所企業／企業数（企業）,会社以外の法人／単一事業所企業／事業所数（事業所）,会社以外の法人／単一事業所企業／企業従業者数（人）,会社以外の法人／単一事業所企業／売上（収入）金額（百万円）,会社以外の法人／複数事業所企業／企業数（企業）,会社以外の法人／複数事業所企業／事業所数（事業所）,会社以外の法人／複数事業所企業／企業従業者数（人）,会社以外の法人／複数事業所企業／売上（収入）金額（百万円）
4,13227,羽村市,2,M,77,持ち帰り・配達飲食サービス業,7,7,68,x,7,7,68,x,-,-,-,-,3,3,5,x,3,3,5,x,-,-,-,-,3,3,17,x,3,3,17,x,-,-,-,-,1,1,46,x,1,1,46,x,-,-,-,-
4,13227,羽村市,1,N,00,生活関連サービス業，娯楽業,150,161,475,1752,145,145,321,1076,5,16,154,676,128,130,236,x,126,126,218,x,2,4,18,x,22,31,239,x,19,19,103,x,3,12,136,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,N,78,洗濯・理容・美容・浴場業,139,143,325,1060,136,136,282,x,3,7,43,x,121,122,217,508,120,120,205,x,1,2,12,x,18,21,108,552,16,16,77,x,2,5,31,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,N,79,その他の生活関連サービス業,2,3,7,x,1,1,1,x,1,2,6,x,1,2,6,x,-,-,-,-,1,2,6,x,1,1,1,x,1,1,1,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,N,80,娯楽業,9,15,143,x,8,8,38,x,1,7,105,x,6,6,13,37,6,6,13,37,-,-,-,-,3,9,130,x,2,2,25,x,1,7,105,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,O,00,教育，学習支援業,55,55,272,1554,55,55,272,1554,-,-,-,-,43,43,88,129,43,43,88,129,-,-,-,-,8,8,91,x,8,8,91,x,-,-,-,-,4,4,93,x,4,4,93,x,-,-,-,-
4,13227,羽村市,2,O,81,学校教育,5,5,101,813,5,5,101,813,-,-,-,-,1,1,8,x,1,1,8,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,93,x,4,4,93,x,-,-,-,-
4,13227,羽村市,2,O,82,その他の教育，学習支援業,50,50,171,741,50,50,171,741,-,-,-,-,42,42,80,x,42,42,80,x,-,-,-,-,8,8,91,x,8,8,91,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,1,P,00,医療，福祉,115,138,1940,12450,108,108,1211,x,7,30,729,x,63,63,241,x,63,63,241,x,-,-,-,-,14,14,141,x,14,14,141,x,-,-,-,-,38,61,1558,10035,31,31,829,x,7,30,729,x
4,13227,羽村市,2,P,83,医療業,92,99,766,6576,90,90,617,x,2,9,149,x,62,62,238,x,62,62,238,x,-,-,-,-,8,8,54,x,8,8,54,x,-,-,-,-,22,29,474,x,20,20,325,x,2,9,149,x
4,13227,羽村市,2,P,84,保健衛生,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,P,85,社会保険・社会福祉・介護事業,23,39,1174,5874,18,18,594,x,5,21,580,x,1,1,3,x,1,1,3,x,-,-,-,-,6,6,87,x,6,6,87,x,-,-,-,-,16,32,1084,x,11,11,504,x,5,21,580,x
4,13227,羽村市,1,Q,00,複合サービス事業,1,10,195,x,-,-,-,-,1,10,195,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10,195,x,-,-,-,-,1,10,195,x
4,13227,羽村市,2,Q,86,郵便局,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,Q,87,協同組合（他に分類されないもの）,1,10,195,x,-,-,-,-,1,10,195,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10,195,x,-,-,-,-,1,10,195,x
4,13227,羽村市,1,R,00,サービス業（他に分類されないもの）,51,57,774,7619,48,48,396,2228,3,9,378,5391,11,11,22,105,11,11,22,105,-,-,-,-,26,32,676,7141,23,23,298,1750,3,9,378,5391,14,14,76,372,14,14,76,372,-,-,-,-
4,13227,羽村市,2,R,88,廃棄物処理業,3,4,66,x,2,2,37,x,1,2,29,x,-,-,-,-,-,-,-,-,-,-,-,-,3,4,66,x,2,2,37,x,1,2,29,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,89,自動車整備業,10,10,20,137,10,10,20,137,-,-,-,-,7,7,11,83,7,7,11,83,-,-,-,-,3,3,9,54,3,3,9,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,90,機械等修理業（別掲を除く）,7,7,41,504,7,7,41,504,-,-,-,-,3,3,6,x,3,3,6,x,-,-,-,-,4,4,35,x,4,4,35,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,91,職業紹介・労働者派遣業,7,7,153,754,6,6,138,x,1,1,15,x,-,-,-,-,-,-,-,-,-,-,-,-,6,6,146,x,5,5,131,x,1,1,15,x,1,1,7,x,1,1,7,x,-,-,-,-
4,13227,羽村市,2,R,92,その他の事業サービス業,11,16,425,x,10,10,91,x,1,6,334,x,1,1,5,x,1,1,5,x,-,-,-,-,10,15,420,5321,9,9,86,x,1,6,334,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,羽村市,2,R,93,政治・経済・文化団体,2,2,11,x,2,2,11,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,11,x,2,2,11,x,-,-,-,-
4,13227,羽村市,2,R,94,宗教,11,11,58,10,11,11,58,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11,58,10,11,11,58,10,-,-,-,-
4,13227,羽村市,2,R,95,その他のサービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,0,A-R,00,全産業（Ｓ公務を除く）,1731,1917,14215,144337,1649,1649,9631,89754,82,268,4584,54583,900,908,2721,15016,893,893,2650,14541,7,15,71,475,742,869,8675,111126,680,680,5906,68987,62,189,2769,42140,89,140,2819,18195,76,76,1075,6226,13,64,1744,11969
4,13228,あきる野市,0,A-B,00,農林漁業（Ａ～Ｂ）,6,6,45,x,6,6,45,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,45,x,6,6,45,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,00,農業，林業,6,6,45,x,6,6,45,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,45,x,6,6,45,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,A,01,農業,6,6,45,x,6,6,45,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,45,x,6,6,45,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,1725,1911,14170,x,1643,1643,9586,x,82,268,4584,54583,900,908,2721,15016,893,893,2650,14541,7,15,71,475,736,863,8630,x,674,674,5861,x,62,189,2769,42140,89,140,2819,18195,76,76,1075,6226,13,64,1744,11969
4,13228,あきる野市,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,D,00,建設業,343,365,2124,34138,336,336,1615,21814,7,29,509,12324,139,139,296,1909,139,139,296,1909,-,-,-,-,204,226,1828,32229,197,197,1319,19905,7,29,509,12324,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,D,06,総合工事業,142,156,992,20770,137,137,593,x,5,19,399,x,57,57,124,880,57,57,124,880,-,-,-,-,85,99,868,19890,80,80,469,x,5,19,399,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,D,07,職別工事業（設備工事業を除く）,130,138,769,9303,128,128,659,x,2,10,110,x,68,68,134,782,68,68,134,782,-,-,-,-,62,70,635,8521,60,60,525,x,2,10,110,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,D,08,設備工事業,71,71,363,4065,71,71,363,4065,-,-,-,-,14,14,38,247,14,14,38,247,-,-,-,-,57,57,325,3818,57,57,325,3818,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,E,00,製造業,189,205,2311,30976,172,172,1680,17548,17,33,631,13428,48,48,105,442,48,48,105,442,-,-,-,-,141,157,2206,30534,124,124,1575,17106,17,33,631,13428,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,09,食料品製造業,11,12,273,1517,10,10,188,x,1,2,85,x,2,2,3,x,2,2,3,x,-,-,-,-,9,10,270,x,8,8,185,x,1,2,85,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,10,飲料・たばこ・飼料製造業,2,2,22,x,2,2,22,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,22,x,2,2,22,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,11,繊維工業,9,9,72,1146,9,9,72,1146,-,-,-,-,2,2,12,x,2,2,12,x,-,-,-,-,7,7,60,x,7,7,60,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,12,木材・木製品製造業（家具を除く）,8,9,52,521,7,7,45,x,1,2,7,x,3,3,8,39,3,3,8,39,-,-,-,-,5,6,44,482,4,4,37,x,1,2,7,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,13,家具・装備品製造業,10,11,31,271,9,9,29,x,1,2,2,x,6,6,10,46,6,6,10,46,-,-,-,-,4,5,21,224,3,3,19,x,1,2,2,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,14,パルプ・紙・紙加工品製造業,2,2,31,x,2,2,31,x,-,-,-,-,1,1,2,x,1,1,2,x,-,-,-,-,1,1,29,x,1,1,29,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,15,印刷・同関連業,7,7,25,175,7,7,25,175,-,-,-,-,2,2,3,x,2,2,3,x,-,-,-,-,5,5,22,x,5,5,22,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,16,化学工業,3,4,119,1609,2,2,8,x,1,2,111,x,-,-,-,-,-,-,-,-,-,-,-,-,3,4,119,1609,2,2,8,x,1,2,111,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,18,プラスチック製品製造業（別掲を除く）,7,7,36,405,7,7,36,405,-,-,-,-,1,1,4,x,1,1,4,x,-,-,-,-,6,6,32,x,6,6,32,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,19,ゴム製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,20,なめし革・同製品・毛皮製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,21,窯業・土石製品製造業,7,8,137,2221,6,6,117,x,1,2,20,x,1,1,2,x,1,1,2,x,-,-,-,-,6,7,135,x,5,5,115,x,1,2,20,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,22,鉄鋼業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,23,非鉄金属製造業,1,1,107,x,1,1,107,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,107,x,1,1,107,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,24,金属製品製造業,29,32,294,3349,26,26,206,1839,3,6,88,1510,9,9,21,72,9,9,21,72,-,-,-,-,20,23,273,3277,17,17,185,1767,3,6,88,1510,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,25,はん用機械器具製造業,8,10,96,3822,6,6,84,x,2,4,12,x,2,2,2,x,2,2,2,x,-,-,-,-,6,8,94,x,4,4,82,x,2,4,12,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,26,生産用機械器具製造業,26,28,211,2731,24,24,142,x,2,4,69,x,8,8,13,58,8,8,13,58,-,-,-,-,18,20,198,2674,16,16,129,x,2,4,69,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,27,業務用機械器具製造業,10,10,183,2161,10,10,183,2161,-,-,-,-,1,1,1,x,1,1,1,x,-,-,-,-,9,9,182,x,9,9,182,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,28,電子部品・デバイス・電子回路製造業,8,8,61,756,7,7,55,x,1,1,6,x,4,4,13,x,4,4,13,x,-,-,-,-,4,4,48,x,3,3,42,x,1,1,6,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,29,電気機械器具製造業,14,15,92,646,13,13,86,x,1,2,6,x,1,1,1,x,1,1,1,x,-,-,-,-,13,14,91,x,12,12,85,x,1,2,6,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,30,情報通信機械器具製造業,2,3,51,x,1,1,8,x,1,2,43,x,-,-,-,-,-,-,-,-,-,-,-,-,2,3,51,x,1,1,8,x,1,2,43,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,31,輸送用機械器具製造業,10,12,325,5119,8,8,143,x,2,4,182,x,1,1,4,x,1,1,4,x,-,-,-,-,9,11,321,x,7,7,139,x,2,4,182,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,E,32,その他の製造業,15,15,93,1328,15,15,93,1328,-,-,-,-,4,4,6,44,4,4,6,44,-,-,-,-,11,11,87,1284,11,11,87,1284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,F,00,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,F,33,電気業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,F,36,水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,G,00,情報通信業,10,11,53,x,9,9,27,114,1,2,26,x,1,1,11,x,1,1,11,x,-,-,-,-,9,10,42,178,8,8,16,x,1,2,26,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,G,37,通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,G,38,放送業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,G,39,情報サービス業,7,8,37,x,6,6,11,56,1,2,26,x,-,-,-,-,-,-,-,-,-,-,-,-,7,8,37,x,6,6,11,56,1,2,26,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,G,40,インターネット附随サービス業,1,1,3,x,1,1,3,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,x,1,1,3,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,G,41,映像・音声・文字情報制作業,2,2,13,x,2,2,13,x,-,-,-,-,1,1,11,x,1,1,11,x,-,-,-,-,1,1,2,x,1,1,2,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,H,00,運輸業，郵便業,22,26,576,3832,20,20,432,x,2,6,144,x,1,1,3,x,1,1,3,x,-,-,-,-,21,25,573,x,19,19,429,3031,2,6,144,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,H,42,鉄道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,H,43,道路旅客運送業,3,5,236,x,2,2,113,x,1,3,123,x,-,-,-,-,-,-,-,-,-,-,-,-,3,5,236,x,2,2,113,x,1,3,123,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,H,44,道路貨物運送業,18,20,225,2351,17,17,204,x,1,3,21,x,1,1,3,x,1,1,3,x,-,-,-,-,17,19,222,x,16,16,201,x,1,3,21,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,H,47,倉庫業,1,1,115,x,1,1,115,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,115,x,1,1,115,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,H,48,運輸に附帯するサービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,I,00,卸売業，小売業,392,431,2203,28545,371,371,1661,20635,21,60,542,7910,235,237,768,x,233,233,739,x,2,4,29,x,155,192,1431,23067,136,136,918,x,19,56,513,x,2,2,4,x,2,2,4,x,-,-,-,-
4,13228,あきる野市,2,I,50,各種商品卸売業,1,1,8,x,1,1,8,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,8,x,1,1,8,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,I,51,繊維・衣服等卸売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,I,52,飲食料品卸売業,17,18,102,1256,16,16,56,x,1,2,46,x,8,8,15,116,8,8,15,116,-,-,-,-,9,10,87,1140,8,8,41,x,1,2,46,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,I,53,建築材料，鉱物・金属材料等卸売業,22,23,157,4983,21,21,146,x,1,2,11,x,7,7,35,x,7,7,35,x,-,-,-,-,14,15,121,4655,13,13,110,x,1,2,11,x,1,1,1,x,1,1,1,x,-,-,-,-
4,13228,あきる野市,2,I,54,機械器具卸売業,12,15,84,x,11,11,72,x,1,4,12,x,2,2,4,x,2,2,4,x,-,-,-,-,10,13,80,1612,9,9,68,x,1,4,12,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,I,55,その他の卸売業,12,12,47,1172,12,12,47,1172,-,-,-,-,5,5,12,78,5,5,12,78,-,-,-,-,7,7,35,1094,7,7,35,1094,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,I,56,各種商品小売業,1,1,2,x,1,1,2,x,-,-,-,-,1,1,2,x,1,1,2,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,I,57,織物・衣服・身の回り品小売業,30,33,94,664,28,28,79,x,2,5,15,x,21,21,51,x,21,21,51,x,-,-,-,-,9,12,43,x,7,7,28,x,2,5,15,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,I,58,飲食料品小売業,106,112,732,5399,102,102,477,3911,4,10,255,1488,80,81,341,2847,79,79,315,x,1,2,26,x,25,30,388,x,22,22,159,1293,3,8,229,x,1,1,3,x,1,1,3,x,-,-,-,-
4,13228,あきる野市,2,I,59,機械器具小売業,58,62,180,3054,55,55,154,1816,3,7,26,1238,39,39,80,539,39,39,80,539,-,-,-,-,19,23,100,2515,16,16,74,1277,3,7,26,1238,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,I,60,その他の小売業,121,142,754,9951,112,112,577,6159,9,30,177,3792,68,69,217,1129,67,67,214,x,1,2,3,x,53,73,537,8822,45,45,363,x,8,28,174,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,I,61,無店舗小売業,12,12,43,255,12,12,43,255,-,-,-,-,4,4,11,47,4,4,11,47,-,-,-,-,8,8,32,208,8,8,32,208,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,J,00,金融業，保険業,14,14,43,257,14,14,43,257,-,-,-,-,5,5,8,25,5,5,8,25,-,-,-,-,9,9,35,232,9,9,35,232,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,J,62,銀行業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,J,63,協同組織金融業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,J,65,金融商品取引業，商品先物取引業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
