No,回答方法,問1-ア,問1-イ,問1-ウ,問1-エ,問1-オ,問1カ,問1キ-回答1,問1キ-回答2,問1キ-回答3,問1キ-回答4,問1-ク,問1-ケ,問1-コ,問2,問3,問3-1_回答1,問3-1_回答2,問3-1_回答3,問3-2,問3-3_回答1,問3-3_回答2,問3-3_回答3,問4-愛着,問4-誇り,問4-1愛着_1,問4-1愛着_2,問4-1愛着_3,問4-1愛着_4,問4-1愛着_5,問4-1誇_り1,問4-1_誇り2,問4-1誇り_3,問4-1_誇り4,問4-1誇り_5,問5-回答1,問5-回答2,問5-回答3,問6,問7-回答1,問7-回答2,問7-回答3,問8,問9-回答1,問9-回答2,問9-回答3,問10,問11,問11-1_回答1,問11-1_回答2,問11-1_回答3,問11-1_回答4,問11-1_回答5,問11-1_回答6,問11-1_回答7,問12-回答1,問12-回答2,問12-回答3,問13,問13-1,問14-回答1,問14-回答2,問14-回答3,問14-回答4,問14-回答5,問14-回答6,問14-回答7,問14-回答8,問14-回答9,問14-回答10,問14-回答11,問15-回答1,問15-回答2,問15-回答3,問15-回答4,問15-回答5,問15-回答6,問15-回答7,問15-回答8,問16-回答1,問16-回答2,問16-回答3,問16-回答4,問16-回答5,問16-回答6,問17,問18,問19-花火大会,問19-区民まつり,問19-農業まつり,問20,問21-回答1,問21-回答2,問21-回答3,問21-回答4,問22-自然環境,問22-公園・緑地,問23-回答1,問23-回答2,問23-回答3,問23-回答4,問23-回答5,問23-回答6,問23-回答7,問23-回答8,問23-回答9,問23-回答10,問23-回答11,問23-回答12,問24-回答1,問24-回答2,問24-回答3,問24-回答4,問24-回答5,問24-回答6,問24-回答7,問24-回答8,問25-回答1,問25-回答2,問25-回答3,問25-回答4,問25-回答5,問25-回答6,問26-回答1,問26-回答2,問26-回答3,問26-回答4,問26-回答5,問26-回答6,問26-回答7,問26-回答8,問26-1,問27,問28,問28-1,問29,問30,問31-戦略Ⅰ,問31-戦略Ⅱ,問31-戦略Ⅲ,問32,問33-回答1,問33-回答2,問33-回答3,問33-回答4,問33-回答5,問33-回答6,問33-回答7,問33-回答8,問34,問35-回答1,問35-回答2,問35-回答3,問35-回答4,問36,問37-回答1,問37-回答2,問37-回答3,問37-回答4,問37-回答5,問38,問38-1_回答1,問38-1_回答2,問38-1_回答3,問39-回答1,問39-回答2,問39-回答3,問40,問40-1_回答1,問40-1_回答2,問40-1_回答3,問40-1_回答4,問40-1_回答5,問41-回答1,問41-回答2,問41-回答3,問41-回答4,問41-回答5,問41-回答6,問42,問43,問44-1位,問44-2位,問44-3位,問44-4位,問44-5位,問45,問45-1,問45-2（1）,問45-2（2）,問45-2（3）,問45-2（4）,問45-2（5）,問45-2（6）,問45-2（7）,問45-2（8）,問45-2（9）,問46-回答1,問46-回答2,問46-回答3,問47,問47-1
1133,郵送,2,4,2,1,1,1,,,,,4,4,1,1,1,,,,,,,,1,3,14,11,22,,,,,,,,2,4,5,6,4,6,,6,1,4,11,2,1,2,4,,,,,,,,,4,,1,2,4,6,,,,,,,,1,2,4,,,,,,1,2,4,,,,4,1,1,6,6,4,6,,,,1,1,1,2,3,6,7,,,,,,,,1,2,4,6,7,,,,4,5,6,7,,,1,2,4,7,,,,,4,2,4,,1,5,1,2,3,5,8,,,,,,,,8,2,3,,,7,7,,,,,4,1,,,1,7,8,3,,,,,,2,,,,,,2,5,16,1,12,7,8,2,,,,,,,,,,,2,6,8,1,2
1134,郵送,,,,1,6,6,4,6,,,4,6,,1,1,17,21,22,,,,,1,1,17,18,21,22,9,9,,,,,4,5,8,9,9,,,3,3,5,6,5,1,1,2,4,,,,,,,,4,,4,6,7,9,11,,,,,,,11,,,,,,,,1,6,,,,,6,1,1,2,6,2,6,,,,3,3,1,2,3,6,7,,,,,,,,1,4,,,,,,,8,,,,,,10,,,,,,,,,3,4,,4,4,5,4,4,4,11,,,,,,,,8,2,,,,8,7,,,,,4,6,11,,6,,,2,,,,,,7,,,,,,4,4,9,10,6,13,21,2,,,,,,,,,,,1,5,9,1,4
1135,郵送,1,7,4,1,7,3,6,,,,3,5,1,2,1,14,19,22,,,,,2,2,22,19,,,,3,15,,,,6,,,3,5,8,,3,1,5,6,3,3,,,,,,,,3,4,7,2,6,10,,,,,,,,,,,1,4,,,,,,,5,,,,,,4,2,2,3,3,4,6,,,,2,2,1,2,3,5,7,11,12,,,,,,1,,,,,,,,3,5,,,,,3,5,,,,,,,,3,3,,3,3,3,2,3,2,2,8,,,,,,,7,1,3,,,6,7,,,,,4,13,,,2,7,,1,1,3,,,,3,,,,,,3,2,,,,,,2,,,,,,,,,,,1,2,9,1,3
1136,郵送,1,2,5,2,1,6,6,,,,,2,5,2,1,23,,,,,,,3,3,,,,,,,,,,,,,,5,1,2,9,1,2,4,8,6,3,,,,,,,,3,8,,4,,3,5,6,8,9,,,,,,,5,7,,,,,,,7,,,,,,1,1,2,2,2,6,6,,,,1,1,1,4,5,6,7,9,11,12,,,,,1,2,4,5,6,,,,3,,,,,,10,,,,,,,,,2,4,,1,3,1,1,2,1,1,3,,,,,,,,2,4,,,2,7,,,,,4,4,7,9,3,6,7,3,,,,,,7,,,,,,2,2,12,15,20,24,11,1,1,1,1,1,1,1,1,2,1,2,2,6,9,3,
1137,郵送,2,4,5,1,4,2,5,,,,5,6,,1,1,22,,,,,,,1,3,22,11,19,16,,,,,,,,,,,,,,3,3,6,8,,1,1,2,,,,,,4,6,8,4,,2,4,5,6,9,10,,,,,,1,3,7,,,,,,1,,,,,,6,1,,,,5,6,,,,,,1,2,3,6,7,8,,,,,,,1,2,6,,,,,,2,5,6,,,,,,,,,,,,,4,4,,1,3,,,,5,10,,,,,,,,8,6,,,,8,7,,,,,4,,,,1,,,2,,,,,,7,,,,,,4,,24,26,19,1,6,2,,,,,,,,,,,2,5,9,2,
1138,郵送,2,3,1,2,1,1,,,,,4,2,1,1,1,,,,,,,,1,3,5,9,14,,,,,,,,4,8,,5,1,3,7,2,1,5,7,1,2,1,2,5,,,,,1,4,5,4,,2,3,6,10,,,,,,,,2,3,4,9,,,,,6,,,,,,3,4,1,6,6,2,6,,,,2,2,1,3,,,,,,,,,,,1,4,7,,,,,,3,,,,,,10,,,,,,,,,3,2,4,2,3,1,3,2,4,,,,,,,,,3,4,,,,8,7,,,,,4,1,2,,1,4,6,2,,,,,,7,,,,,,3,4,,,,,,1,3,9,2,4,9,2,3,3,2,2,1,5,9,2,
1139,郵送,1,3,5,1,1,3,1,6,,,4,1,1,4,2,,,,1,1,2,,4,4,,,,,,,,,,,2,3,5,2,1,6,11,1,1,5,6,4,1,1,2,,,,,,1,,,4,,1,10,,,,,,,,,,1,4,,,,,,,2,,,,,,3,1,1,6,6,6,6,,,,1,1,1,3,7,,,,,,,,,,1,,,,,,,,8,,,,,,10,,,,,,,,,3,4,,2,4,1,1,1,3,,,,,,,,,,2,,,,6,5,,,,,4,1,,,1,,,3,,,,,,3,,,,,,4,,9,1,2,3,6,1,3,5,1,3,1,3,9,5,3,3,1,,,2,
1140,Web,2,4,4,1,6,1,,,,,4,4,1,1,2,,,,1,9,14,18,2,2,5,22,,,,5,9,16,18,22,1,5,6,3,5,9,10,3,1,6,11,2,1,1,2,,,,,,4,5,6,4,,6,7,8,,,,,,,,,1,2,3,4,,,,,1,,,,,,3,1,2,6,6,4,6,,,,3,4,1,2,3,5,7,11,,,,,,,9,,,,,,,,3,5,,,,,10,,,,,,,,,3,4,,4,4,3,3,3,5,2,,,,,,,,8,6,,,,8,7,,,,,4,1,,,1,,,2,,,,,,7,,,,,,4,1,7,12,21,23,24,1,3,5,5,4,5,5,5,3,3,3,1,2,5,2,
1141,Web,2,3,5,1,1,3,1,2,6,,4,3,1,1,1,1,17,19,,,,,2,3,4,17,19,,,,,,,,4,6,,7,9,,,2,3,6,11,4,2,1,,,,,,,6,7,,2,7,1,4,5,9,,,,,,,,4,,,,,,,,4,,,,,,6,1,1,4,3,2,6,,,,2,1,1,2,3,4,6,7,8,9,11,12,,,1,2,4,6,7,,,,1,2,3,5,,,1,2,3,4,6,7,,,3,3,2,4,3,3,2,1,,3,1,5,8,10,,,,,8,2,,,,8,2,,,,,4,6,,,3,5,7,1,1,3,5,,,1,,,,,,2,2,1,20,21,25,7,1,1,4,2,4,1,1,1,1,3,1,2,5,7,1,2
1142,Web,1,2,2,1,1,1,,,,,4,2,5,1,1,9,11,17,,,,,1,2,11,17,19,,,11,19,,,,8,,,9,5,,,3,3,5,6,5,1,2,4,5,,,,,6,7,8,4,,3,8,10,,,,,,,,,1,4,,,,,,,7,,,,,,2,1,2,2,3,2,6,,,,2,2,1,2,3,5,7,11,,,,,,,2,4,7,,,,,,3,5,,,,,2,4,,,,,,,,1,2,2,1,3,3,2,2,4,,,,,,,,,8,2,3,,,2,7,,,,,4,10,11,12,5,6,7,4,,,,,,1,2,,,,,2,4,3,7,8,9,12,2,,,,,,,,,,,1,7,8,1,1
1143,Web,2,2,5,1,1,1,,,,,4,2,3,2,1,5,16,17,,,,,2,2,9,11,14,17,19,9,14,16,17,19,4,5,6,4,6,9,11,1,3,8,9,6,2,1,3,5,,,,,3,4,5,3,8,2,4,5,6,8,9,10,,,,,1,2,4,,,,,,1,,,,,,3,1,1,2,2,4,6,,,,1,1,1,2,3,4,6,7,8,11,,,,,1,6,,,,,,,3,5,,,,,1,,,,,,,,1,2,2,3,1,3,1,1,2,3,10,,,,,,,,4,2,,,,2,5,,,,,4,1,6,10,2,3,7,4,,,,,,2,,,,,,2,3,1,2,7,11,20,2,,,,,,,,,,,5,8,9,1,2
1144,Web,1,5,1,1,1,3,6,,,,3,5,3,1,1,6,11,14,,,,,1,2,3,6,7,14,22,1,2,3,7,9,1,3,4,3,1,2,7,1,2,4,6,6,1,1,2,6,,,,,1,2,8,2,2,1,2,,,,,,,,,,4,,,,,,,,7,,,,,,1,1,1,2,2,4,6,,,,2,2,1,2,3,4,6,7,9,11,12,,,,1,2,3,4,6,7,,,2,3,5,6,,,1,3,4,5,8,,,,1,1,2,3,2,3,2,2,2,3,1,2,8,9,10,,,,5,1,2,3,,6,7,,,,,4,5,6,,7,,,1,1,,,,,2,,,,,,3,3,1,2,3,8,23,1,3,9,9,9,9,9,9,9,9,9,5,6,9,1,1
1145,Web,1,3,1,1,1,3,1,6,,,3,3,1,2,1,1,17,,,,,,3,3,,,,,,,,,,,3,5,8,9,1,4,6,4,1,2,4,6,3,,,,,,,,2,5,8,2,2,1,6,,,,,,,,,,1,3,,,,,,,1,,,,,,2,1,2,2,3,2,6,,,,2,2,1,2,3,6,7,12,,,,,,,2,7,,,,,,,2,3,5,6,,,5,,,,,,,,,3,1,2,2,4,3,3,3,3,1,2,8,,,,,,3,6,,,,8,7,,,,,2,4,5,6,1,3,7,1,1,3,,,,1,3,,,,,2,3,1,14,23,30,7,1,2,2,2,2,2,2,2,2,2,2,2,3,5,2,
1146,Web,1,4,5,1,1,3,1,2,,,4,3,3,1,1,5,11,19,,,,,2,2,1,2,5,11,16,1,5,11,16,17,4,6,,6,5,,,2,1,6,9,2,2,1,2,,,,,,2,4,6,2,2,5,9,10,,,,,,,,,1,,,,,,,,1,,,,,,3,2,1,2,6,2,6,,,,2,2,1,2,3,4,5,6,7,8,,,,,1,4,7,,,,,,3,5,6,,,,1,2,,,,,,,2,2,2,2,2,2,1,2,2,2,1,2,,,,,,,6,2,3,,,4,7,,,,,4,3,4,6,3,,,2,,,,,,1,2,,,,,2,3,1,5,18,19,7,1,1,2,2,2,2,1,1,1,2,1,2,5,9,4,
1147,Web,1,3,1,1,1,3,1,6,,,1,2,1,2,1,1,14,16,,,,,1,2,1,7,9,11,14,1,7,9,11,14,1,6,7,5,1,4,7,2,1,2,6,1,2,1,3,,,,,,2,3,4,1,2,1,2,4,5,6,9,,,,,,1,3,4,,,,,,3,,,,,,3,1,1,1,1,1,1,2,3,,1,1,1,2,3,6,7,12,,,,,,,4,6,7,,,,,,1,2,3,4,5,,1,5,6,7,,,,,3,1,2,2,1,2,1,1,2,2,2,3,5,8,9,,,,6,2,3,4,,5,2,4,,,,1,,,,1,3,7,2,,,,,,2,,,,,,1,3,1,2,7,20,25,1,1,1,1,1,1,1,1,1,1,1,1,4,5,3,
1148,Web,2,2,3,1,1,1,,,,,4,2,1,1,1,5,11,20,,,,,2,4,5,11,19,,,,,,,,4,7,8,7,7,,,2,2,3,6,4,1,2,4,5,,,,,2,4,6,3,4,1,2,9,,,,,,,,,1,4,,,,,,,7,,,,,,6,1,2,3,5,2,1,,,,2,2,1,2,3,7,11,,,,,,,,4,7,,,,,,,2,3,5,,,,1,2,4,,,,,,2,2,1,2,2,3,3,2,2,5,1,2,6,,,,,,8,2,3,,,2,1,,,,,4,3,6,10,6,7,,2,,,,,,7,,,,,,3,3,20,21,23,16,15,2,,,,,,,,,,,1,7,8,4,
1149,Web,2,1,1,1,5,1,,,,,4,1,5,2,2,,,,1,16,17,,3,3,,,,,,,,,,,5,,,5,6,,,3,6,9,,4,2,1,,,,,,,8,,,4,,10,,,,,,,,,,,1,3,4,,,,,,1,2,,,,,2,1,6,6,6,4,6,,,,3,3,1,2,3,4,5,7,11,,,,,,4,6,7,,,,,,3,,,,,,1,,,,,,,,2,2,1,3,5,3,3,3,3,3,2,,,,,,,,6,2,4,,,7,7,,,,,4,6,,,1,3,6,3,,,,,,7,,,,,,5,1,15,18,14,19,23,2,,,,,,,,,,,2,,,3,
1150,Web,1,3,1,1,1,3,1,6,,,3,1,4,2,1,5,17,,,,,,2,2,17,,,,,17,,,,,6,9,,9,12,,,6,1,8,9,2,1,1,,,,,,,9,,,4,,12,,,,,,,,,,,4,,,,,,,,6,,,,,,6,1,2,6,6,2,6,,,,2,3,1,3,6,7,12,,,,,,,,9,,,,,,,,3,5,,,,,5,,,,,,,,,3,3,,2,4,3,2,1,5,11,,,,,,,,8,6,,,,8,7,,,,,4,6,,,5,7,9,2,,,,,,7,,,,,,3,3,23,,,,,2,,,,,,,,,,,5,7,8,4,
1151,Web,1,2,5,1,1,1,,,,,4,1,5,2,2,,,,1,9,16,19,3,3,,,,,,,,,,,3,5,8,9,2,4,9,6,1,2,3,2,1,2,3,4,5,,,,1,6,8,4,,2,4,6,7,,,,,,,,1,4,,,,,,,1,3,,,,,3,2,6,6,6,2,6,,,,2,3,1,3,4,7,,,,,,,,,6,7,,,,,,,3,5,,,,,10,,,,,,,,,3,1,6,3,3,2,4,1,3,1,,,,,,,,7,2,,,,7,5,,,,,4,6,,,2,3,,3,,,,,,7,,,,,,2,3,15,18,26,16,2,1,3,3,3,3,3,3,4,3,3,2,3,7,8,1,2
1152,Web,2,3,1,1,1,1,,,,,4,2,5,2,1,16,,,,,,,2,2,9,16,,,,9,16,,,,1,5,7,7,5,6,9,6,1,6,8,3,2,1,2,3,5,,,,1,7,,4,,1,2,6,,,,,,,,,2,,,,,,,,1,3,,,,,4,1,6,6,6,2,6,,,,2,2,1,3,6,7,10,11,12,,,,,,1,4,6,7,,,,,3,5,,,,,10,,,,,,,,,2,4,,2,2,3,3,3,4,2,8,,,,,,,4,2,,,,5,7,,,,,4,4,6,8,2,3,,3,,,,,,2,,,,,,3,4,21,22,12,13,18,2,,,,,,,,,,,1,2,5,1,1
1153,Web,2,6,3,1,4,3,6,,,,3,5,1,2,1,3,4,19,,,,,2,2,21,,,,,21,,,,,1,,,6,1,5,9,1,1,6,,5,2,3,6,,,,,,4,7,,3,2,1,2,4,,,,,,,,,1,2,,,,,,,7,,,,,,3,1,6,2,6,2,6,,,,2,3,1,3,6,7,,,,,,,,,1,2,5,7,,,,,3,6,,,,,1,2,4,5,6,7,,,3,2,2,2,1,3,3,2,2,2,1,2,,,,,,,8,5,,,,2,7,,,,,4,6,,,7,,,1,3,,,,,1,,,,,,2,2,1,4,8,23,12,1,1,1,2,3,2,2,1,2,2,1,5,6,9,2,
1154,Web,1,5,2,1,1,1,,,,,4,3,1,2,1,5,11,16,,,,,2,2,3,11,14,16,,11,,,,,,,,,,,,2,3,5,9,1,2,,,,,,,,1,4,7,3,8,1,2,3,10,,,,,,,,3,4,,,,,,,3,,,,,,2,1,6,6,6,2,6,,,,2,2,1,3,4,5,7,,,,,,,,1,4,,,,,,,3,5,6,,,,1,,,,,,,,1,2,2,3,3,3,3,3,3,4,1,,,,,,,,3,2,3,4,,7,7,,,,,4,10,11,,1,3,,1,1,,,,,1,,,,,,4,3,24,26,3,1,,2,,,,,,,,,,,6,7,8,3,
1155,Web,1,2,3,1,1,4,4,6,,,1,6,,2,1,11,16,22,,,,,2,2,16,22,,,,11,16,,,,4,5,8,6,1,3,4,3,2,7,11,3,2,1,2,6,,,,,2,4,5,4,,1,2,4,5,6,8,10,,,,,1,4,,,,,,,3,,,,,,1,1,2,4,6,4,6,,,,,,1,2,3,4,6,7,8,9,11,12,,,1,2,4,6,7,,,,3,5,,,,,1,,,,,,,,1,2,4,,2,4,1,2,1,4,8,10,,,,,,,8,6,,,,2,7,,,,,2,6,7,10,2,3,4,3,,,,,,1,2,,,,,4,3,2,1,21,12,6,2,,,,,,,,,,,1,2,8,1,3
1156,Web,2,3,3,1,4,3,2,3,6,,3,4,1,2,1,1,16,,,,,,3,3,,,,,,,,,,,1,3,5,6,6,,,3,1,2,3,4,2,1,2,,,,,,4,,,3,2,12,,,,,,,,,,,1,3,4,,,,,,5,,,,,,6,1,2,6,6,3,6,,,,3,3,1,2,3,4,6,7,8,9,11,,,,1,2,4,6,,,,,3,5,,,,,1,3,4,7,,,,,2,3,1,4,3,4,2,2,3,4,1,2,,,,,,,8,4,,,,5,2,,,,,2,4,9,,2,4,7,1,1,3,,,,1,,,,,,2,1,21,2,22,7,16,2,,,,,,,,,,,2,5,8,1,1
1157,Web,2,3,2,1,1,2,6,,,,4,2,1,2,1,4,16,19,,,,,2,3,4,16,19,,,,,,,,4,5,8,9,4,11,,5,1,2,10,6,5,,,,,,,,1,2,5,4,,1,2,4,5,6,7,8,10,,,,1,2,3,4,6,7,8,,4,5,,,,,4,1,6,6,6,5,6,,,,3,2,1,2,3,4,5,6,7,,,,,,1,2,4,5,6,7,,,3,5,6,,,,1,2,4,5,,,,,2,2,1,5,2,2,2,2,1,4,8,,,,,,,,8,2,3,4,,4,7,,,,,4,1,,,3,,,2,,,,,,2,,,,,,3,3,20,21,26,6,8,1,4,5,5,2,1,2,4,3,3,5,1,8,9,1,3
1158,Web,1,6,3,1,1,2,6,,,,5,5,1,1,1,6,7,16,,,,,1,1,3,4,11,14,16,2,12,14,16,18,3,4,5,9,8,9,10,3,3,6,7,1,2,2,,,,,,,1,6,7,3,2,2,4,,,,,,,,,,4,8,,,,,,,7,,,,,,6,1,3,3,2,2,2,,,,2,3,1,2,3,4,6,7,8,,,,,,1,7,,,,,,,2,3,,,,,1,,,,,,,,2,2,1,3,1,3,3,3,2,2,1,2,,,,,,,1,3,,,,7,7,,,,,2,6,,,3,4,6,1,1,4,,,,1,2,3,,,,2,2,26,8,4,2,19,2,,,,,,,,,,,2,5,8,2,
1159,Web,1,3,2,1,1,4,4,6,,,3,6,,1,1,11,19,22,,,,,2,2,9,11,14,19,22,9,11,14,19,22,1,5,6,4,1,3,6,2,1,2,7,3,1,1,2,3,5,6,,,1,2,5,4,,1,2,3,6,,,,,,,,3,4,,,,,,,7,,,,,,4,1,6,6,6,5,6,,,,2,3,1,2,3,6,7,,,,,,,,1,,,,,,,,3,5,,,,,5,,,,,,,,,2,4,,2,2,2,2,2,4,8,,,,,,,,8,6,,,,8,7,,,,,4,6,11,,3,5,7,3,,,,,,3,,,,,,3,3,29,3,12,17,21,2,,,,,,,,,,,1,2,9,3,
1160,Web,2,5,3,1,2,4,5,,,,1,6,,2,1,22,,,,,,,3,3,,,,,,,,,,,1,5,6,9,1,4,9,3,1,2,3,2,2,3,,,,,,,3,4,7,1,2,1,2,3,,,,,,,,,1,4,9,,,,,,1,,,,,,2,1,3,3,4,4,6,,,,2,2,1,3,6,7,9,,,,,,,,1,2,5,,,,,,3,5,6,,,,1,3,4,6,,,,,2,3,2,3,2,3,2,3,3,3,1,2,,,,,,,3,6,,,,10,1,,,,,2,6,,,1,2,3,1,5,,,,,1,3,,,,,2,2,1,8,9,7,10,2,,,,,,,,,,,1,7,8,2,
1161,Web,1,2,2,1,7,4,6,,,,1,5,1,2,1,21,22,,,,,,3,3,,,,,,,,,,,1,5,6,7,3,6,9,4,2,7,11,6,3,,,,,,,,1,7,8,3,8,2,4,6,8,9,,,,,,,1,4,,,,,,,1,3,4,,,,3,2,1,3,6,2,6,,,,6,6,3,6,7,10,,,,,,,,,4,6,7,,,,,,3,5,,,,,3,4,7,,,,,,,3,2,3,2,2,1,2,1,4,8,9,,,,,,,8,2,3,,,2,7,,,,,4,9,,,3,6,,2,,,,,,1,,,,,,5,3,2,3,1,12,16,2,,,,,,,,,,,1,2,6,3,
1162,Web,1,4,5,1,2,5,4,5,6,,1,5,3,1,1,13,16,18,,,,,1,1,7,8,16,20,,11,13,16,,,4,6,,5,8,9,,2,2,5,6,3,1,1,2,,,,,,4,8,,4,,3,6,9,,,,,,,,,4,,,,,,,,1,,,,,,3,2,2,1,2,5,6,,,,3,2,1,3,7,,,,,,,,,,5,,,,,,,,2,6,,,,,10,,,,,,,,,2,4,,1,2,2,3,1,3,3,,,,,,,,8,1,,,,2,1,,,,,2,6,,,2,3,7,1,4,,,,,5,,,,,,3,1,6,1,5,16,26,1,2,2,2,2,3,2,2,2,2,2,1,2,7,1,2
1163,Web,2,5,2,1,1,1,,,,,3,4,3,2,1,11,16,17,,,,,4,4,,,,,,,,,,,3,6,,9,9,11,,1,5,7,12,4,1,2,4,5,,,,,1,2,4,4,,1,10,,,,,,,,,,2,6,10,,,,,,7,,,,,,6,1,6,6,6,6,6,,,,6,3,3,6,7,,,,,,,,,,1,4,,,,,,,5,6,,,,,1,6,,,,,,,3,1,4,,3,3,1,2,3,5,5,,,,,,,,8,6,,,,10,7,,,,,4,4,6,8,1,2,6,3,,,,,,3,,,,,,4,5,20,21,1,8,9,2,,,,,,,,,,,2,4,5,2,
1164,Web,2,9,1,1,2,1,,,,,1,5,1,1,1,6,9,21,,,,,1,1,6,21,22,,,11,,,,,3,,,9,1,7,9,2,3,5,9,3,4,,,,,,,,3,4,,2,2,1,5,9,,,,,,,,,9,,,,,,,,7,,,,,,2,1,2,2,2,2,6,,,,2,2,1,2,3,4,6,7,,,,,,,1,6,7,,,,,,5,,,,,,1,3,5,7,,,,,3,2,4,,3,3,3,2,3,3,2,,,,,,,,1,6,,,,10,7,,,,,2,10,,,2,,,2,,,,,,7,,,,,,4,4,1,21,8,3,20,2,,,,,,,,,,,1,6,7,3,
1165,Web,1,5,1,1,7,6,6,,,,1,6,,1,1,9,19,22,,,,,1,2,9,11,16,19,22,6,11,13,16,22,1,5,8,3,5,6,10,6,1,2,11,6,1,1,2,5,6,,,,2,4,7,3,2,3,4,5,6,8,10,,,,,,1,4,,,,,,,7,,,,,,1,2,3,1,2,2,1,,,,2,2,1,2,3,4,5,6,7,11,12,,,,1,3,4,5,6,7,,,1,3,5,,,,1,2,3,4,7,,,,2,1,3,,1,3,2,1,2,2,1,2,8,9,,,,,8,6,,,,6,1,,,,,2,5,7,10,3,5,7,2,,,,,,3,5,,,,,2,3,8,10,16,9,12,1,1,2,2,3,2,2,2,2,2,2,1,5,9,2,
1166,Web,2,3,4,1,7,1,,,,,1,5,1,3,2,,,,1,6,14,16,3,3,,,,,,,,,,,4,5,7,9,6,7,11,1,1,4,8,3,1,2,,,,,,,1,2,6,4,,2,5,9,,,,,,,,,1,3,4,7,,,,,7,,,,,,2,1,2,6,6,4,6,,,,3,4,1,2,3,7,11,,,,,,,,1,4,6,7,,,,,2,5,,,,,1,,,,,,,,3,2,4,,2,4,1,1,1,5,9,,,,,,,,8,6,,,,8,5,,,,,4,7,10,12,1,2,,2,,,,,,7,,,,,,3,5,1,2,3,20,21,1,2,3,1,3,3,1,3,5,1,1,4,7,8,2,
1167,Web,1,2,1,1,5,5,5,6,,,1,6,,2,1,7,16,22,,,,,1,2,2,3,7,17,22,2,3,7,16,22,5,,,3,3,,,3,1,6,8,3,1,1,2,5,6,,,,1,7,8,4,,5,9,,,,,,,,,,1,3,4,,,,,,3,,,,,,3,1,3,2,6,4,6,,,,2,2,1,2,3,4,6,7,8,12,,,,,1,4,6,,,,,,3,5,,,,,1,3,4,5,7,,,,3,3,2,4,4,2,4,2,4,5,9,,,,,,,,3,2,,,,8,5,,,,,4,2,4,6,1,2,,1,2,3,,,,2,,,,,,4,1,16,1,2,7,4,2,,,,,,,,,,,1,7,8,3,
1168,Web,1,6,3,1,1,5,1,6,,,1,5,1,2,1,3,5,14,,,,,2,2,3,5,7,14,17,3,5,7,14,17,3,5,6,9,5,6,9,3,2,,,3,2,6,,,,,,,6,7,8,3,5,1,3,4,,,,,,,,,1,,,,,,,,1,,,,,,2,2,2,6,6,2,6,,,,2,2,1,2,3,4,5,6,7,8,,,,,2,4,6,7,,,,,3,5,,,,,1,2,3,4,5,,,,1,2,3,,2,3,2,2,2,3,2,8,9,,,,,,1,1,2,,,1,1,,,,,2,1,2,5,1,3,6,2,,,,,,1,,,,,,3,3,1,7,9,12,5,1,2,3,3,3,2,2,2,3,3,2,1,5,9,1,1
1169,Web,2,4,1,1,1,4,5,6,,,1,5,1,2,1,16,21,22,,,,,2,2,16,21,22,,,16,21,22,,,4,6,8,9,4,,,6,4,5,6,2,1,3,,,,,,,1,2,8,4,,1,2,4,5,6,9,,,,,,1,4,9,,,,,,3,,,,,,2,1,3,2,6,1,6,,,,3,3,3,6,7,12,,,,,,,,,2,3,4,7,,,,,3,5,,,,,1,2,4,7,,,,,1,3,3,,2,3,3,2,3,4,8,,,,,,,,9,2,3,,,9,7,,,,,2,6,10,,7,,,2,,,,,,7,,,,,,3,2,8,20,3,9,29,2,,,,,,,,,,,1,3,8,1,3
1170,Web,1,4,1,1,6,1,,,,,7,2,3,2,1,17,,,,,,,3,3,,,,,,,,,,,1,7,8,9,1,2,4,6,1,2,11,5,1,2,,,,,,,1,3,8,3,4,2,6,7,8,,,,,,,,1,4,8,,,,,,1,3,,,,,3,1,6,6,6,2,6,,,,2,2,1,3,6,7,,,,,,,,,6,,,,,,,,3,,,,,,10,,,,,,,,,2,2,3,2,3,1,2,3,3,2,,,,,,,,8,2,,,,6,4,,,,,4,1,5,6,2,4,7,2,,,,,,5,,,,,,5,4,1,2,7,12,24,1,2,2,2,9,2,9,2,9,9,2,1,5,9,3,
1171,Web,2,4,4,1,6,3,2,6,,,5,4,5,2,2,,,,1,2,11,,3,3,,,,,,,,,,,1,4,8,7,5,8,9,2,1,3,9,3,2,2,3,5,,,,,1,3,5,2,2,1,9,10,,,,,,,,,3,4,,,,,,,2,,,,,,3,1,2,6,2,6,1,,,,2,2,1,2,3,,,,,,,,,,1,2,7,,,,,,2,3,,,,,1,4,,,,,,,30,3,3,,2,3,1,1,3,2,2,,,,,,,,3,3,,,,4,2,,,,,4,5,,,2,,,1,4,,,,,1,2,3,,,,2,1,1,2,11,8,7,2,,,,,,,,,,,2,7,8,1,4
1172,Web,1,2,4,1,1,1,,,,,4,3,5,3,2,,,,1,16,17,20,3,3,,,,,,,,,,,1,3,,9,6,9,10,4,4,5,,1,2,1,2,4,,,,,1,3,4,4,,1,2,3,5,6,7,,,,,,11,,,,,,,,7,,,,,,4,2,3,3,,6,6,,,,3,4,1,3,5,7,11,,,,,,,,7,,,,,,,,3,5,,,,,10,,,,,,,,,4,4,,2,4,3,3,3,4,1,,,,,,,,8,6,,,,10,7,,,,,4,6,11,12,3,6,,2,,,,,,7,,,,,,4,2,29,22,21,13,26,2,,,,,,,,,,,1,4,8,2,
